,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,GOLDEN STATE_ACTION,SAN ANTONIO_SCORE,GOLDEN STATE_SCORE
386,4,8:50.0,,S. Curry enters the game for A. Varejão,110,82
387,4,8:50.0,T. Parker enters the game for P. Mills,,110,82
388,4,8:40.0,,Turnover by D. Green (bad pass; steal by K. Leonard),110,82
389,4,8:31.0,Turnover by L. Aldridge (bad pass; steal by D. Green),,110,82
390,4,8:31.0,,Personal foul by L. Aldridge (drawn by D. Green),110,82
391,4,8:16.0,,K. Durant makes 2-pt jump shot from 6 ft,110,84
392,4,8:16.0,,Shooting foul by J. Simmons (drawn by K. Durant),110,84
393,4,8:16.0,,K. Durant makes free throw 1 of 1,110,85
394,4,7:55.0,K. Leonard misses 2-pt jump shot from 21 ft,,110,85
395,4,7:54.0,,Defensive rebound by D. Green,110,85
396,4,7:46.0,,K. Thompson makes 2-pt layup from 1 ft (assist by D. Green),110,87
397,4,7:46.0,San Antonio full timeout,,110,87
398,4,7:29.0,J. Simmons makes 2-pt layup from 2 ft,,112,87
399,4,7:29.0,Shooting foul by K. Thompson (drawn by J. Simmons),,112,87
400,4,7:29.0,J. Simmons misses free throw 1 of 1,,112,87
401,4,7:27.0,,Defensive rebound by D. Green,112,87
402,4,7:21.0,,Personal foul by T. Parker (drawn by D. Green),112,87
403,4,7:21.0,,D. Green makes free throw 1 of 2,112,88
404,4,7:21.0,M. Ginóbili enters the game for K. Leonard,,112,88
405,4,7:21.0,,D. Green makes free throw 2 of 2,112,89
406,4,6:59.0,T. Parker makes 3-pt jump shot from 25 ft (assist by J. Simmons),,115,89
407,4,6:46.0,,S. Curry makes 2-pt jump shot from 4 ft (assist by K. Durant),115,91
408,4,6:26.0,M. Ginóbili makes 2-pt layup from 2 ft (assist by L. Aldridge),,117,91
409,4,6:11.0,,S. Curry misses 3-pt jump shot from 23 ft,117,91
410,4,6:11.0,Defensive rebound by K. Anderson,,117,91
411,4,5:56.0,L. Aldridge misses 2-pt jump shot from 6 ft,,117,91
412,4,5:53.0,Offensive rebound by L. Aldridge,,117,91
413,4,5:50.0,L. Aldridge misses 2-pt layup from 3 ft,,117,91
414,4,5:49.0,,Defensive rebound by D. Green,117,91
415,4,5:41.0,,K. Durant makes 2-pt layup from 2 ft (assist by D. Green),117,93
416,4,5:23.0,K. Anderson makes 3-pt jump shot from 23 ft (assist by L. Aldridge),,120,93
417,4,5:14.0,,Shooting foul by T. Parker (drawn by K. Durant),120,93
418,4,5:14.0,,K. Durant makes free throw 1 of 2,120,94
419,4,5:14.0,,P. McCaw enters the game for K. Thompson,120,94
420,4,5:14.0,,S. Livingston enters the game for A. Iguodala,120,94
421,4,5:14.0,,I. Clark enters the game for S. Curry,120,94
422,4,5:14.0,,K. Durant makes free throw 2 of 2,120,95
423,4,4:46.0,J. Simmons misses 3-pt jump shot from 25 ft,,120,95
424,4,4:46.0,,Defensive rebound by K. Durant,120,95
425,4,4:40.0,,I. Clark misses 2-pt jump shot from 16 ft,120,95
426,4,4:40.0,Defensive rebound by L. Aldridge,,120,95
427,4,4:19.0,M. Ginóbili misses 3-pt jump shot from 27 ft,,120,95
428,4,4:18.0,Offensive rebound by K. Anderson,,120,95
429,4,3:56.0,Turnover by J. Simmons (lost ball; steal by P. McCaw),,120,95
430,4,3:50.0,,P. McCaw makes 2-pt jump shot from 10 ft (assist by I. Clark),120,97
431,4,3:41.0,San Antonio full timeout,,120,97
432,4,3:41.0,,J. McGee enters the game for K. Durant,120,97
433,4,3:41.0,,K. Looney enters the game for D. Green,120,97
434,4,3:41.0,D. Dedmon enters the game for L. Aldridge,,120,97
435,4,3:41.0,B. Forbes enters the game for K. Anderson,,120,97
436,4,3:41.0,N. Laprovíttola enters the game for T. Parker,,120,97
437,4,3:41.0,D. Bertāns enters the game for M. Ginóbili,,120,97
438,4,3:30.0,J. Simmons misses 2-pt jump shot from 17 ft,,120,97
439,4,3:29.0,Offensive rebound by D. Dedmon,,120,97
440,4,3:14.0,Turnover by N. Laprovíttola (lost ball),,120,97
441,4,2:56.0,,Personal foul by N. Laprovíttola (drawn by I. Clark),120,97
442,4,2:56.0,,I. Clark makes free throw 1 of 2,120,98
443,4,2:56.0,,I. Clark misses free throw 2 of 2,120,98
444,4,2:54.0,Defensive rebound by D. Dedmon,,120,98
445,4,2:36.0,J. Simmons misses 2-pt layup from 3 ft (block by P. McCaw),,120,98
446,4,2:34.0,Offensive rebound by Team,,120,98
447,4,2:30.0,D. Dedmon makes 2-pt layup from 1 ft (assist by N. Laprovíttola),,122,98
448,4,2:05.0,,J. McGee makes 2-pt layup from 1 ft (assist by I. Clark),122,100
449,4,2:05.0,,Shooting foul by D. Dedmon (drawn by J. McGee),122,100
450,4,2:05.0,,J. McGee misses free throw 1 of 1,122,100
451,4,2:04.0,Defensive rebound by J. Simmons,,122,100
452,4,1:43.0,D. Bertāns makes 2-pt jump shot from 17 ft,,124,100
453,4,1:24.0,,J. McGee misses 2-pt jump shot from 5 ft,124,100
454,4,1:24.0,Defensive rebound by D. Bertāns,,124,100
455,4,1:21.0,Turnover by D. Dedmon (bad pass; steal by S. Livingston),,124,100
456,4,1:18.0,,Turnover by S. Livingston (bad pass; steal by D. Dedmon),124,100
457,4,1:10.0,J. Simmons misses 2-pt layup from 3 ft,,124,100
458,4,1:09.0,Offensive rebound by D. Dedmon,,124,100
459,4,1:09.0,D. Dedmon misses 2-pt layup from 1 ft,,124,100
460,4,1:08.0,,Defensive rebound by S. Livingston,124,100
461,4,0:58.0,,I. Clark misses 2-pt jump shot from 9 ft,124,100
462,4,0:58.0,Defensive rebound by Team,,124,100
463,4,0:51.0,D. Bertāns makes 3-pt jump shot from 27 ft (assist by N. Laprovíttola),,127,100
464,4,0:28.0,,I. Clark misses 3-pt jump shot from 31 ft,127,100
465,4,0:27.0,Defensive rebound by D. Dedmon,,127,100
466,4,0:04.0,J. Simmons makes 2-pt dunk at rim,,129,100
