,QUARTER,TIME_REMAINING,TORONTO_ACTION,CHARLOTTE_ACTION,TORONTO_SCORE,CHARLOTTE_SCORE
384,4,5:31.0,Defensive rebound by L. Nogueira,,95,97
385,4,5:17.0,D. DeRozan makes 2-pt jump shot from 13 ft (assist by K. Lowry),,97,97
386,4,4:54.0,,N. Batum misses 2-pt jump shot from 18 ft,97,97
387,4,4:53.0,,Offensive rebound by C. Zeller,97,97
388,4,4:47.0,,C. Zeller makes 2-pt dunk at rim (assist by N. Batum),97,99
389,4,4:25.0,K. Lowry misses 3-pt jump shot from 28 ft,,97,99
390,4,4:22.0,,Defensive rebound by M. Williams,97,99
391,4,4:11.0,,M. Williams makes 3-pt jump shot from 25 ft (assist by K. Walker),97,102
392,4,4:09.0,Toronto full timeout,,97,102
393,4,3:58.0,D. DeRozan makes 2-pt jump shot from 8 ft,,99,102
394,4,3:41.0,,M. Belinelli misses 3-pt jump shot from 25 ft,99,102
395,4,3:40.0,Defensive rebound by N. Powell,,99,102
396,4,3:30.0,D. DeRozan makes 2-pt jump shot from 18 ft,,101,102
397,4,3:07.0,,C. Zeller misses 2-pt hook shot from 6 ft,101,102
398,4,3:06.0,Defensive rebound by N. Powell,,101,102
399,4,2:55.0,D. DeRozan misses 2-pt layup from 1 ft,,101,102
400,4,2:53.0,Offensive rebound by P. Patterson,,101,102
401,4,2:53.0,P. Patterson misses 2-pt layup at rim,,101,102
402,4,2:52.0,Offensive rebound by L. Nogueira,,101,102
403,4,2:52.0,L. Nogueira makes 2-pt layup at rim,,103,102
404,4,2:39.0,,M. Williams misses 3-pt jump shot from 25 ft,103,102
405,4,2:36.0,,Offensive rebound by K. Walker,103,102
406,4,2:32.0,,K. Walker misses 3-pt jump shot from 25 ft,103,102
407,4,2:31.0,,Offensive rebound by N. Batum,103,102
408,4,2:29.0,,Turnover by N. Batum (bad pass; steal by D. DeRozan),103,102
409,4,2:24.0,K. Lowry makes 2-pt layup from 1 ft (assist by D. DeRozan),,105,102
410,4,2:24.0,,Charlotte full timeout,105,102
411,4,2:24.0,,T. Graham enters the game for M. Belinelli,105,102
412,4,2:01.0,,T. Graham misses 2-pt jump shot from 21 ft,105,102
413,4,2:00.0,Defensive rebound by P. Patterson,,105,102
414,4,1:38.0,D. DeRozan misses 2-pt layup from 3 ft (block by C. Zeller),,105,102
415,4,1:36.0,,Defensive rebound by K. Walker,105,102
416,4,1:29.0,,M. Williams misses 3-pt jump shot from 25 ft,105,102
417,4,1:28.0,Defensive rebound by K. Lowry,,105,102
418,4,1:05.0,D. DeRozan makes 2-pt jump shot from 20 ft,,107,102
419,4,0:48.0,,N. Batum misses 3-pt jump shot from 25 ft,107,102
420,4,0:47.0,Defensive rebound by D. DeRozan,,107,102
421,4,0:28.0,D. DeRozan makes 2-pt jump shot from 20 ft,,109,102
422,4,0:28.0,,Charlotte full timeout,109,102
423,4,0:28.0,,M. Belinelli enters the game for T. Graham,109,102
424,4,0:24.0,,K. Walker makes 2-pt layup from 1 ft,109,104
425,4,0:24.0,,Shooting foul by K. Lowry (drawn by K. Walker),109,104
426,4,0:24.0,,T. Graham enters the game for M. Belinelli,109,104
427,4,0:24.0,,K. Walker makes free throw 1 of 1,109,105
428,4,0:21.0,Toronto full timeout,,109,105
429,4,0:21.0,Toronto full timeout,,109,105
430,4,0:21.0,C. Joseph enters the game for L. Nogueira,,109,105
431,4,0:19.0,Personal take foul by K. Walker (drawn by C. Joseph),,109,105
432,4,0:16.0,Personal take foul by T. Graham (drawn by N. Powell),,109,105
433,4,0:16.0,N. Powell makes free throw 1 of 2,,110,105
434,4,0:16.0,N. Powell makes free throw 2 of 2,,111,105
435,4,0:16.0,,Charlotte full timeout,111,105
436,4,0:16.0,,F. Kaminsky enters the game for T. Graham,111,105
437,4,0:16.0,,M. Belinelli enters the game for M. Williams,111,105
438,4,0:13.0,,N. Batum makes 3-pt jump shot from 27 ft (assist by F. Kaminsky),111,108
439,4,0:10.0,Personal take foul by N. Batum (drawn by C. Joseph),,111,108
440,4,0:10.0,C. Joseph makes free throw 1 of 2,,112,108
441,4,0:10.0,,M. Williams enters the game for F. Kaminsky,112,108
442,4,0:10.0,C. Joseph makes free throw 2 of 2,,113,108
443,4,0:04.0,,K. Walker misses 3-pt jump shot from 31 ft,113,108
444,4,0:02.0,,Offensive rebound by M. Williams,113,108
445,4,0:00.0,,K. Walker makes 3-pt jump shot from 29 ft (assist by M. Williams),113,111
