,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,UTAH_ACTION,CHARLOTTE_SCORE,UTAH_SCORE
384,4,5:00.0,,Defensive rebound by G. Hayward,94,91
385,4,4:50.0,,Turnover by J. Johnson (bad pass; steal by F. Kaminsky),94,91
386,4,4:38.0,K. Walker makes 2-pt jump shot from 2 ft,,96,91
387,4,4:20.0,,G. Hayward makes 2-pt jump shot from 15 ft,96,93
388,4,3:57.0,M. Kidd-Gilchrist misses 2-pt jump shot from 18 ft,,96,93
389,4,3:56.0,Offensive rebound by Team,,96,93
390,4,3:55.0,,Loose ball foul by R. Gobert (drawn by K. Walker),96,93
391,4,3:55.0,,J. Ingles enters the game for D. Exum,96,93
392,4,3:47.0,K. Walker misses 3-pt jump shot from 25 ft,,96,93
393,4,3:46.0,,Defensive rebound by J. Ingles,96,93
394,4,3:27.0,,J. Johnson misses 3-pt jump shot from 25 ft,96,93
395,4,3:26.0,Defensive rebound by M. Kidd-Gilchrist,,96,93
396,4,3:11.0,N. Batum misses 2-pt jump shot from 6 ft,,96,93
397,4,3:10.0,,Defensive rebound by J. Ingles,96,93
398,4,2:54.0,,G. Hill makes 3-pt jump shot from 23 ft (assist by J. Johnson),96,96
399,4,2:29.0,K. Walker misses 2-pt layup from 3 ft (block by R. Gobert),,96,96
400,4,2:28.0,,Defensive rebound by G. Hill,96,96
401,4,2:22.0,,J. Johnson makes 2-pt jump shot from 3 ft,96,98
402,4,2:22.0,Charlotte full timeout,,96,98
403,4,2:22.0,Charlotte full timeout,,96,98
404,4,1:59.0,F. Kaminsky misses 3-pt jump shot from 27 ft,,96,98
405,4,1:58.0,Offensive rebound by Team,,96,98
406,4,1:58.0,Turnover by Team (shot clock),,96,98
407,4,1:42.0,,G. Hayward makes 2-pt jump shot from 18 ft (assist by G. Hill),96,100
408,4,1:20.0,F. Kaminsky misses 2-pt layup from 2 ft,,96,100
409,4,1:20.0,,Defensive rebound by R. Gobert,96,100
410,4,0:59.0,,J. Johnson makes 3-pt jump shot from 24 ft (assist by G. Hayward),96,103
411,4,0:59.0,Charlotte full timeout,,96,103
412,4,0:59.0,M. Belinelli enters the game for M. Kidd-Gilchrist,,96,103
413,4,0:50.0,M. Belinelli misses 2-pt jump shot from 12 ft,,96,103
414,4,0:50.0,,Defensive rebound by R. Gobert,96,103
415,4,0:42.0,,Personal foul by F. Kaminsky (drawn by G. Hayward),96,103
416,4,0:42.0,,G. Hayward misses free throw 1 of 2,96,103
417,4,0:42.0,,Offensive rebound by Team,96,103
418,4,0:42.0,,G. Hayward makes free throw 2 of 2,96,104
419,4,0:33.0,K. Walker makes 2-pt layup from 2 ft,,98,104
420,4,0:26.0,,Personal foul by F. Kaminsky (drawn by J. Ingles),98,104
421,4,0:26.0,,J. Ingles makes free throw 1 of 2,98,105
422,4,0:26.0,J. Lamb enters the game for F. Kaminsky,,98,104
423,4,0:26.0,,J. Ingles misses free throw 2 of 2,98,105
424,4,0:25.0,Defensive rebound by N. Batum,,98,105
425,4,0:15.0,M. Williams misses 3-pt jump shot from 25 ft,,98,105
426,4,0:15.0,,Defensive rebound by G. Hayward,98,105
427,4,0:07.0,,Turnover by J. Johnson (bad pass; steal by M. Williams),98,105
428,4,0:01.0,J. Lamb misses 3-pt jump shot from 25 ft,,98,105
429,4,0:01.0,,Defensive rebound by J. Johnson,98,105
