,QUARTER,TIME_REMAINING,CHICAGO_ACTION,ATLANTA_ACTION,CHICAGO_SCORE,ATLANTA_SCORE
383,4,4:15.0,,T. Prince makes 2-pt hook shot from 3 ft (assist by K. Humphries),77,93
384,4,4:03.0,Turnover by J. Grant (lost ball),,77,93
385,4,3:45.0,,K. Humphries misses 2-pt jump shot from 11 ft,77,93
386,4,3:41.0,,Offensive rebound by M. Delaney,77,93
387,4,3:27.0,,Turnover by T. Prince (lost ball; steal by J. Grant),77,93
388,4,3:27.0,Personal foul by T. Prince (drawn by J. Grant),,77,93
389,4,3:27.0,J. Grant makes free throw 1 of 2,,78,93
390,4,3:27.0,J. Grant makes free throw 2 of 2,,79,93
391,4,3:11.0,,T. Hardaway misses 2-pt jump shot from 9 ft,79,93
392,4,3:09.0,Defensive rebound by B. Portis,,79,93
393,4,2:57.0,J. Grant misses 2-pt jump shot from 19 ft,,79,93
394,4,2:57.0,Offensive rebound by Team,,79,93
395,4,2:57.0,,Loose ball foul by M. Scott (drawn by N. Mirotić),79,93
396,4,2:57.0,Chicago full timeout,,79,93
397,4,2:57.0,N. Mirotić makes free throw 1 of 2,,80,93
398,4,2:57.0,,D. Bembry enters the game for T. Prince,79,93
399,4,2:57.0,N. Mirotić makes free throw 2 of 2,,81,93
400,4,2:38.0,,K. Humphries makes 2-pt layup from 1 ft (assist by T. Hardaway),81,95
401,4,2:24.0,N. Mirotić misses 3-pt jump shot from 25 ft,,81,95
402,4,2:22.0,Offensive rebound by B. Portis,,81,95
403,4,2:20.0,B. Portis makes 2-pt layup from 2 ft,,83,95
404,4,2:05.0,,M. Delaney misses 3-pt jump shot from 24 ft,83,95
405,4,2:04.0,Defensive rebound by P. Zipser,,83,95
406,4,1:56.0,P. Zipser makes 2-pt layup from 1 ft,,85,95
407,4,1:56.0,Shooting foul by K. Humphries (drawn by P. Zipser),,85,95
408,4,1:56.0,,P. Millsap enters the game for M. Scott,85,95
409,4,1:56.0,P. Zipser makes free throw 1 of 1,,86,95
410,4,1:41.0,,T. Hardaway misses 2-pt jump shot from 11 ft (block by D. Valentine),86,95
411,4,1:40.0,Defensive rebound by N. Mirotić,,86,95
412,4,1:34.0,Personal block foul by K. Humphries (drawn by P. Zipser),,86,95
413,4,1:34.0,P. Zipser makes free throw 1 of 2,,87,95
414,4,1:34.0,,D. Schröder enters the game for D. Bembry,87,95
415,4,1:34.0,P. Zipser makes free throw 2 of 2,,88,95
416,4,1:19.0,,P. Millsap misses 2-pt jump shot from 4 ft,88,95
417,4,1:18.0,Defensive rebound by D. Valentine,,88,95
418,4,1:09.0,B. Portis makes 2-pt dunk at rim (assist by N. Mirotić),,90,95
419,4,1:00.0,,Personal foul by P. Zipser (drawn by T. Hardaway),90,95
420,4,0:53.0,,D. Schröder makes 2-pt jump shot from 16 ft,90,97
421,4,0:53.0,Chicago full timeout,,90,97
422,4,0:52.0,Turnover by J. Grant (bad pass; steal by M. Delaney),,90,97
423,4,0:52.0,,Personal foul by D. Valentine (drawn by M. Delaney),90,97
424,4,0:52.0,,M. Delaney misses free throw 1 of 2,90,97
425,4,0:52.0,,Offensive rebound by Team,90,97
426,4,0:52.0,,M. Delaney makes free throw 2 of 2,90,98
427,4,0:52.0,Chicago full timeout,,90,98
428,4,0:52.0,,D. Bembry enters the game for D. Schröder,90,98
429,4,0:45.0,P. Zipser misses 3-pt jump shot from 25 ft,,90,98
430,4,0:44.0,,Defensive rebound by P. Millsap,90,98
431,4,0:36.0,,D. Bembry makes 2-pt dunk at rim (assist by T. Hardaway),90,100
432,4,0:29.0,J. Grant makes 3-pt jump shot from 24 ft,,93,100
433,4,0:26.0,,Personal take foul by N. Mirotić (drawn by M. Delaney),93,100
434,4,0:26.0,,M. Delaney makes free throw 1 of 2,93,101
435,4,0:26.0,,M. Scott enters the game for P. Millsap,93,101
436,4,0:26.0,,T. Prince enters the game for T. Hardaway,93,101
437,4,0:26.0,,M. Delaney makes free throw 2 of 2,93,102
438,4,0:19.0,Turnover by J. Grant (step out of bounds),,93,102
