,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,DALLAS_ACTION,SAN ANTONIO_SCORE,DALLAS_SCORE
390,4,0:28.0,P. Mills misses 2-pt layup from 2 ft,,92,87
391,4,0:26.0,Offensive rebound by K. Leonard,,92,87
392,4,0:22.0,K. Leonard misses 3-pt jump shot from 27 ft,,92,87
393,4,0:21.0,,Defensive rebound by J. Gibson,92,87
394,4,0:14.0,,W. Matthews misses 3-pt jump shot from 25 ft,92,87
395,4,0:12.0,Defensive rebound by L. Aldridge,,92,87
396,4,0:10.0,Personal take foul by W. Matthews (drawn by K. Leonard),,92,87
397,4,0:10.0,San Antonio full timeout,,92,87
398,4,0:10.0,,D. Finney-Smith enters the game for A. Bogut,92,87
399,4,0:10.0,K. Anderson enters the game for D. Dedmon,,92,87
400,4,0:09.0,Personal take foul by D. Finney-Smith (drawn by K. Leonard),,92,87
401,4,0:09.0,K. Leonard makes free throw 1 of 2,,93,87
402,4,0:09.0,,N. Brussino enters the game for H. Barnes,93,87
403,4,0:09.0,J. Simmons enters the game for L. Aldridge,,93,87
404,4,0:09.0,,D. Powell enters the game for W. Matthews,93,87
405,4,0:09.0,K. Leonard makes free throw 2 of 2,,94,87
406,4,0:03.0,,J. Anderson misses 3-pt jump shot from 25 ft,94,87
407,4,0:02.0,Defensive rebound by K. Anderson,,94,87
