,QUARTER,TIME_REMAINING,BOSTON_ACTION,CLEVELAND_ACTION,BOSTON_SCORE,CLEVELAND_SCORE
390,4,4:49.0,A. Bradley makes 3-pt jump shot from 24 ft,,105,110
391,4,4:33.0,,Shooting foul by A. Bradley (drawn by K. Irving),105,110
392,4,4:33.0,,K. Irving makes free throw 1 of 2,105,111
393,4,4:33.0,,K. Irving misses free throw 2 of 2,105,111
394,4,4:33.0,Defensive rebound by M. Smart,,105,111
395,4,4:33.0,A. Horford enters the game for J. Jerebko,,105,111
396,4,4:33.0,I. Thomas enters the game for T. Zeller,,105,111
397,4,4:11.0,A. Bradley misses 3-pt jump shot from 25 ft,,105,111
398,4,4:09.0,,Defensive rebound by K. Love,105,111
399,4,3:48.0,,L. James makes 2-pt jump shot from 14 ft,105,113
400,4,3:33.0,Personal foul by K. Love (drawn by I. Thomas),,105,113
401,4,3:26.0,J. Crowder makes 3-pt jump shot from 25 ft (assist by I. Thomas),,108,113
402,4,3:19.0,,Turnover by L. James (bad pass; steal by A. Bradley),108,113
403,4,3:18.0,A. Bradley makes 2-pt dunk at rim,,110,113
404,4,2:53.0,,T. Thompson misses 2-pt layup at rim,110,113
405,4,2:52.0,,Offensive rebound by I. Shumpert,110,113
406,4,2:50.0,,K. Love misses 3-pt jump shot from 24 ft,110,113
407,4,2:49.0,Defensive rebound by Team,,110,113
408,4,2:49.0,Boston full timeout,,110,113
409,4,2:34.0,A. Bradley misses 3-pt jump shot from 25 ft,,110,113
410,4,2:33.0,,Defensive rebound by T. Thompson,110,113
411,4,2:20.0,,Turnover by K. Irving (bad pass; steal by J. Crowder),110,113
412,4,2:15.0,A. Bradley makes 2-pt dunk at rim (assist by A. Horford),,112,113
413,4,2:00.0,,L. James makes 2-pt layup from 1 ft (assist by K. Irving),112,115
414,4,1:37.0,A. Bradley makes 2-pt layup from 1 ft (assist by I. Thomas),,114,115
415,4,1:20.0,,K. Irving makes 2-pt layup from 2 ft,114,117
416,4,1:08.0,I. Thomas makes 2-pt layup from 1 ft,,116,117
417,4,0:53.0,,K. Irving makes 2-pt layup at rim (assist by L. James),116,119
418,4,0:53.0,Boston full timeout,,116,119
419,4,0:53.0,,R. Jefferson enters the game for K. Irving,116,119
420,4,0:47.0,Shooting block foul by L. James (drawn by I. Thomas),,116,119
421,4,0:47.0,I. Thomas makes free throw 1 of 2,,117,119
422,4,0:47.0,I. Thomas makes free throw 2 of 2,,118,119
423,4,0:32.0,,Personal foul by A. Horford (drawn by L. James),118,119
424,4,0:21.0,,Personal foul by M. Smart (drawn by L. James),118,119
425,4,0:21.0,,L. James misses free throw 1 of 2,118,119
426,4,0:21.0,,Offensive rebound by Team,118,119
427,4,0:21.0,,L. James makes free throw 2 of 2,118,120
428,4,0:09.0,J. Crowder misses 3-pt jump shot from 25 ft,,118,120
429,4,0:09.0,,Defensive rebound by R. Jefferson,118,120
430,4,0:09.0,,Personal foul by A. Bradley (drawn by R. Jefferson),118,120
431,4,0:09.0,,R. Jefferson makes free throw 1 of 2,118,121
432,4,0:09.0,T. Zeller enters the game for I. Thomas,,118,121
433,4,0:09.0,I. Thomas enters the game for T. Zeller,,118,122
434,4,0:09.0,,R. Jefferson makes free throw 2 of 2,118,122
435,4,0:09.0,Boston full timeout,,118,122
436,4,0:03.0,A. Horford misses 2-pt jump shot from 7 ft (block by L. James),,118,122
437,4,0:03.0,,Defensive rebound by K. Love,118,122
438,4,0:03.0,,Personal foul by A. Horford (drawn by K. Love),118,122
439,4,0:03.0,,K. Love makes free throw 1 of 2,118,123
440,4,0:03.0,,K. Love makes free throw 2 of 2,118,124
