,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,HOUSTON_ACTION,SAN ANTONIO_SCORE,HOUSTON_SCORE
387,4,5:42.0,P. Gasol enters the game for D. Lee,,92,84
388,4,5:26.0,K. Leonard makes 2-pt layup from 5 ft,,94,84
389,4,5:16.0,,Turnover by J. Harden (bad pass),94,84
390,4,4:53.0,Turnover by Team (shot clock),,94,84
391,4,4:43.0,,E. Gordon makes 3-pt jump shot from 26 ft (assist by T. Ariza),94,87
392,4,4:18.0,P. Gasol misses 3-pt jump shot from 24 ft,,94,87
393,4,4:18.0,Offensive rebound by Team,,94,87
394,4,4:18.0,,Loose ball foul by R. Anderson (drawn by L. Aldridge),94,87
395,4,4:13.0,K. Leonard makes 2-pt dunk at rim (assist by L. Aldridge),,96,87
396,4,4:01.0,,Turnover by J. Harden (bad pass; steal by K. Leonard),96,87
397,4,3:58.0,Shooting foul by C. Capela (drawn by K. Leonard),,96,87
398,4,3:58.0,K. Leonard makes free throw 1 of 2,,97,87
399,4,3:58.0,K. Leonard makes free throw 2 of 2,,98,87
400,4,3:50.0,,J. Harden misses 2-pt layup from 3 ft (block by P. Gasol),98,87
401,4,3:50.0,,Offensive rebound by Team,98,87
402,4,3:39.0,,Personal foul by K. Leonard (drawn by J. Harden),98,87
403,4,3:39.0,,N. Hilário enters the game for C. Capela,98,87
404,4,3:37.0,,Violation by Team (jump ball),98,87
405,4,3:28.0,,T. Ariza makes 3-pt jump shot from 25 ft (assist by J. Harden),98,90
406,4,3:11.0,K. Leonard misses 3-pt jump shot from 25 ft,,98,90
407,4,3:09.0,,Defensive rebound by E. Gordon,98,90
408,4,2:57.0,,J. Harden makes 3-pt jump shot from 26 ft,98,93
409,4,2:32.0,K. Leonard makes 2-pt jump shot from 17 ft,,100,93
410,4,2:22.0,,E. Gordon makes 3-pt jump shot from 24 ft (assist by J. Harden),100,96
411,4,2:04.0,L. Aldridge makes 2-pt hook shot from 7 ft,,102,96
412,4,1:49.0,,J. Harden makes 2-pt jump shot from 8 ft,102,98
413,4,1:36.0,L. Aldridge misses 2-pt jump shot from 20 ft,,102,98
414,4,1:34.0,,Defensive rebound by R. Anderson,102,98
415,4,1:18.0,,E. Gordon misses 3-pt jump shot from 26 ft,102,98
416,4,1:16.0,,Offensive rebound by J. Harden,102,98
417,4,1:11.0,,E. Gordon misses 3-pt jump shot from 26 ft,102,98
418,4,1:10.0,,Offensive rebound by N. Hilário,102,98
419,4,1:06.0,,Houston full timeout,102,98
420,4,0:58.0,,J. Harden misses 3-pt jump shot from 26 ft (block by D. Green),102,98
421,4,0:56.0,Defensive rebound by T. Parker,,102,98
422,4,0:42.0,Turnover by L. Aldridge (lost ball),,102,98
423,4,0:21.0,,J. Harden misses 3-pt jump shot from 24 ft,102,98
424,4,0:21.0,Defensive rebound by Team,,102,98
425,4,0:20.0,Personal take foul by E. Gordon (drawn by T. Parker),,102,98
426,4,0:20.0,T. Parker makes free throw 1 of 2,,103,98
427,4,0:20.0,T. Parker makes free throw 2 of 2,,104,98
428,4,0:20.0,,Houston full timeout,104,98
429,4,0:13.0,,J. Harden makes 2-pt layup from 4 ft,104,100
430,4,0:13.0,San Antonio full timeout,,104,100
431,4,0:13.0,,C. Brewer enters the game for R. Anderson,104,100
432,4,0:10.0,Personal take foul by C. Brewer (drawn by L. Aldridge),,104,100
433,4,0:10.0,L. Aldridge makes free throw 1 of 2,,105,100
434,4,0:10.0,,R. Anderson enters the game for C. Brewer,105,100
435,4,0:10.0,M. Ginóbili enters the game for P. Gasol,,105,100
436,4,0:10.0,L. Aldridge makes free throw 2 of 2,,106,100
437,4,0:10.0,,Houston full timeout,106,100
438,4,0:07.0,,R. Anderson misses 2-pt jump shot from 21 ft,106,100
439,4,0:06.0,Defensive rebound by K. Leonard,,106,100
