,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,DALLAS_ACTION,LA LAKERS_SCORE,DALLAS_SCORE
383,4,4:31.0,Shooting foul by H. Barnes (drawn by D. Russell),,95,114
384,4,4:31.0,D. Russell makes free throw 1 of 2,,96,114
385,4,4:31.0,,Dallas full timeout,96,114
386,4,4:31.0,D. Russell makes free throw 2 of 2,,97,114
387,4,4:25.0,,Personal foul by T. Ennis (drawn by H. Barnes),97,114
388,4,4:20.0,,Personal foul by J. Randle (drawn by Y. Ferrell),97,114
389,4,4:09.0,,Q. Cook makes 3-pt jump shot from 25 ft,97,117
390,4,3:58.0,T. Robinson misses 2-pt jump shot from 3 ft (block by D. Powell),,97,117
391,4,3:56.0,Offensive rebound by B. Ingram,,97,117
392,4,3:41.0,T. Ennis misses 3-pt jump shot from 25 ft,,97,117
393,4,3:40.0,,Defensive rebound by D. Finney-Smith,97,117
394,4,3:32.0,,Shooting foul by T. Robinson (drawn by H. Barnes),97,117
395,4,3:32.0,,H. Barnes misses free throw 1 of 2,97,117
396,4,3:32.0,,Offensive rebound by Team,97,117
397,4,3:32.0,D. Nwaba enters the game for T. Robinson,,97,117
398,4,3:32.0,,H. Barnes makes free throw 2 of 2,97,118
399,4,3:18.0,D. Russell makes 2-pt layup at rim (assist by B. Ingram),,99,118
400,4,3:01.0,,D. Powell makes 2-pt dunk at rim (assist by Q. Cook),99,120
401,4,2:49.0,J. Randle misses 2-pt jump shot from 6 ft,,99,120
402,4,2:48.0,,Defensive rebound by D. Powell,99,120
403,4,2:48.0,,Dallas full timeout,99,120
404,4,2:48.0,,B. Bentil enters the game for H. Barnes,99,120
405,4,2:48.0,,N. Brussino enters the game for Y. Ferrell,99,120
406,4,2:31.0,,B. Bentil misses 2-pt jump shot from 7 ft,99,120
407,4,2:29.0,Defensive rebound by J. Randle,,99,120
408,4,2:13.0,D. Russell misses 3-pt jump shot from 24 ft,,99,120
409,4,2:12.0,,Defensive rebound by N. Brussino,99,120
410,4,2:00.0,,D. Finney-Smith misses 2-pt jump shot from 6 ft,99,120
411,4,1:58.0,Defensive rebound by J. Randle,,99,120
412,4,1:48.0,D. Russell makes 2-pt layup from 1 ft,,101,120
413,4,1:37.0,,B. Bentil misses 2-pt jump shot from 17 ft,101,120
414,4,1:36.0,,Offensive rebound by D. Powell,101,120
415,4,1:28.0,,Turnover by Q. Cook (bad pass),101,120
416,4,1:16.0,B. Ingram makes 3-pt jump shot from 25 ft (assist by J. Randle),,104,120
417,4,1:10.0,,Turnover by D. Powell (bad pass; steal by D. Nwaba),104,120
418,4,1:03.0,T. Ennis misses 3-pt jump shot from 23 ft,,104,120
419,4,1:02.0,Offensive rebound by T. Ennis,,104,120
420,4,0:59.0,D. Nwaba misses 2-pt layup from 1 ft,,104,120
421,4,0:57.0,Offensive rebound by J. Randle,,104,120
422,4,0:57.0,Personal foul by D. Powell (drawn by J. Randle),,104,120
423,4,0:48.0,D. Russell makes 3-pt jump shot from 24 ft (assist by B. Ingram),,107,120
424,4,0:38.0,,Shooting foul by D. Nwaba (drawn by D. Powell),107,120
425,4,0:38.0,,D. Powell makes free throw 1 of 2,107,121
426,4,0:38.0,,D. Powell makes free throw 2 of 2,107,122
427,4,0:31.0,D. Russell makes 2-pt jump shot from 7 ft (assist by J. Randle),,109,122
428,4,0:07.0,,B. Bentil misses 3-pt jump shot from 23 ft,109,122
429,4,0:06.0,Defensive rebound by J. Randle,,109,122
430,4,0:02.0,D. Nwaba makes 2-pt dunk at rim (assist by B. Ingram),,111,122
