,QUARTER,TIME_REMAINING,ATLANTA_ACTION,LA CLIPPERS_ACTION,ATLANTA_SCORE,LA CLIPPERS_SCORE
383,4,3:14.0,T. Prince misses 3-pt jump shot from 26 ft,,79,99
384,4,3:13.0,,Defensive rebound by J. Crawford,79,99
385,4,2:54.0,,Turnover by B. Bass (step out of bounds),79,99
386,4,2:54.0,Atlanta full timeout,,79,99
387,4,2:54.0,K. Humphries enters the game for M. Muscala,,79,99
388,4,2:54.0,,D. Stone enters the game for J. Crawford,79,99
389,4,2:46.0,Atlanta full timeout,,79,99
390,4,2:38.0,Turnover by L. Patterson (bad pass; steal by B. Bass),,79,99
391,4,2:22.0,,A. Anderson misses 3-pt jump shot from 26 ft,79,99
392,4,2:21.0,Defensive rebound by K. Humphries,,79,99
393,4,1:57.0,D. Bembry makes 2-pt jump shot from 14 ft,,81,99
394,4,1:33.0,,B. Bass misses 2-pt jump shot from 14 ft,81,99
395,4,1:32.0,Defensive rebound by K. Humphries,,81,99
396,4,1:08.0,L. Patterson misses 3-pt jump shot from 28 ft,,81,99
397,4,1:07.0,,Defensive rebound by D. Stone,81,99
398,4,0:47.0,,W. Johnson misses 2-pt jump shot from 21 ft,81,99
399,4,0:45.0,Defensive rebound by T. Prince,,81,99
400,4,0:38.0,M. Scott misses 2-pt jump shot from 18 ft,,81,99
401,4,0:35.0,,Defensive rebound by R. Felton,81,99
402,4,0:26.0,,Turnover by D. Stone (lost ball),81,99
403,4,0:11.0,L. Patterson makes 3-pt jump shot from 25 ft (assist by D. Bembry),,84,99
