,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,SAN ANTONIO_ACTION,MEMPHIS_SCORE,SAN ANTONIO_SCORE
392,4,1:48.0,,Defensive rebound by P. Gasol,79,94
393,4,1:28.0,,L. Aldridge misses 2-pt jump shot from 16 ft,79,94
394,4,1:27.0,,Offensive rebound by K. Leonard,79,94
395,4,1:14.0,,Turnover by K. Leonard (bad pass; steal by J. Ennis),79,94
396,4,1:08.0,V. Carter makes 3-pt jump shot from 26 ft (assist by J. Ennis),,82,94
397,4,1:06.0,,San Antonio full timeout,82,94
398,4,0:50.0,,K. Leonard makes 2-pt dunk at rim,82,96
399,4,0:36.0,M. Gasol misses 2-pt jump shot from 11 ft,,82,96
400,4,0:36.0,Offensive rebound by M. Gasol,,82,96
401,4,0:32.0,M. Conley misses 3-pt jump shot from 25 ft,,82,96
402,4,0:31.0,,Defensive rebound by K. Leonard,82,96
403,4,0:08.0,,Turnover by Team (shot clock),82,96
