,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,CHICAGO_ACTION,CLEVELAND_SCORE,CHICAGO_SCORE
390,4,2:57.0,,Defensive rebound by D. Valentine,86,94
391,4,2:42.0,,Personal foul by K. Irving (drawn by J. Butler),86,94
392,4,2:42.0,,Chicago full timeout,86,94
393,4,2:42.0,,J. Butler makes free throw 1 of 2,86,95
394,4,2:42.0,,J. Butler misses free throw 2 of 2,86,95
395,4,2:40.0,Defensive rebound by J. Smith,,86,95
396,4,2:20.0,K. Irving misses 3-pt jump shot from 23 ft,,86,95
397,4,2:19.0,Offensive rebound by T. Thompson,,86,95
398,4,2:18.0,Personal foul by D. Valentine (drawn by T. Thompson),,86,95
399,4,2:00.0,K. Irving misses 3-pt jump shot from 23 ft,,86,95
400,4,1:59.0,,Defensive rebound by N. Mirotić,86,95
401,4,1:37.0,,R. Rondo misses 2-pt layup from 3 ft,86,95
402,4,1:36.0,Defensive rebound by J. Smith,,86,95
403,4,1:28.0,Shooting foul by R. Lopez (drawn by L. James),,86,95
404,4,1:28.0,L. James makes free throw 1 of 2,,87,95
405,4,1:28.0,L. James makes free throw 2 of 2,,88,95
406,4,1:08.0,,J. Butler misses 2-pt jump shot from 16 ft,88,95
407,4,1:07.0,Defensive rebound by T. Thompson,,88,95
408,4,1:03.0,T. Thompson makes 2-pt dunk at rim (assist by L. James),,90,95
409,4,0:49.0,Offensive charge foul by R. Lopez (drawn by K. Irving),,90,95
410,4,0:49.0,,Turnover by R. Lopez (offensive foul),90,95
411,4,0:36.0,L. James misses 3-pt jump shot from 25 ft,,90,95
412,4,0:36.0,,Defensive rebound by N. Mirotić,90,95
413,4,0:36.0,,Personal foul by T. Thompson (drawn by N. Mirotić),90,95
414,4,0:36.0,,N. Mirotić makes free throw 1 of 2,90,96
415,4,0:36.0,,N. Mirotić makes free throw 2 of 2,90,97
416,4,0:36.0,Cleveland full timeout,,90,97
417,4,0:27.0,K. Irving misses 2-pt layup from 1 ft,,90,97
418,4,0:26.0,,Defensive rebound by R. Lopez,90,97
419,4,0:24.0,,Personal take foul by K. Irving (drawn by R. Rondo),90,97
420,4,0:24.0,,R. Rondo misses free throw 1 of 2,90,97
421,4,0:24.0,,Offensive rebound by Team,90,97
422,4,0:24.0,,R. Rondo misses free throw 2 of 2,90,97
423,4,0:24.0,K. Felder enters the game for K. Irving,,90,97
424,4,0:24.0,D. Liggins enters the game for L. James,,90,97
425,4,0:23.0,Defensive rebound by K. Felder,,90,97
426,4,0:20.0,Personal foul by D. Valentine (drawn by K. Felder),,90,97
427,4,0:20.0,K. Felder makes free throw 1 of 2,,91,97
428,4,0:20.0,K. Felder misses free throw 2 of 2,,91,97
429,4,0:18.0,,Defensive rebound by R. Lopez,91,97
430,4,0:16.0,,Personal foul by K. Felder (drawn by D. Valentine),91,97
431,4,0:16.0,,D. Valentine makes free throw 1 of 2,91,98
432,4,0:16.0,,D. Valentine makes free throw 2 of 2,91,99
433,4,0:11.0,D. Liggins makes 2-pt layup from 2 ft (assist by K. Felder),,93,99
