,QUARTER,TIME_REMAINING,CHICAGO_ACTION,BROOKLYN_ACTION,CHICAGO_SCORE,BROOKLYN_SCORE
378,4,7:14.0,D. Wade makes 2-pt jump shot from 14 ft,,92,83
379,4,6:56.0,,B. Lopez makes 3-pt jump shot from 25 ft (assist by J. Lin),92,86
380,4,6:38.0,D. Wade misses 2-pt jump shot from 4 ft (block by K. McDaniels),,92,86
381,4,6:37.0,Offensive rebound by D. Wade,,92,86
382,4,6:36.0,Shooting foul by R. Hollis-Jefferson (drawn by D. Wade),,92,86
383,4,6:36.0,D. Wade makes free throw 1 of 2,,93,86
384,4,6:36.0,,C. LeVert enters the game for K. McDaniels,93,86
385,4,6:36.0,J. Butler enters the game for P. Zipser,,93,86
386,4,6:36.0,R. Lopez enters the game for C. Felício,,93,86
387,4,6:36.0,D. Wade makes free throw 2 of 2,,94,86
388,4,6:25.0,,J. Lin misses 2-pt jump shot from 15 ft,94,86
389,4,6:23.0,Defensive rebound by J. Butler,,94,86
390,4,6:14.0,J. Butler misses 2-pt jump shot from 16 ft,,94,86
391,4,6:13.0,,Defensive rebound by C. LeVert,94,86
392,4,6:00.0,,B. Lopez misses 2-pt layup from 3 ft,94,86
393,4,5:58.0,Defensive rebound by R. Lopez,,94,86
394,4,5:45.0,D. Wade misses 2-pt jump shot from 19 ft,,94,86
395,4,5:44.0,,Defensive rebound by C. LeVert,94,86
396,4,5:29.0,,J. Lin misses 2-pt jump shot from 17 ft,94,86
397,4,5:28.0,Defensive rebound by J. Butler,,94,86
398,4,5:16.0,R. Lopez misses 2-pt hook shot from 5 ft,,94,86
399,4,5:15.0,,Defensive rebound by R. Hollis-Jefferson,94,86
400,4,5:10.0,,C. LeVert makes 2-pt dunk at rim (assist by R. Hollis-Jefferson),94,88
401,4,5:09.0,Chicago full timeout,,94,88
402,4,5:09.0,J. Grant enters the game for D. Wade,,94,88
403,4,4:49.0,R. Lopez misses 2-pt jump shot from 16 ft,,94,88
404,4,4:48.0,,Defensive rebound by B. Lopez,94,88
405,4,4:31.0,,J. Lin misses 2-pt layup from 2 ft (block by N. Mirotić),94,88
406,4,4:29.0,Defensive rebound by J. Grant,,94,88
407,4,4:24.0,N. Mirotić makes 2-pt layup from 1 ft (assist by J. Grant),,96,88
408,4,4:24.0,Shooting foul by C. LeVert (drawn by N. Mirotić),,96,88
409,4,4:24.0,N. Mirotić makes free throw 1 of 1,,97,88
410,4,4:10.0,,C. LeVert makes 3-pt jump shot from 25 ft (assist by I. Whitehead),97,91
411,4,3:49.0,M. Carter-Williams misses 2-pt layup from 2 ft,,97,91
412,4,3:49.0,,Defensive rebound by R. Hollis-Jefferson,97,91
413,4,3:40.0,,Turnover by C. LeVert (bad pass; steal by N. Mirotić),97,91
414,4,3:33.0,Turnover by N. Mirotić (bad pass; steal by R. Hollis-Jefferson),,97,91
415,4,3:28.0,,C. LeVert makes 3-pt jump shot from 24 ft (assist by J. Lin),97,94
416,4,3:06.0,N. Mirotić misses 3-pt jump shot from 24 ft,,97,94
417,4,3:05.0,,Defensive rebound by R. Hollis-Jefferson,97,94
418,4,3:00.0,,R. Hollis-Jefferson makes 2-pt layup at rim,97,96
419,4,3:00.0,,Shooting foul by R. Lopez (drawn by R. Hollis-Jefferson),97,96
420,4,3:00.0,,R. Hollis-Jefferson misses free throw 1 of 1,97,96
421,4,3:00.0,,S. Dinwiddie enters the game for I. Whitehead,97,96
422,4,2:59.0,Defensive rebound by R. Lopez,,97,96
423,4,2:37.0,J. Butler misses 2-pt jump shot from 14 ft,,97,96
424,4,2:36.0,Offensive rebound by N. Mirotić,,97,96
425,4,2:30.0,N. Mirotić misses 3-pt jump shot from 24 ft,,97,96
426,4,2:29.0,,Defensive rebound by J. Lin,97,96
427,4,2:22.0,,R. Hollis-Jefferson makes 2-pt layup at rim (assist by J. Lin),97,98
428,4,2:22.0,Chicago full timeout,,97,98
429,4,2:22.0,,Brooklyn full timeout,97,98
430,4,2:22.0,D. Wade enters the game for M. Carter-Williams,,97,98
431,4,2:05.0,J. Butler makes 2-pt jump shot from 18 ft,,99,98
432,4,1:51.0,,J. Lin misses 2-pt layup from 2 ft,99,98
433,4,1:50.0,Defensive rebound by R. Lopez,,99,98
434,4,1:36.0,Shooting foul by J. Lin (drawn by J. Butler),,99,98
435,4,1:36.0,J. Butler makes free throw 1 of 2,,100,98
436,4,1:36.0,J. Butler makes free throw 2 of 2,,101,98
437,4,1:23.0,,S. Dinwiddie makes 3-pt jump shot from 26 ft (assist by B. Lopez),101,101
438,4,1:07.0,J. Butler misses 2-pt jump shot from 5 ft,,101,101
439,4,1:04.0,,Defensive rebound by R. Hollis-Jefferson,101,101
440,4,0:55.0,,Shooting foul by N. Mirotić (drawn by R. Hollis-Jefferson),101,101
441,4,0:55.0,,R. Hollis-Jefferson makes free throw 1 of 2,101,102
442,4,0:55.0,,R. Hollis-Jefferson makes free throw 2 of 2,101,103
443,4,0:32.0,J. Butler makes 2-pt jump shot from 22 ft,,103,103
444,4,0:14.0,,Shooting foul by D. Wade (drawn by S. Dinwiddie),103,103
445,4,0:14.0,,S. Dinwiddie makes free throw 1 of 2,103,104
446,4,0:14.0,B. Portis enters the game for J. Grant,,103,104
447,4,0:14.0,J. Grant enters the game for B. Portis,,103,105
448,4,0:14.0,,S. Dinwiddie makes free throw 2 of 2,103,105
449,4,0:14.0,Chicago full timeout,,103,105
450,4,0:05.0,J. Butler misses 2-pt jump shot from 21 ft,,103,105
451,4,0:03.0,,Defensive rebound by S. Dinwiddie,103,105
452,4,0:02.0,,Personal foul by D. Wade (drawn by S. Dinwiddie),103,105
453,4,0:02.0,,S. Dinwiddie makes free throw 1 of 2,103,106
454,4,0:02.0,B. Portis enters the game for J. Grant,,103,106
455,4,0:02.0,J. Grant enters the game for B. Portis,,103,107
456,4,0:02.0,,S. Dinwiddie makes free throw 2 of 2,103,107
457,4,0:02.0,Chicago full timeout,,103,107
458,4,0:01.0,J. Butler makes 3-pt jump shot from 26 ft (assist by J. Grant),,106,107
