,QUARTER,TIME_REMAINING,TORONTO_ACTION,NEW YORK_ACTION,TORONTO_SCORE,NEW YORK_SCORE
376,4,1:27.0,N. Powell enters the game for P. Tucker,,105,92
377,4,1:27.0,,M. Kuzminskas enters the game for C. Lee,105,92
378,4,1:18.0,F. VanVleet enters the game for N. Powell,,105,92
379,4,1:09.0,P. Patterson makes 3-pt jump shot from 24 ft (assist by F. VanVleet),,108,92
380,4,0:54.0,,J. Holiday makes 3-pt jump shot from 25 ft (assist by M. Ndour),108,95
381,4,0:48.0,Personal foul by R. Baker (drawn by F. VanVleet),,108,95
382,4,0:32.0,D. Wright misses 3-pt jump shot from 26 ft,,108,95
383,4,0:31.0,Offensive rebound by J. Poeltl,,108,95
384,4,0:29.0,J. Poeltl makes 2-pt layup from 1 ft,,110,95
385,4,0:19.0,,R. Baker makes 2-pt jump shot from 23 ft,110,97
