,QUARTER,TIME_REMAINING,NEW YORK_ACTION,PHILADELPHIA_ACTION,NEW YORK_SCORE,PHILADELPHIA_SCORE
381,4,7:48.0,,S. Rodríguez misses free throw 1 of 2,84,86
382,4,7:48.0,,Offensive rebound by Team,84,86
383,4,7:48.0,D. Rose enters the game for C. Lee,,84,86
384,4,7:48.0,,S. Rodríguez makes free throw 2 of 2,84,87
385,4,7:38.0,Personal foul by J. Anderson (drawn by C. Anthony),,84,87
386,4,7:38.0,,T. McConnell enters the game for S. Rodríguez,84,87
387,4,7:29.0,K. Porziņģis misses 2-pt dunk at rim,,84,87
388,4,7:27.0,,Defensive rebound by T. Luwawu-Cabarrot,84,87
389,4,7:22.0,,D. Šarić makes 3-pt jump shot from 27 ft (assist by T. McConnell),84,90
390,4,7:11.0,Shooting foul by J. Okafor (drawn by L. Thomas),,84,90
391,4,7:11.0,L. Thomas makes free throw 1 of 2,,85,90
392,4,7:11.0,L. Thomas makes free throw 2 of 2,,86,90
393,4,7:02.0,,T. Luwawu-Cabarrot misses 2-pt jump shot from 3 ft,86,90
394,4,7:00.0,Defensive rebound by K. Porziņģis,,86,90
395,4,6:56.0,Turnover by D. Rose (bad pass; steal by T. McConnell),,86,90
396,4,6:34.0,,J. Anderson misses 3-pt jump shot from 26 ft,86,90
397,4,6:33.0,Defensive rebound by K. Porziņģis,,86,90
398,4,6:20.0,C. Anthony makes 3-pt jump shot from 26 ft,,89,90
399,4,6:05.0,,J. Okafor misses 2-pt layup from 1 ft,89,90
400,4,6:03.0,Defensive rebound by C. Anthony,,89,90
401,4,5:54.0,R. Baker misses 3-pt jump shot from 23 ft,,89,90
402,4,5:53.0,,Defensive rebound by D. Šarić,89,90
403,4,5:38.0,,J. Okafor makes 2-pt layup from 1 ft (assist by D. Šarić),89,92
404,4,5:17.0,C. Anthony misses 2-pt jump shot from 18 ft,,89,92
405,4,5:15.0,,Defensive rebound by T. Luwawu-Cabarrot,89,92
406,4,5:02.0,,T. McConnell makes 2-pt layup from 1 ft,89,94
407,4,5:00.0,New York full timeout,,89,94
408,4,5:00.0,,R. Holmes enters the game for J. Okafor,89,94
409,4,5:00.0,C. Lee enters the game for R. Baker,,89,94
410,4,5:00.0,,R. Covington enters the game for T. Luwawu-Cabarrot,89,94
411,4,4:41.0,K. Porziņģis makes 2-pt hook shot from 6 ft (assist by C. Anthony),,91,94
412,4,4:41.0,Shooting foul by R. Covington (drawn by K. Porziņģis),,91,94
413,4,4:41.0,K. Porziņģis makes free throw 1 of 1,,92,94
414,4,4:21.0,,D. Šarić misses 3-pt jump shot from 25 ft,92,94
415,4,4:20.0,Defensive rebound by L. Thomas,,92,94
416,4,4:10.0,L. Thomas makes 3-pt jump shot from 25 ft (assist by D. Rose),,95,94
417,4,3:54.0,,D. Šarić makes 2-pt jump shot from 6 ft,95,96
418,4,3:37.0,C. Anthony misses 2-pt jump shot from 8 ft,,95,96
419,4,3:36.0,,Defensive rebound by D. Šarić,95,96
420,4,3:17.0,,T. McConnell misses 3-pt jump shot from 24 ft,95,96
421,4,3:16.0,Defensive rebound by K. Porziņģis,,95,96
422,4,3:08.0,Shooting foul by D. Šarić (drawn by D. Rose),,95,96
423,4,3:08.0,D. Rose makes free throw 1 of 2,,96,96
424,4,3:08.0,D. Rose misses free throw 2 of 2,,96,96
425,4,3:08.0,,Defensive rebound by T. McConnell,96,96
426,4,3:08.0,,N. Stauskas enters the game for J. Anderson,96,96
427,4,2:56.0,,T. McConnell misses 2-pt jump shot from 4 ft,96,96
428,4,2:54.0,Defensive rebound by K. Porziņģis,,96,96
429,4,2:50.0,D. Rose makes 2-pt layup at rim,,98,96
430,4,2:50.0,Shooting foul by T. McConnell (drawn by D. Rose),,98,96
431,4,2:50.0,Official timeout,,98,96
432,4,2:50.0,D. Rose misses free throw 1 of 1,,98,96
433,4,2:48.0,,Defensive rebound by R. Covington,98,96
434,4,2:37.0,,Personal foul by C. Anthony (drawn by D. Šarić),98,96
435,4,2:25.0,,D. Šarić makes 2-pt layup from 1 ft,98,98
436,4,2:03.0,C. Lee misses 2-pt layup from 1 ft,,98,98
437,4,2:01.0,,Defensive rebound by T. McConnell,98,98
438,4,1:56.0,,R. Covington misses 2-pt layup from 1 ft (block by C. Anthony),98,98
439,4,1:54.0,,Offensive rebound by Team,98,98
440,4,1:46.0,,T. McConnell makes 2-pt jump shot from 12 ft,98,100
441,4,1:24.0,C. Anthony misses 2-pt jump shot from 11 ft,,98,100
442,4,1:21.0,Offensive rebound by L. Thomas,,98,100
443,4,1:21.0,L. Thomas makes 2-pt layup from 2 ft,,100,100
444,4,1:05.0,,Turnover by D. Šarić (bad pass; steal by C. Lee),100,100
445,4,1:01.0,Shooting foul by R. Covington (drawn by D. Rose),,100,100
446,4,1:01.0,D. Rose makes free throw 1 of 2,,101,100
447,4,1:01.0,D. Rose makes free throw 2 of 2,,102,100
448,4,0:48.0,,Shooting foul by K. Porziņģis (drawn by D. Šarić),102,100
449,4,0:48.0,,D. Šarić misses free throw 1 of 2,102,100
450,4,0:48.0,,Offensive rebound by Team,102,100
451,4,0:48.0,,J. Anderson enters the game for N. Stauskas,102,100
452,4,0:48.0,,D. Šarić makes free throw 2 of 2,102,101
453,4,0:48.0,New York full timeout,,102,101
454,4,0:47.0,D. Rose misses 2-pt layup from 3 ft,,102,101
455,4,0:45.0,,Defensive rebound by D. Šarić,102,101
456,4,0:24.0,,J. Anderson makes 2-pt jump shot from 6 ft (assist by D. Šarić),102,103
457,4,0:24.0,New York full timeout,,102,103
458,4,0:18.0,D. Rose misses 2-pt jump shot from 3 ft (block by T. McConnell),,102,103
459,4,0:18.0,,Defensive rebound by Team,102,103
460,4,0:18.0,,Philadelphia full timeout,102,103
461,4,0:18.0,J. Holiday enters the game for C. Anthony,,102,103
462,4,0:18.0,,N. Stauskas enters the game for R. Holmes,102,103
463,4,0:18.0,,S. Rodríguez enters the game for J. Anderson,102,103
464,4,0:16.0,,Turnover by R. Covington (back court),102,103
465,4,0:16.0,C. Anthony enters the game for J. Holiday,,102,103
466,4,0:16.0,,J. Anderson enters the game for N. Stauskas,102,103
467,4,0:16.0,,R. Holmes enters the game for S. Rodríguez,102,103
468,4,0:07.0,C. Anthony misses 2-pt jump shot from 14 ft,,102,103
469,4,0:03.0,Offensive rebound by L. Thomas,,102,103
470,4,0:03.0,L. Thomas misses 2-pt jump shot from 5 ft,,102,103
471,4,0:03.0,,Defensive rebound by D. Šarić,102,103
472,4,0:03.0,,Personal foul by K. Porziņģis (drawn by D. Šarić),102,103
473,4,0:03.0,,D. Šarić makes free throw 1 of 2,102,104
474,4,0:03.0,,D. Šarić makes free throw 2 of 2,102,105
475,4,0:03.0,New York full timeout,,102,105
476,4,0:01.0,C. Lee misses 3-pt jump shot from 25 ft,,102,105
477,4,0:00.0,Offensive rebound by Team,,102,105
