,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,SAN ANTONIO_ACTION,BROOKLYN_SCORE,SAN ANTONIO_SCORE
372,4,7:24.0,L. Scola makes free throw 1 of 2,,82,115
373,4,7:24.0,,D. Bertāns enters the game for P. Gasol,82,115
374,4,7:24.0,L. Scola makes free throw 2 of 2,,83,115
375,4,7:03.0,,K. Anderson misses 2-pt jump shot from 18 ft,83,115
376,4,7:03.0,Defensive rebound by J. Harris,,83,115
377,4,6:47.0,L. Scola misses 2-pt jump shot from 5 ft (block by N. Laprovíttola),,83,115
378,4,6:46.0,,Defensive rebound by D. Bertāns,83,115
379,4,6:43.0,,D. Lee makes 2-pt dunk at rim (assist by J. Simmons),83,117
380,4,6:26.0,R. Hollis-Jefferson makes 2-pt jump shot from 12 ft,,85,117
381,4,6:10.0,,D. Bertāns misses 3-pt jump shot from 25 ft,85,117
382,4,6:10.0,Defensive rebound by L. Scola,,85,117
383,4,6:01.0,S. Dinwiddie makes 2-pt jump shot from 10 ft,,87,117
384,4,5:40.0,,San Antonio full timeout,87,117
385,4,5:40.0,,D. Green enters the game for J. Simmons,87,117
386,4,5:36.0,,D. Bertāns misses 3-pt jump shot from 24 ft,87,117
387,4,5:36.0,Defensive rebound by S. Dinwiddie,,87,117
388,4,5:28.0,R. Hollis-Jefferson misses 2-pt layup from 1 ft (block by D. Bertāns),,87,117
389,4,5:28.0,Offensive rebound by L. Scola,,87,117
390,4,5:28.0,Shooting foul by D. Lee (drawn by L. Scola),,87,117
391,4,5:28.0,L. Scola makes free throw 1 of 2,,88,117
392,4,5:28.0,L. Scola misses free throw 2 of 2,,88,117
393,4,5:27.0,,Defensive rebound by K. Anderson,88,117
394,4,5:12.0,,D. Lee makes 2-pt layup from 1 ft (assist by D. Green),88,119
395,4,4:54.0,J. Harris makes 2-pt layup from 1 ft (assist by L. Scola),,90,119
396,4,4:45.0,,Personal foul by R. Foye (drawn by N. Laprovíttola),90,119
397,4,4:45.0,C. LeVert enters the game for J. Harris,,90,119
398,4,4:36.0,,Shooting foul by R. Foye (drawn by D. Green),90,119
399,4,4:36.0,,D. Green makes free throw 1 of 2,90,120
400,4,4:36.0,,D. Green misses free throw 2 of 2,90,120
401,4,4:35.0,Defensive rebound by R. Hollis-Jefferson,,90,120
402,4,4:25.0,C. LeVert misses 3-pt jump shot from 25 ft,,90,120
403,4,4:25.0,Offensive rebound by L. Scola,,90,120
404,4,4:21.0,L. Scola makes 2-pt layup from 1 ft,,92,120
405,4,4:09.0,,K. Anderson misses 2-pt jump shot from 14 ft,92,120
406,4,4:07.0,Defensive rebound by L. Scola,,92,120
407,4,3:58.0,S. Dinwiddie misses 2-pt layup at rim,,92,120
408,4,3:57.0,,Defensive rebound by D. Lee,92,120
409,4,3:46.0,,N. Laprovíttola misses 2-pt layup from 1 ft,92,120
410,4,3:46.0,Defensive rebound by R. Hollis-Jefferson,,92,120
411,4,3:35.0,R. Hollis-Jefferson makes 2-pt jump shot from 8 ft,,94,120
412,4,3:16.0,,D. Bertāns makes 2-pt dunk at rim (assist by D. Lee),94,122
413,4,3:10.0,Brooklyn full timeout,,94,122
414,4,3:10.0,,J. Simmons enters the game for D. Green,94,122
415,4,2:59.0,L. Scola misses 2-pt jump shot from 4 ft,,94,122
416,4,2:58.0,,Defensive rebound by D. Bertāns,94,122
417,4,2:47.0,,D. Lee misses 2-pt jump shot from 19 ft,94,122
418,4,2:46.0,Defensive rebound by R. Foye,,94,122
419,4,2:38.0,Turnover by L. Scola (lost ball; steal by K. Anderson),,94,122
420,4,2:25.0,,Shooting foul by R. Hollis-Jefferson (drawn by D. Bertāns),94,122
421,4,2:25.0,,D. Bertāns makes free throw 1 of 3,94,123
422,4,2:25.0,,D. Bertāns makes free throw 2 of 3,94,124
423,4,2:25.0,,D. Bertāns makes free throw 3 of 3,94,125
424,4,2:06.0,Shooting foul by D. Bertāns (drawn by R. Hollis-Jefferson),,94,125
425,4,2:06.0,R. Hollis-Jefferson makes free throw 1 of 2,,95,125
426,4,2:06.0,R. Hollis-Jefferson makes free throw 2 of 2,,96,125
427,4,1:48.0,,K. Anderson misses 2-pt jump shot from 11 ft,96,125
428,4,1:46.0,Defensive rebound by L. Scola,,96,125
429,4,1:33.0,,Violation by N. Laprovíttola (kicked ball),96,125
430,4,1:26.0,L. Scola makes 3-pt jump shot from 26 ft (assist by S. Dinwiddie),,99,125
431,4,1:08.0,,J. Simmons makes 3-pt jump shot from 23 ft (assist by N. Laprovíttola),99,128
432,4,0:58.0,L. Scola misses 2-pt jump shot from 7 ft,,99,128
433,4,0:57.0,,Defensive rebound by D. Lee,99,128
434,4,0:39.0,,Turnover by J. Simmons (lost ball; steal by S. Dinwiddie),99,128
435,4,0:34.0,R. Foye misses 3-pt jump shot from 26 ft,,99,128
436,4,0:31.0,,Defensive rebound by D. Bertāns,99,128
437,4,0:09.0,,D. Lee misses 2-pt jump shot from 8 ft,99,128
438,4,0:06.0,,Offensive rebound by K. Anderson,99,128
439,4,0:06.0,,K. Anderson makes 2-pt layup from 1 ft,99,130
440,4,0:02.0,R. Hollis-Jefferson makes 2-pt dunk at rim (assist by S. Dinwiddie),,101,130
