,QUARTER,TIME_REMAINING,PHOENIX_ACTION,DALLAS_ACTION,PHOENIX_SCORE,DALLAS_SCORE
389,4,4:10.0,D. Booker makes 3-pt jump shot from 25 ft (assist by P. Tucker),,91,87
390,4,3:43.0,,Turnover by D. Williams (bad pass),91,87
391,4,3:33.0,Turnover by E. Bledsoe (bad pass; steal by A. Bogut),,91,87
392,4,3:27.0,,S. Curry makes 2-pt layup from 3 ft,91,89
393,4,3:07.0,E. Bledsoe makes 2-pt jump shot from 13 ft,,93,89
394,4,2:53.0,,D. Williams makes 2-pt jump shot from 19 ft,93,91
395,4,2:35.0,E. Bledsoe misses 2-pt jump shot from 18 ft,,93,91
396,4,2:33.0,,Defensive rebound by H. Barnes,93,91
397,4,2:24.0,,D. Williams makes 2-pt jump shot from 19 ft,93,93
398,4,2:12.0,Phoenix full timeout,,93,93
399,4,2:03.0,Turnover by D. Booker (lost ball; steal by A. Bogut),,93,93
400,4,1:39.0,,W. Matthews misses 3-pt jump shot from 25 ft,93,93
401,4,1:37.0,Defensive rebound by D. Booker,,93,93
402,4,1:32.0,B. Knight misses 2-pt layup from 3 ft,,93,93
403,4,1:31.0,Offensive rebound by P. Tucker,,93,93
404,4,1:31.0,P. Tucker misses 2-pt layup from 1 ft,,93,93
405,4,1:30.0,Offensive rebound by P. Tucker,,93,93
406,4,1:14.0,E. Bledsoe makes 3-pt jump shot from 25 ft,,96,93
407,4,1:00.0,,H. Barnes misses 2-pt jump shot from 12 ft,96,93
408,4,0:58.0,Defensive rebound by T. Chandler,,96,93
409,4,0:37.0,E. Bledsoe makes 2-pt jump shot from 20 ft,,98,93
410,4,0:37.0,,Dallas full timeout,98,93
411,4,0:37.0,,D. Nowitzki enters the game for A. Bogut,98,93
412,4,0:30.0,,W. Matthews misses 3-pt jump shot from 25 ft,98,93
413,4,0:29.0,Defensive rebound by T. Chandler,,98,93
414,4,0:27.0,Personal take foul by S. Curry (drawn by T. Chandler),,98,93
415,4,0:27.0,,D. Finney-Smith enters the game for D. Nowitzki,98,93
416,4,0:24.0,Personal take foul by W. Matthews (drawn by E. Bledsoe),,98,93
417,4,0:24.0,E. Bledsoe makes free throw 1 of 2,,99,93
418,4,0:24.0,,D. Powell enters the game for D. Finney-Smith,99,93
419,4,0:24.0,,D. Nowitzki enters the game for S. Curry,99,93
420,4,0:24.0,,S. Curry enters the game for D. Powell,100,93
421,4,0:24.0,E. Bledsoe makes free throw 2 of 2,,100,93
422,4,0:24.0,,Dallas full timeout,100,93
423,4,0:19.0,,Turnover by D. Williams (bad pass; steal by B. Knight),100,93
424,4,0:17.0,Personal take foul by D. Nowitzki (drawn by B. Knight),,100,93
425,4,0:17.0,B. Knight makes free throw 1 of 2,,101,93
426,4,0:17.0,,D. Powell enters the game for H. Barnes,101,93
427,4,0:17.0,,N. Brussino enters the game for D. Nowitzki,101,93
428,4,0:17.0,,P. Jackson enters the game for D. Williams,101,93
429,4,0:17.0,T. Warren enters the game for T. Chandler,,101,93
430,4,0:17.0,B. Knight makes free throw 2 of 2,,102,93
431,4,0:07.0,,S. Curry makes 2-pt jump shot from 6 ft,102,95
