,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,MEMPHIS_ACTION,OKLAHOMA CITY_SCORE,MEMPHIS_SCORE
396,4,7:10.0,,Defensive rebound by Z. Randolph,62,87
397,4,6:58.0,,T. Daniels makes 2-pt layup from 1 ft (assist by V. Carter),62,89
398,4,6:42.0,D. Sabonis misses 3-pt jump shot from 27 ft,,62,89
399,4,6:41.0,Offensive rebound by S. Adams,,62,89
400,4,6:38.0,S. Adams misses 2-pt layup from 1 ft (block by M. Gasol),,62,89
401,4,6:37.0,,Defensive rebound by M. Gasol,62,89
402,4,6:25.0,,Turnover by T. Allen (bad pass),62,89
403,4,6:25.0,,A. Harrison enters the game for T. Allen,62,89
404,4,6:16.0,Shooting foul by V. Carter (drawn by J. Grant),,62,89
405,4,6:16.0,J. Grant makes free throw 1 of 2,,63,89
406,4,6:16.0,,J. Ennis enters the game for V. Carter,63,89
407,4,6:16.0,K. Singler enters the game for S. Adams,,63,89
408,4,6:16.0,J. Grant makes free throw 2 of 2,,64,89
409,4,6:07.0,,Turnover by A. Harrison (bad pass; steal by S. Christon),64,89
410,4,5:56.0,Á. Abrines makes 3-pt jump shot from 24 ft (assist by D. Sabonis),,67,89
411,4,5:56.0,,Memphis full timeout,67,89
412,4,5:56.0,,J. Green enters the game for M. Gasol,67,89
413,4,5:42.0,,T. Daniels misses 3-pt jump shot from 24 ft,67,89
414,4,5:42.0,Defensive rebound by D. Sabonis,,67,89
415,4,5:36.0,K. Singler makes 2-pt layup from 1 ft (assist by S. Christon),,69,89
416,4,5:11.0,,Z. Randolph makes 2-pt jump shot from 5 ft,69,91
417,4,4:59.0,,Offensive charge foul by D. Sabonis (drawn by J. Green),69,91
418,4,4:59.0,Turnover by D. Sabonis (offensive foul),,69,91
419,4,4:37.0,,Z. Randolph makes 2-pt jump shot from 19 ft,69,93
420,4,4:23.0,S. Christon makes 2-pt layup from 1 ft,,71,93
421,4,4:03.0,,T. Daniels makes 3-pt jump shot from 26 ft (assist by Z. Randolph),71,96
422,4,4:00.0,Personal take foul by Z. Randolph (drawn by Á. Abrines),,71,96
423,4,4:00.0,,J. Martin enters the game for A. Harrison,71,96
424,4,4:00.0,,W. Baldwin enters the game for Z. Randolph,71,96
425,4,3:47.0,J. Grant makes 2-pt jump shot from 5 ft,,73,96
426,4,3:24.0,,J. Ennis makes 3-pt jump shot from 29 ft (assist by J. Green),73,99
427,4,3:09.0,Á. Abrines misses 3-pt jump shot from 24 ft,,73,99
428,4,3:09.0,,Defensive rebound by T. Daniels,73,99
429,4,2:58.0,,T. Daniels makes 3-pt jump shot from 29 ft (assist by W. Baldwin),73,102
430,4,2:47.0,Oklahoma City full timeout,,73,102
431,4,2:44.0,Á. Abrines misses 3-pt jump shot from 23 ft,,73,102
432,4,2:44.0,,Defensive rebound by W. Baldwin,73,102
433,4,2:26.0,,T. Daniels makes 3-pt jump shot from 26 ft (assist by W. Baldwin),73,105
434,4,2:17.0,Shooting foul by J. Martin (drawn by J. Grant),,73,105
435,4,2:17.0,J. Grant misses free throw 1 of 2,,73,105
436,4,2:17.0,Offensive rebound by Team,,73,105
437,4,2:17.0,J. Grant makes free throw 2 of 2,,74,105
438,4,2:02.0,,T. Daniels misses 2-pt layup from 2 ft,74,105
439,4,2:00.0,Defensive rebound by D. Sabonis,,74,105
440,4,1:53.0,J. Grant makes 2-pt dunk at rim,,76,105
441,4,1:40.0,,T. Daniels makes 3-pt jump shot from 25 ft (assist by J. Green),76,108
442,4,1:32.0,Shooting foul by J. Martin (drawn by J. Grant),,76,108
443,4,1:32.0,J. Grant makes free throw 1 of 2,,77,108
444,4,1:32.0,J. Grant misses free throw 2 of 2,,77,108
445,4,1:30.0,,Defensive rebound by J. Martin,77,108
446,4,1:17.0,,W. Baldwin misses 2-pt jump shot from 6 ft (block by S. Christon),77,108
447,4,1:13.0,Defensive rebound by S. Christon,,77,108
448,4,1:08.0,Á. Abrines misses 2-pt layup from 1 ft (block by J. Green),,77,108
449,4,1:08.0,Offensive rebound by Á. Abrines,,77,108
450,4,1:08.0,Turnover by Á. Abrines (lost ball),,77,108
451,4,1:02.0,,T. Daniels makes 3-pt jump shot from 27 ft (assist by W. Baldwin),77,111
452,4,0:52.0,D. Sabonis misses 3-pt jump shot from 25 ft,,77,111
453,4,0:51.0,Offensive rebound by Á. Abrines,,77,111
454,4,0:51.0,Á. Abrines misses 2-pt layup from 1 ft,,77,111
455,4,0:50.0,,Defensive rebound by T. Daniels,77,111
456,4,0:39.0,,Personal foul by K. Singler (drawn by J. Ennis),77,111
457,4,0:32.0,,T. Daniels makes 3-pt jump shot from 27 ft (assist by W. Baldwin),77,114
458,4,0:21.0,Á. Abrines makes 3-pt jump shot from 24 ft (assist by D. Sabonis),,80,114
