,QUARTER,TIME_REMAINING,BOSTON_ACTION,ATLANTA_ACTION,BOSTON_SCORE,ATLANTA_SCORE
384,4,10:16.0,Loose ball foul by J. Brown (drawn by M. Muscala),,91,101
385,4,10:08.0,,Shooting foul by J. Crowder (drawn by P. Millsap),91,101
386,4,10:08.0,,P. Millsap makes free throw 1 of 2,91,102
387,4,10:08.0,A. Bradley enters the game for G. Green,,91,102
388,4,10:08.0,,P. Millsap makes free throw 2 of 2,91,103
389,4,9:53.0,J. Crowder misses 3-pt jump shot from 26 ft,,91,103
390,4,9:52.0,,Defensive rebound by P. Millsap,91,103
391,4,9:39.0,,M. Muscala misses 2-pt layup at rim,91,103
392,4,9:38.0,Defensive rebound by A. Bradley,,91,103
393,4,9:30.0,A. Bradley misses 2-pt layup from 2 ft (block by M. Muscala),,91,103
394,4,9:28.0,,Defensive rebound by D. Schröder,91,103
395,4,9:24.0,,T. Prince misses 2-pt layup from 1 ft (block by M. Smart),91,103
396,4,9:21.0,Defensive rebound by J. Crowder,,91,103
397,4,9:12.0,A. Bradley misses 2-pt jump shot from 16 ft,,91,103
398,4,9:09.0,,Defensive rebound by T. Prince,91,103
399,4,8:53.0,,M. Muscala misses 3-pt jump shot from 24 ft,91,103
400,4,8:51.0,Defensive rebound by Team,,91,103
401,4,8:51.0,Official timeout,,91,103
402,4,8:51.0,,E. İlyasova enters the game for M. Muscala,91,103
403,4,8:41.0,Turnover by J. Brown (bad pass; steal by T. Hardaway),,91,103
404,4,8:41.0,I. Thomas enters the game for M. Smart,,91,103
405,4,8:41.0,,Turnover by T. Hardaway (bad pass; steal by A. Bradley),91,103
406,4,8:25.0,Shooting foul by E. İlyasova (drawn by K. Olynyk),,91,103
407,4,8:25.0,K. Olynyk makes free throw 1 of 2,,92,103
408,4,8:25.0,K. Olynyk makes free throw 2 of 2,,93,103
409,4,8:09.0,,Turnover by P. Millsap (lost ball),93,103
410,4,8:01.0,K. Olynyk misses 3-pt jump shot from 24 ft,,93,103
411,4,7:59.0,Offensive rebound by I. Thomas,,93,103
412,4,7:54.0,A. Bradley makes 2-pt layup from 1 ft (assist by I. Thomas),,95,103
413,4,7:35.0,,D. Schröder makes 2-pt layup from 3 ft (assist by E. İlyasova),95,105
414,4,7:29.0,I. Thomas misses 2-pt layup from 2 ft (block by E. İlyasova),,95,105
415,4,7:29.0,Offensive rebound by Team,,95,105
416,4,7:29.0,A. Horford enters the game for J. Crowder,,95,105
417,4,7:29.0,,D. Howard enters the game for P. Millsap,95,105
418,4,7:23.0,A. Bradley misses 2-pt layup from 2 ft,,95,105
419,4,7:21.0,Offensive rebound by A. Bradley,,95,105
420,4,7:17.0,J. Brown misses 3-pt jump shot from 25 ft,,95,105
421,4,7:17.0,,Defensive rebound by D. Howard,95,105
422,4,7:15.0,,T. Prince misses 2-pt layup from 4 ft (block by I. Thomas),95,105
423,4,7:10.0,,Offensive rebound by Team,95,105
424,4,7:02.0,,E. İlyasova misses 2-pt jump shot from 19 ft,95,105
425,4,7:00.0,Defensive rebound by J. Brown,,95,105
426,4,6:51.0,J. Brown misses 2-pt jump shot from 10 ft,,95,105
427,4,6:49.0,,Defensive rebound by E. İlyasova,95,105
428,4,6:44.0,,D. Schröder misses 3-pt jump shot from 25 ft,95,105
429,4,6:39.0,,Offensive rebound by E. İlyasova,95,105
430,4,6:38.0,,T. Hardaway makes 2-pt jump shot from 4 ft (assist by E. İlyasova),95,107
431,4,6:38.0,Boston full timeout,,95,107
432,4,6:38.0,M. Smart enters the game for J. Brown,,95,107
433,4,6:24.0,I. Thomas misses 2-pt layup from 1 ft,,95,107
434,4,6:22.0,,Defensive rebound by T. Prince,95,107
435,4,6:17.0,,Turnover by D. Schröder (bad pass),95,107
436,4,6:17.0,,K. Bazemore enters the game for T. Hardaway,95,107
437,4,6:08.0,A. Horford misses 3-pt jump shot from 25 ft,,95,107
438,4,6:08.0,Offensive rebound by Team,,95,107
439,4,6:08.0,,Loose ball foul by E. İlyasova (drawn by K. Olynyk),95,107
440,4,6:08.0,K. Olynyk misses free throw 1 of 2,,95,107
441,4,6:08.0,Offensive rebound by Team,,95,107
442,4,6:08.0,,P. Millsap enters the game for E. İlyasova,95,107
443,4,6:08.0,K. Olynyk makes free throw 2 of 2,,96,107
444,4,6:00.0,,Personal foul by A. Bradley (drawn by D. Schröder),96,107
445,4,5:54.0,,D. Schröder makes 2-pt jump shot from 19 ft,96,109
446,4,5:45.0,I. Thomas misses 3-pt jump shot from 24 ft,,96,109
447,4,5:42.0,,Defensive rebound by K. Bazemore,96,109
448,4,5:34.0,J. Crowder enters the game for K. Olynyk,,96,109
449,4,5:34.0,,Turnover by D. Howard (lost ball; steal by M. Smart),96,109
450,4,5:21.0,Personal foul by D. Schröder (drawn by A. Horford),,96,109
451,4,5:21.0,A. Horford makes free throw 1 of 2,,97,109
452,4,5:21.0,,T. Hardaway enters the game for T. Prince,97,109
453,4,5:21.0,A. Horford makes free throw 2 of 2,,98,109
454,4,5:07.0,,T. Hardaway makes 2-pt jump shot from 20 ft (assist by D. Schröder),98,111
455,4,4:54.0,A. Horford misses 2-pt jump shot from 22 ft,,98,111
456,4,4:53.0,,Defensive rebound by P. Millsap,98,111
457,4,4:37.0,,P. Millsap misses 2-pt jump shot from 17 ft,98,111
458,4,4:34.0,Defensive rebound by J. Crowder,,98,111
459,4,4:30.0,Shooting block foul by T. Hardaway (drawn by I. Thomas),,98,111
460,4,4:30.0,I. Thomas misses free throw 1 of 2,,98,111
461,4,4:30.0,Offensive rebound by Team,,98,111
462,4,4:30.0,I. Thomas makes free throw 2 of 2,,99,111
463,4,4:23.0,,Turnover by K. Bazemore (lost ball; steal by M. Smart),99,111
464,4,4:21.0,A. Bradley makes 2-pt dunk from 1 ft,,101,111
465,4,4:21.0,Shooting foul by K. Bazemore (drawn by A. Bradley),,101,111
466,4,4:21.0,A. Bradley misses free throw 1 of 1,,101,111
467,4,4:21.0,,T. Prince enters the game for K. Bazemore,101,111
468,4,4:19.0,,Defensive rebound by D. Howard,101,111
469,4,4:11.0,,Personal foul by I. Thomas (drawn by T. Hardaway),101,111
470,4,4:00.0,,D. Schröder misses 3-pt jump shot from 23 ft,101,111
471,4,3:57.0,Defensive rebound by A. Horford,,101,111
472,4,3:53.0,A. Bradley misses 3-pt jump shot from 24 ft,,101,111
473,4,3:51.0,Offensive rebound by M. Smart,,101,111
474,4,3:51.0,M. Smart makes 2-pt layup from 2 ft,,103,111
475,4,3:51.0,,Atlanta full timeout,103,111
476,4,3:51.0,,E. İlyasova enters the game for D. Howard,103,111
477,4,3:37.0,,Shooting foul by J. Crowder (drawn by P. Millsap),103,111
478,4,3:37.0,,P. Millsap misses free throw 1 of 2,103,111
479,4,3:37.0,,Offensive rebound by Team,103,111
480,4,3:37.0,,P. Millsap misses free throw 2 of 2,103,111
481,4,3:35.0,Defensive rebound by M. Smart,,103,111
482,4,3:22.0,J. Crowder misses 3-pt jump shot from 25 ft,,103,111
483,4,3:20.0,Offensive rebound by A. Horford,,103,111
484,4,3:18.0,,Offensive charge foul by J. Crowder (drawn by T. Hardaway),103,111
485,4,3:18.0,Turnover by J. Crowder (offensive foul),,103,111
486,4,2:59.0,,Turnover by T. Prince (bad pass; steal by M. Smart),103,111
487,4,2:55.0,A. Bradley makes 2-pt layup at rim (assist by M. Smart),,105,111
488,4,2:42.0,,T. Prince makes 2-pt layup from 1 ft (assist by D. Schröder),105,113
489,4,2:27.0,I. Thomas misses 2-pt layup from 1 ft,,105,113
490,4,2:26.0,Offensive rebound by I. Thomas,,105,113
491,4,2:26.0,I. Thomas makes 2-pt layup at rim,,107,113
492,4,2:07.0,,D. Schröder makes 3-pt jump shot from 24 ft,107,116
493,4,1:52.0,Shooting foul by T. Hardaway (drawn by I. Thomas),,107,116
494,4,1:52.0,I. Thomas makes free throw 1 of 2,,108,116
495,4,1:52.0,I. Thomas misses free throw 2 of 2,,108,116
496,4,1:51.0,,Defensive rebound by E. İlyasova,108,116
497,4,1:32.0,,P. Millsap misses 2-pt dunk at rim,108,116
498,4,1:29.0,Defensive rebound by I. Thomas,,108,116
499,4,1:26.0,A. Bradley misses 3-pt jump shot from 23 ft,,108,116
500,4,1:24.0,,Defensive rebound by D. Schröder,108,116
501,4,1:04.0,,D. Schröder misses 2-pt layup from 3 ft,108,116
502,4,1:00.0,Defensive rebound by A. Horford,,108,116
503,4,0:55.0,I. Thomas makes 3-pt jump shot from 24 ft (assist by A. Bradley),,111,116
504,4,0:55.0,,Offensive foul by T. Hardaway (drawn by I. Thomas),111,116
505,4,0:55.0,,Turnover by T. Hardaway (offensive foul),111,116
506,4,0:55.0,Boston full timeout,,111,116
507,4,0:48.0,I. Thomas misses 3-pt jump shot from 24 ft,,111,116
508,4,0:46.0,,Defensive rebound by P. Millsap,111,116
509,4,0:41.0,Violation by A. Horford (def goaltending),,111,116
510,4,0:41.0,,T. Hardaway makes 2-pt layup from 2 ft (assist by P. Millsap),111,118
511,4,0:41.0,,Shooting foul by I. Thomas (drawn by T. Hardaway),111,118
512,4,0:41.0,,T. Hardaway makes free throw 1 of 1,111,119
513,4,0:34.0,I. Thomas makes 2-pt layup from 1 ft,,113,119
514,4,0:28.0,,Personal take foul by A. Bradley (drawn by P. Millsap),113,119
515,4,0:28.0,,P. Millsap makes free throw 1 of 2,113,120
516,4,0:28.0,,P. Millsap makes free throw 2 of 2,113,121
517,4,0:28.0,Boston full timeout,,113,121
518,4,0:26.0,Shooting foul by T. Hardaway (drawn by A. Bradley),,113,121
519,4,0:26.0,A. Bradley makes free throw 1 of 3,,114,121
520,4,0:26.0,A. Bradley makes free throw 2 of 3,,115,121
521,4,0:26.0,J. Brown enters the game for A. Horford,,115,121
522,4,0:26.0,J. Mickey enters the game for I. Thomas,,116,121
523,4,0:26.0,A. Bradley makes free throw 3 of 3,,116,121
524,4,0:26.0,,Atlanta full timeout,116,121
525,4,0:23.0,I. Thomas enters the game for J. Brown,,116,121
526,4,0:21.0,,Personal take foul by A. Bradley (drawn by P. Millsap),116,121
527,4,0:21.0,,P. Millsap makes free throw 1 of 2,116,122
528,4,0:21.0,A. Horford enters the game for J. Mickey,,116,122
529,4,0:21.0,,P. Millsap makes free throw 2 of 2,116,123
530,4,0:21.0,Boston full timeout,,116,123
531,4,0:17.0,A. Horford misses 3-pt jump shot from 25 ft,,116,123
532,4,0:15.0,,Defensive rebound by E. İlyasova,116,123
