,QUARTER,TIME_REMAINING,DALLAS_ACTION,SACRAMENTO_ACTION,DALLAS_SCORE,SACRAMENTO_SCORE
382,4,1:57.0,,L. Galloway misses 2-pt jump shot from 20 ft,81,88
383,4,1:57.0,,Offensive rebound by W. Cauley-Stein,81,88
384,4,1:56.0,,W. Cauley-Stein makes 2-pt layup from 2 ft,81,90
385,4,1:44.0,D. Finney-Smith makes 3-pt jump shot from 25 ft (assist by J. Uthoff),,84,90
386,4,1:33.0,,B. McLemore makes 3-pt jump shot from 26 ft (assist by B. Hield),84,93
387,4,1:22.0,D. Finney-Smith misses 3-pt jump shot from 24 ft,,84,93
388,4,1:22.0,,Defensive rebound by W. Cauley-Stein,84,93
389,4,1:02.0,,B. McLemore makes 3-pt jump shot from 25 ft (assist by L. Galloway),84,96
390,4,1:02.0,Dallas full timeout,,84,96
391,4,0:57.0,D. Powell makes 3-pt jump shot from 25 ft (assist by N. Brussino),,87,96
392,4,0:51.0,,Turnover by L. Galloway (bad pass),87,96
393,4,0:44.0,Turnover by N. Brussino (lost ball; steal by W. Cauley-Stein),,87,96
394,4,0:39.0,,W. Cauley-Stein misses 2-pt layup from 2 ft,87,96
395,4,0:39.0,,Offensive rebound by W. Cauley-Stein,87,96
396,4,0:39.0,,W. Cauley-Stein makes 2-pt layup from 2 ft,87,98
397,4,0:21.0,N. Brussino misses 3-pt jump shot from 26 ft,,87,98
398,4,0:20.0,,Defensive rebound by B. McLemore,87,98
