,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,CHARLOTTE_ACTION,MILWAUKEE_SCORE,CHARLOTTE_SCORE
370,4,2:03.0,,K. Walker misses 2-pt layup from 2 ft,113,99
371,4,2:02.0,,Offensive rebound by F. Kaminsky,113,99
372,4,2:02.0,,F. Kaminsky makes 2-pt layup from 1 ft,113,101
373,4,1:40.0,K. Middleton makes 2-pt jump shot from 18 ft,,115,101
374,4,1:26.0,,K. Walker makes 2-pt layup from 1 ft,115,103
375,4,1:26.0,,Shooting foul by M. Brogdon (drawn by K. Walker),115,103
376,4,1:26.0,,K. Walker makes free throw 1 of 1,115,104
377,4,1:06.0,Turnover by G. Monroe (bad pass),,115,104
378,4,0:54.0,,F. Kaminsky makes 2-pt jump shot from 7 ft,115,106
379,4,0:54.0,Personal foul by M. Belinelli (drawn by K. Middleton),,115,106
380,4,0:54.0,,M. Kidd-Gilchrist enters the game for M. Belinelli,115,106
381,4,0:42.0,Personal take foul by J. Lamb (drawn by K. Middleton),,115,106
382,4,0:42.0,K. Middleton misses free throw 1 of 2,,115,106
383,4,0:42.0,Offensive rebound by Team,,115,106
384,4,0:42.0,K. Middleton makes free throw 2 of 2,,116,106
385,4,0:36.0,,K. Walker makes 2-pt layup from 1 ft,116,108
386,4,0:26.0,Personal take foul by J. Lamb (drawn by T. Snell),,116,108
387,4,0:26.0,T. Snell makes free throw 1 of 2,,117,108
388,4,0:26.0,T. Snell makes free throw 2 of 2,,118,108
389,4,0:18.0,,F. Kaminsky misses 3-pt jump shot from 26 ft,118,108
390,4,0:16.0,Defensive rebound by K. Middleton,,118,108
