,QUARTER,TIME_REMAINING,UTAH_ACTION,MEMPHIS_ACTION,UTAH_SCORE,MEMPHIS_SCORE
399,4,5:52.0,,Personal foul by R. Gobert (drawn by M. Gasol),64,66
400,4,5:52.0,,Memphis full timeout,64,66
401,4,5:42.0,,M. Conley misses 3-pt jump shot from 26 ft,64,66
402,4,5:41.0,Defensive rebound by R. Gobert,,64,66
403,4,5:25.0,R. Gobert makes 2-pt dunk at rim (assist by G. Hayward),,66,66
404,4,4:57.0,,Z. Randolph misses 2-pt jump shot from 20 ft,66,66
405,4,4:56.0,,Offensive rebound by T. Allen,66,66
406,4,4:38.0,,M. Gasol misses 3-pt jump shot from 26 ft,66,66
407,4,4:38.0,,Offensive rebound by T. Allen,66,66
408,4,4:36.0,,Offensive foul by Z. Randolph (drawn by B. Diaw),66,66
409,4,4:36.0,,Turnover by Z. Randolph (offensive foul),66,66
410,4,4:25.0,R. Hood misses 3-pt jump shot from 23 ft,,66,66
411,4,4:25.0,,Defensive rebound by J. Martin,66,66
412,4,4:24.0,Loose ball foul by R. Gobert (drawn by J. Martin),,66,66
413,4,4:05.0,,J. Martin misses 2-pt layup from 1 ft (block by R. Gobert),66,66
414,4,4:04.0,Defensive rebound by G. Hayward,,66,66
415,4,3:52.0,B. Diaw makes 3-pt jump shot from 26 ft (assist by G. Hayward),,69,66
416,4,3:44.0,,Memphis full timeout,69,66
417,4,3:44.0,,V. Carter enters the game for J. Martin,69,66
418,4,3:31.0,,T. Allen misses 2-pt jump shot from 12 ft,69,66
419,4,3:30.0,Defensive rebound by R. Hood,,69,66
420,4,3:05.0,R. Hood misses 2-pt jump shot from 8 ft,,69,66
421,4,3:05.0,Offensive rebound by R. Hood,,69,66
422,4,3:05.0,R. Hood misses 2-pt layup from 8 ft,,69,66
423,4,3:03.0,,Defensive rebound by M. Gasol,69,66
424,4,3:03.0,,Turnover by M. Gasol (bad pass),69,66
425,4,2:56.0,G. Hayward makes 3-pt jump shot from 27 ft (assist by S. Mack),,72,66
426,4,2:40.0,,M. Gasol makes 2-pt layup from 1 ft (assist by M. Conley),72,68
427,4,2:18.0,S. Mack makes 3-pt jump shot from 24 ft (assist by G. Hayward),,75,68
428,4,2:03.0,,Personal foul by R. Gobert (drawn by M. Gasol),75,68
429,4,2:03.0,,J. Green enters the game for Z. Randolph,75,68
430,4,1:52.0,,M. Gasol misses 2-pt jump shot from 14 ft,75,68
431,4,1:51.0,Defensive rebound by S. Mack,,75,68
432,4,1:42.0,Offensive foul by G. Hayward (drawn by M. Conley),,75,68
433,4,1:42.0,Turnover by G. Hayward (offensive foul),,75,68
434,4,1:42.0,,T. Daniels enters the game for T. Allen,75,68
435,4,1:28.0,,Shooting foul by R. Gobert (drawn by M. Conley),75,68
436,4,1:28.0,,M. Conley makes free throw 1 of 2,75,69
437,4,1:28.0,,T. Allen enters the game for T. Daniels,75,69
438,4,1:28.0,,M. Conley makes free throw 2 of 2,75,70
439,4,1:10.0,R. Gobert makes 2-pt layup from 1 ft (assist by S. Mack),,77,70
440,4,1:02.0,,M. Conley misses 2-pt jump shot from 22 ft,77,70
441,4,1:02.0,Defensive rebound by Team,,77,70
442,4,1:00.0,Utah full timeout,,77,70
443,4,0:56.0,R. Gobert makes 2-pt dunk at rim (assist by B. Diaw),,79,70
444,4,0:43.0,,Personal foul by R. Gobert (drawn by M. Conley),79,70
445,4,0:43.0,,M. Conley misses free throw 1 of 2,79,70
446,4,0:43.0,,Offensive rebound by Team,79,70
447,4,0:43.0,,M. Conley makes free throw 2 of 2,79,71
448,4,0:37.0,Personal foul by J. Green (drawn by S. Mack),,79,71
449,4,0:24.0,G. Hayward makes 3-pt jump shot from 25 ft (assist by S. Mack),,82,71
450,4,0:10.0,,M. Conley misses 3-pt jump shot from 25 ft,82,71
451,4,0:09.0,,Offensive rebound by T. Allen,82,71
452,4,0:08.0,,T. Allen makes 2-pt layup from 1 ft,82,73
