,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,WASHINGTON_ACTION,BROOKLYN_SCORE,WASHINGTON_SCORE
372,4,8:01.0,A. Nicholson makes 2-pt jump shot from 21 ft (assist by J. Hamilton),,92,110
373,4,7:42.0,,B. Jennings makes 3-pt jump shot from 28 ft,92,113
374,4,7:30.0,J. Hamilton misses 2-pt jump shot from 19 ft,,92,113
375,4,7:29.0,,Defensive rebound by B. Bogdanović,92,113
376,4,7:20.0,,B. Bogdanović misses 2-pt jump shot from 15 ft,92,113
377,4,7:20.0,Defensive rebound by A. Nicholson,,92,113
378,4,7:11.0,Turnover by R. Foye (lost ball; steal by B. Bogdanović),,92,113
379,4,7:11.0,,Personal foul by R. Foye (drawn by B. Bogdanović),92,113
380,4,6:59.0,,J. Smith misses 3-pt jump shot from 26 ft,92,113
381,4,6:58.0,,Offensive rebound by B. Jennings,92,113
382,4,6:54.0,,B. Jennings makes 2-pt jump shot from 15 ft,92,115
383,4,6:44.0,Shooting foul by I. Mahinmi (drawn by J. Hamilton),,92,115
384,4,6:44.0,J. Hamilton misses free throw 1 of 2,,92,115
385,4,6:44.0,Offensive rebound by Team,,92,115
386,4,6:44.0,J. Hamilton makes free throw 2 of 2,,93,115
387,4,6:26.0,,Turnover by B. Bogdanović (bad pass; steal by K. McDaniels),93,115
388,4,6:09.0,R. Foye makes 2-pt layup from 1 ft,,95,115
389,4,5:58.0,,Washington full timeout,95,115
390,4,5:58.0,,D. Ochefu enters the game for I. Mahinmi,95,115
391,4,5:39.0,,B. Jennings makes 3-pt jump shot from 32 ft,95,118
392,4,5:12.0,R. Foye misses 2-pt jump shot from 4 ft (block by B. Bogdanović),,95,118
393,4,5:11.0,,Defensive rebound by J. Smith,95,118
394,4,5:07.0,,K. Oubre makes 2-pt dunk at rim (assist by B. Jennings),95,120
395,4,4:43.0,K. McDaniels makes 2-pt jump shot from 7 ft,,97,120
396,4,4:36.0,,B. Jennings misses 3-pt jump shot from 27 ft,97,120
397,4,4:35.0,Defensive rebound by J. Hamilton,,97,120
398,4,4:27.0,Shooting foul by D. Ochefu (drawn by J. Hamilton),,97,120
399,4,4:27.0,J. Hamilton makes free throw 1 of 2,,98,120
400,4,4:27.0,J. Hamilton misses free throw 2 of 2,,98,120
401,4,4:27.0,,T. Satoranský enters the game for B. Jennings,98,120
402,4,4:26.0,,Defensive rebound by K. Oubre,98,120
403,4,4:08.0,,B. Bogdanović makes 2-pt layup from 3 ft,98,122
404,4,3:47.0,J. Hamilton misses 2-pt layup from 2 ft (block by T. Satoranský),,98,122
405,4,3:46.0,,Defensive rebound by J. Smith,98,122
406,4,3:32.0,,T. Satoranský misses 2-pt jump shot from 5 ft,98,122
407,4,3:31.0,,Offensive rebound by Team,98,122
408,4,3:26.0,,B. Bogdanović misses 3-pt jump shot from 26 ft,98,122
409,4,3:25.0,Defensive rebound by R. Foye,,98,122
410,4,3:12.0,A. Nicholson misses 2-pt jump shot from 10 ft,,98,122
411,4,3:11.0,,Defensive rebound by D. Ochefu,98,122
412,4,3:00.0,,B. Bogdanović makes 2-pt layup at rim (assist by J. Smith),98,124
413,4,3:00.0,Brooklyn full timeout,,98,124
414,4,3:00.0,,T. Burke enters the game for B. Bogdanović,98,124
415,4,2:41.0,A. Nicholson misses 2-pt jump shot from 10 ft,,98,124
416,4,2:41.0,,Defensive rebound by D. Ochefu,98,124
417,4,2:26.0,,J. Smith makes 3-pt jump shot from 26 ft (assist by T. Satoranský),98,127
418,4,2:14.0,Shooting foul by D. Ochefu (drawn by A. Goodwin),,98,127
419,4,2:14.0,A. Goodwin makes 2-pt layup from 2 ft,,100,127
420,4,2:14.0,A. Goodwin makes free throw 1 of 1,,101,127
421,4,2:02.0,,D. Ochefu makes 2-pt dunk at rim (assist by T. Burke),101,129
422,4,1:44.0,A. Nicholson makes 2-pt jump shot from 14 ft,,103,129
423,4,1:35.0,,D. Ochefu misses 2-pt layup at rim,103,129
424,4,1:34.0,Defensive rebound by J. Hamilton,,103,129
425,4,1:27.0,J. Hamilton makes 2-pt jump shot from 3 ft (assist by A. Goodwin),,105,129
426,4,1:07.0,,D. Ochefu misses 2-pt jump shot from 9 ft (block by K. McDaniels),105,129
427,4,1:05.0,Defensive rebound by Team,,105,129
428,4,0:56.0,Shooting foul by D. Ochefu (drawn by A. Goodwin),,105,129
429,4,0:56.0,A. Goodwin makes free throw 1 of 2,,106,129
430,4,0:56.0,A. Goodwin misses free throw 2 of 2,,106,129
431,4,0:55.0,,Defensive rebound by D. Ochefu,106,129
432,4,0:41.0,,T. Satoranský misses 2-pt jump shot from 6 ft,106,129
433,4,0:39.0,Defensive rebound by J. Hamilton,,106,129
434,4,0:29.0,A. Goodwin makes 2-pt layup from 1 ft (assist by K. McDaniels),,108,129
435,4,0:09.0,,T. Burke misses 3-pt jump shot from 25 ft,108,129
436,4,0:07.0,Defensive rebound by Team,,108,129
