,QUARTER,TIME_REMAINING,ATLANTA_ACTION,BROOKLYN_ACTION,ATLANTA_SCORE,BROOKLYN_SCORE
105,1,0:00.0,M. Delaney misses 3-pt jump shot from 52 ft,,35,29
106,1,0:00.0,Offensive rebound by Team,,35,29
107,2,11:37.0,,B. Bogdanović misses 3-pt jump shot from 23 ft,35,29
108,2,11:36.0,Defensive rebound by K. Humphries,,35,29
109,2,11:16.0,K. Humphries makes 2-pt jump shot from 17 ft (assist by T. Prince),,37,29
110,2,11:03.0,,J. Hamilton misses 3-pt jump shot from 24 ft,37,29
111,2,11:02.0,Defensive rebound by T. Prince,,37,29
112,2,10:53.0,T. Prince misses 2-pt layup from 3 ft (block by B. Lopez),,37,29
113,2,10:51.0,Offensive rebound by T. Prince,,37,29
114,2,10:49.0,M. Muscala misses 3-pt jump shot from 22 ft,,37,29
115,2,10:48.0,,Defensive rebound by B. Bogdanović,37,29
116,2,10:39.0,,B. Bogdanović misses 2-pt jump shot from 6 ft (block by M. Muscala),37,29
117,2,10:38.0,Defensive rebound by K. Humphries,,37,29
118,2,10:24.0,Turnover by M. Delaney (bad pass; steal by B. Lopez),,37,29
119,2,10:20.0,,C. LeVert makes 2-pt dunk at rim (assist by B. Bogdanović),37,31
120,2,10:03.0,M. Muscala misses 2-pt jump shot from 17 ft,,37,31
121,2,10:02.0,Offensive rebound by K. Humphries,,37,31
122,2,10:01.0,K. Humphries makes 2-pt layup from 2 ft,,39,31
123,2,10:01.0,Shooting foul by B. Lopez (drawn by K. Humphries),,39,31
124,2,10:01.0,K. Humphries makes free throw 1 of 1,,40,31
125,2,9:51.0,,B. Lopez makes 2-pt layup from 2 ft (assist by C. LeVert),40,33
126,2,9:29.0,M. Delaney makes 3-pt jump shot from 26 ft (assist by K. Humphries),,43,33
127,2,9:19.0,,B. Bogdanović misses 2-pt layup from 3 ft,43,33
128,2,9:18.0,,Offensive rebound by J. Hamilton,43,33
129,2,9:15.0,,J. Hamilton makes 2-pt hook shot from 5 ft,43,35
130,2,8:56.0,M. Muscala makes 2-pt jump shot from 8 ft,,45,35
131,2,8:39.0,,Turnover by B. Bogdanović (bad pass; steal by K. Humphries),45,35
132,2,8:36.0,K. Humphries makes 2-pt layup from 2 ft,,47,35
133,2,8:36.0,Shooting foul by C. LeVert (drawn by K. Humphries),,47,35
134,2,8:36.0,Official timeout,,47,35
135,2,8:36.0,D. Schröder enters the game for T. Hardaway,,47,35
136,2,8:36.0,,L. Scola enters the game for B. Lopez,47,35
137,2,8:36.0,K. Humphries makes free throw 1 of 1,,48,35
138,2,8:14.0,,L. Scola misses 2-pt jump shot from 10 ft (block by K. Humphries),48,35
139,2,8:13.0,,Offensive rebound by Team,48,35
140,2,8:12.0,,Turnover by Team (shot clock),48,35
141,2,8:12.0,D. Howard enters the game for K. Humphries,,48,35
142,2,7:59.0,,J. Harris enters the game for B. Bogdanović,48,35
143,2,7:52.0,D. Schröder misses 2-pt jump shot from 17 ft,,48,35
144,2,7:51.0,Offensive rebound by Team,,48,35
145,2,7:44.0,M. Delaney makes 2-pt jump shot from 21 ft (assist by D. Schröder),,50,35
146,2,7:29.0,,C. LeVert misses 2-pt jump shot from 18 ft,50,35
147,2,7:28.0,,Offensive rebound by C. LeVert,50,35
148,2,7:19.0,,J. Harris makes 2-pt layup from 1 ft (assist by S. Dinwiddie),50,37
149,2,6:58.0,D. Schröder misses 3-pt jump shot from 25 ft,,50,37
150,2,6:57.0,,Defensive rebound by S. Dinwiddie,50,37
151,2,6:47.0,,J. Hamilton misses 3-pt jump shot from 24 ft,50,37
152,2,6:46.0,,Offensive rebound by S. Dinwiddie,50,37
153,2,6:45.0,,J. Hamilton misses 3-pt jump shot from 24 ft,50,37
154,2,6:43.0,Defensive rebound by M. Muscala,,50,37
155,2,6:33.0,D. Schröder misses 2-pt layup from 3 ft,,50,37
156,2,6:32.0,,Defensive rebound by L. Scola,50,37
157,2,6:17.0,,C. LeVert makes 2-pt layup from 2 ft,50,39
158,2,6:03.0,Turnover by T. Prince (bad pass),,50,39
159,2,6:03.0,K. Bazemore enters the game for T. Prince,,50,39
160,2,6:03.0,P. Millsap enters the game for M. Muscala,,50,39
161,2,6:03.0,,I. Whitehead enters the game for S. Dinwiddie,50,39
162,2,5:48.0,,I. Whitehead misses 2-pt jump shot from 19 ft,50,39
163,2,5:46.0,Defensive rebound by D. Schröder,,50,39
164,2,5:30.0,P. Millsap misses 3-pt jump shot from 25 ft,,50,39
165,2,5:29.0,,Defensive rebound by J. Harris,50,39
166,2,5:25.0,,Turnover by J. Hamilton (lost ball),50,39
167,2,5:25.0,,Brooklyn full timeout,50,39
168,2,5:25.0,T. Sefolosha enters the game for M. Delaney,,50,39
169,2,5:09.0,D. Howard makes 2-pt dunk at rim (assist by P. Millsap),,52,39
170,2,4:46.0,,J. Hamilton misses 3-pt jump shot from 25 ft,52,39
171,2,4:45.0,Defensive rebound by P. Millsap,,52,39
172,2,4:44.0,Personal foul by L. Scola (drawn by P. Millsap),,52,39
173,2,4:44.0,,R. Hollis-Jefferson enters the game for J. Hamilton,52,39
174,2,4:31.0,Shooting foul by R. Hollis-Jefferson (drawn by P. Millsap),,52,39
175,2,4:31.0,P. Millsap misses free throw 1 of 2,,52,39
176,2,4:31.0,Offensive rebound by Team,,52,39
177,2,4:31.0,P. Millsap misses free throw 2 of 2,,52,39
178,2,4:31.0,,S. Kilpatrick enters the game for C. LeVert,52,39
179,2,4:30.0,,Defensive rebound by R. Hollis-Jefferson,52,39
180,2,4:16.0,,I. Whitehead misses 2-pt layup from 3 ft (block by D. Howard),52,39
181,2,4:13.0,Defensive rebound by T. Sefolosha,,52,39
182,2,4:03.0,T. Sefolosha misses 2-pt layup from 2 ft,,52,39
183,2,4:02.0,Offensive rebound by D. Howard,,52,39
184,2,4:00.0,D. Howard misses 2-pt layup from 2 ft,,52,39
185,2,3:58.0,Offensive rebound by D. Howard,,52,39
186,2,3:57.0,D. Howard makes 2-pt layup from 1 ft,,54,39
187,2,3:40.0,,R. Hollis-Jefferson misses 2-pt jump shot from 17 ft,54,39
188,2,3:39.0,Defensive rebound by D. Howard,,54,39
189,2,3:26.0,Shooting foul by J. Harris (drawn by D. Howard),,54,39
190,2,3:26.0,D. Howard misses free throw 1 of 2,,54,39
191,2,3:26.0,Offensive rebound by Team,,54,39
192,2,3:26.0,D. Howard misses free throw 2 of 2,,54,39
193,2,3:26.0,,B. Lopez enters the game for L. Scola,54,39
194,2,3:26.0,,R. Foye enters the game for J. Harris,54,39
195,2,3:25.0,Offensive rebound by P. Millsap,,54,39
196,2,3:21.0,Turnover by D. Howard (offensive goaltending),,54,39
197,2,3:08.0,,I. Whitehead makes 2-pt layup from 3 ft,54,41
198,2,2:53.0,D. Schröder misses 2-pt layup from 3 ft (block by I. Whitehead),,54,41
199,2,2:51.0,,Defensive rebound by R. Hollis-Jefferson,54,41
200,2,2:46.0,,S. Kilpatrick misses 3-pt jump shot from 25 ft,54,41
201,2,2:45.0,Defensive rebound by D. Howard,,54,41
202,2,2:31.0,K. Bazemore misses 3-pt jump shot from 27 ft,,54,41
203,2,2:30.0,Offensive rebound by P. Millsap,,54,41
204,2,2:20.0,D. Schröder makes 2-pt jump shot from 19 ft,,56,41
205,2,2:15.0,,Turnover by I. Whitehead (bad pass; steal by K. Bazemore),56,41
206,2,2:13.0,Shooting foul by I. Whitehead (drawn by K. Bazemore),,56,41
207,2,2:13.0,Atlanta full timeout,,56,41
208,2,2:13.0,K. Bazemore makes free throw 1 of 2,,57,41
209,2,2:13.0,T. Hardaway enters the game for D. Schröder,,56,41
210,2,2:13.0,K. Bazemore misses free throw 2 of 2,,57,41
211,2,2:11.0,Offensive rebound by K. Bazemore,,57,41
212,2,1:56.0,Flagrant foul type 1 by R. Foye (drawn by D. Howard),,57,41
213,2,1:56.0,D. Howard makes flagrant free throw 1 of 2,,58,41
214,2,1:56.0,D. Howard makes flagrant free throw 2 of 2,,59,41
215,2,1:48.0,K. Bazemore misses 2-pt layup from 4 ft,,59,41
216,2,1:47.0,Offensive rebound by D. Howard,,59,41
217,2,1:47.0,D. Howard misses 2-pt layup at rim,,59,41
218,2,1:46.0,Offensive rebound by D. Howard,,59,41
219,2,1:44.0,P. Millsap misses 2-pt jump shot from 23 ft,,59,41
220,2,1:42.0,Offensive rebound by Team,,59,41
221,2,1:40.0,,Loose ball foul by R. Foye (drawn by K. Bazemore),59,41
222,2,1:40.0,K. Bazemore makes free throw 1 of 2,,60,41
223,2,1:40.0,K. Bazemore makes free throw 2 of 2,,61,41
224,2,1:35.0,,Personal foul by K. Bazemore (drawn by B. Lopez),61,41
225,2,1:28.0,,B. Lopez misses 2-pt hook shot from 6 ft,61,41
226,2,1:27.0,Defensive rebound by D. Howard,,61,41
227,2,1:15.0,T. Sefolosha misses 2-pt jump shot from 19 ft,,61,41
228,2,1:14.0,,Defensive rebound by R. Hollis-Jefferson,61,41
229,2,1:05.0,,S. Kilpatrick misses 3-pt jump shot from 25 ft,61,41
230,2,1:04.0,Defensive rebound by D. Howard,,61,41
231,2,0:47.0,T. Hardaway misses 2-pt jump shot from 17 ft,,61,41
232,2,0:45.0,,Defensive rebound by R. Foye,61,41
233,2,0:34.0,,B. Lopez misses 3-pt jump shot from 25 ft,61,41
234,2,0:33.0,Defensive rebound by P. Millsap,,61,41
235,2,0:27.0,K. Bazemore misses 3-pt jump shot from 25 ft,,61,41
236,2,0:26.0,,Defensive rebound by R. Hollis-Jefferson,61,41
237,2,0:18.0,,Personal foul by K. Bazemore (drawn by R. Hollis-Jefferson),61,41
238,2,0:18.0,,R. Hollis-Jefferson makes free throw 1 of 2,61,42
239,2,0:18.0,,S. Dinwiddie enters the game for R. Foye,61,42
240,2,0:18.0,,R. Hollis-Jefferson makes free throw 2 of 2,61,43
241,2,0:04.0,T. Hardaway misses 2-pt jump shot from 15 ft,,61,43
242,2,0:02.0,,Defensive rebound by R. Hollis-Jefferson,61,43
243,3,11:47.0,,B. Lopez makes 2-pt hook shot from 8 ft (assist by B. Bogdanović),61,45
244,3,11:28.0,K. Bazemore misses 2-pt jump shot from 13 ft,,61,45
245,3,11:27.0,,Defensive rebound by B. Bogdanović,61,45
246,3,11:21.0,,Turnover by R. Hollis-Jefferson (bad pass; steal by T. Sefolosha),61,45
247,3,11:20.0,Personal foul by B. Bogdanović (drawn by D. Schröder),,61,45
248,3,11:06.0,Personal foul by B. Lopez (drawn by D. Howard),,61,45
249,3,11:01.0,Shooting foul by B. Bogdanović (drawn by D. Howard),,61,45
250,3,11:01.0,D. Howard misses free throw 1 of 2,,61,45
251,3,11:01.0,Offensive rebound by Team,,61,45
252,3,11:01.0,D. Howard misses free throw 2 of 2,,61,45
253,3,11:00.0,,Defensive rebound by R. Hollis-Jefferson,61,45
254,3,10:49.0,,R. Hollis-Jefferson misses 2-pt layup from 2 ft,61,45
255,3,10:48.0,Defensive rebound by D. Howard,,61,45
256,3,10:37.0,Shooting foul by R. Hollis-Jefferson (drawn by P. Millsap),,61,45
257,3,10:37.0,P. Millsap makes free throw 1 of 2,,62,45
258,3,10:37.0,P. Millsap makes free throw 2 of 2,,63,45
259,3,10:25.0,,J. Harris misses 3-pt jump shot from 25 ft,63,45
260,3,10:24.0,Defensive rebound by D. Howard,,63,45
261,3,10:12.0,T. Sefolosha misses 3-pt jump shot from 25 ft,,63,45
262,3,10:11.0,,Defensive rebound by I. Whitehead,63,45
263,3,10:01.0,,Turnover by R. Hollis-Jefferson (lost ball),63,45
264,3,9:44.0,K. Bazemore misses 3-pt jump shot from 24 ft,,63,45
265,3,9:43.0,,Defensive rebound by B. Bogdanović,63,45
266,3,9:34.0,,B. Bogdanović makes 2-pt hook shot from 7 ft,63,47
267,3,9:21.0,D. Schröder misses 2-pt layup from 3 ft,,63,47
268,3,9:20.0,,Defensive rebound by B. Lopez,63,47
269,3,9:16.0,,Personal foul by P. Millsap (drawn by R. Hollis-Jefferson),63,47
270,3,9:16.0,,R. Hollis-Jefferson makes free throw 1 of 2,63,48
271,3,9:16.0,,R. Hollis-Jefferson makes free throw 2 of 2,63,49
272,3,8:59.0,T. Sefolosha makes 2-pt dunk at rim (assist by D. Schröder),,65,49
273,3,8:44.0,,R. Hollis-Jefferson misses 2-pt jump shot from 17 ft,65,49
274,3,8:43.0,Defensive rebound by D. Howard,,65,49
275,3,8:33.0,Turnover by T. Sefolosha (lost ball; steal by B. Bogdanović),,65,49
276,3,8:28.0,,R. Hollis-Jefferson makes 2-pt layup from 2 ft,65,51
277,3,8:25.0,,Violation by Team (delay of game),65,51
278,3,8:10.0,Shooting foul by J. Harris (drawn by K. Bazemore),,65,51
279,3,8:10.0,K. Bazemore makes free throw 1 of 2,,66,51
280,3,8:10.0,K. Bazemore misses free throw 2 of 2,,66,51
281,3,8:09.0,,Defensive rebound by B. Lopez,66,51
282,3,8:02.0,,Shooting foul by T. Sefolosha (drawn by B. Bogdanović),66,51
283,3,8:02.0,,B. Bogdanović makes free throw 1 of 3,66,52
284,3,8:02.0,,B. Bogdanović makes free throw 2 of 3,66,53
285,3,8:02.0,,B. Bogdanović makes free throw 3 of 3,66,54
286,3,7:47.0,D. Howard makes 2-pt dunk at rim (assist by D. Schröder),,68,54
287,3,7:29.0,,R. Hollis-Jefferson misses 2-pt dunk at rim,68,54
288,3,7:27.0,,Offensive rebound by Team,68,54
289,3,7:23.0,,B. Lopez misses 3-pt jump shot from 25 ft,68,54
290,3,7:22.0,Defensive rebound by K. Bazemore,,68,54
291,3,7:18.0,Personal foul by R. Hollis-Jefferson (drawn by D. Howard),,68,54
292,3,7:18.0,D. Howard misses free throw 1 of 2,,68,54
293,3,7:18.0,Offensive rebound by Team,,68,54
294,3,7:18.0,D. Howard misses free throw 2 of 2,,68,54
295,3,7:18.0,,S. Kilpatrick enters the game for J. Harris,68,54
296,3,7:17.0,,Defensive rebound by S. Kilpatrick,68,54
297,3,7:02.0,,B. Lopez makes 2-pt jump shot from 8 ft,68,56
298,3,6:36.0,D. Schröder misses 3-pt jump shot from 25 ft (block by I. Whitehead),,68,56
299,3,6:34.0,,Defensive rebound by B. Bogdanović,68,56
300,3,6:28.0,,S. Kilpatrick makes 2-pt layup from 2 ft (assist by B. Bogdanović),68,58
301,3,6:28.0,Atlanta full timeout,,68,58
302,3,6:28.0,T. Hardaway enters the game for K. Bazemore,,68,58
303,3,6:10.0,P. Millsap makes 2-pt jump shot from 15 ft (assist by T. Hardaway),,70,58
304,3,5:56.0,,S. Kilpatrick misses 2-pt layup from 2 ft (block by T. Sefolosha),70,58
305,3,5:54.0,,Offensive rebound by R. Hollis-Jefferson,70,58
306,3,5:52.0,,R. Hollis-Jefferson misses 2-pt layup from 2 ft (block by P. Millsap),70,58
307,3,5:50.0,Defensive rebound by D. Howard,,70,58
308,3,5:45.0,T. Sefolosha makes 2-pt layup from 2 ft (assist by T. Hardaway),,72,58
309,3,5:36.0,,Personal foul by P. Millsap (drawn by I. Whitehead),72,58
310,3,5:36.0,,J. Hamilton enters the game for R. Hollis-Jefferson,72,58
311,3,5:27.0,,J. Hamilton makes 2-pt hook shot from 5 ft (assist by B. Lopez),72,60
312,3,5:05.0,D. Howard makes 2-pt layup from 2 ft (assist by D. Schröder),,74,60
313,3,4:54.0,,B. Lopez makes 2-pt hook shot from 12 ft (assist by J. Hamilton),74,62
314,3,4:32.0,P. Millsap misses 2-pt jump shot from 4 ft (block by B. Lopez),,74,62
315,3,4:32.0,Offensive rebound by Team,,74,62
316,3,4:32.0,,S. Dinwiddie enters the game for I. Whitehead,74,62
317,3,4:32.0,M. Muscala enters the game for D. Howard,,74,62
318,3,4:32.0,M. Muscala makes 2-pt dunk at rim (assist by T. Hardaway),,76,62
319,3,4:18.0,,Shooting foul by M. Muscala (drawn by B. Lopez),76,62
320,3,4:18.0,,B. Lopez makes free throw 1 of 2,76,63
321,3,4:18.0,,B. Lopez misses free throw 2 of 2,76,63
322,3,4:18.0,,C. LeVert enters the game for B. Bogdanović,76,63
323,3,4:17.0,Defensive rebound by M. Muscala,,76,63
324,3,4:04.0,D. Schröder makes 2-pt layup from 3 ft,,78,63
325,3,3:48.0,,C. LeVert misses 2-pt layup from 2 ft (block by T. Hardaway),78,63
326,3,3:47.0,Defensive rebound by T. Sefolosha,,78,63
327,3,3:29.0,P. Millsap misses 2-pt jump shot from 7 ft,,78,63
328,3,3:28.0,,Defensive rebound by J. Hamilton,78,63
329,3,3:14.0,,Turnover by C. LeVert (lost ball; steal by T. Sefolosha),78,63
330,3,3:04.0,T. Sefolosha misses 3-pt jump shot from 25 ft,,78,63
331,3,3:03.0,,Defensive rebound by S. Dinwiddie,78,63
332,3,2:47.0,,C. LeVert misses 3-pt jump shot from 24 ft,78,63
333,3,2:46.0,Defensive rebound by T. Hardaway,,78,63
334,3,2:31.0,P. Millsap misses 2-pt jump shot from 7 ft,,78,63
335,3,2:30.0,Offensive rebound by P. Millsap,,78,63
336,3,2:24.0,T. Hardaway misses 2-pt jump shot from 18 ft,,78,63
337,3,2:23.0,,Defensive rebound by S. Kilpatrick,78,63
338,3,2:09.0,,B. Lopez makes 3-pt jump shot from 24 ft (assist by S. Dinwiddie),78,66
339,3,1:48.0,P. Millsap makes 2-pt layup from 1 ft,,80,66
340,3,1:43.0,,Brooklyn full timeout,80,66
341,3,1:43.0,T. Prince enters the game for D. Schröder,,80,66
342,3,1:43.0,M. Delaney enters the game for T. Sefolosha,,80,66
343,3,1:43.0,,L. Scola enters the game for B. Lopez,80,66
344,3,1:35.0,,S. Dinwiddie misses 2-pt jump shot from 16 ft,80,66
345,3,1:34.0,Defensive rebound by M. Muscala,,80,66
346,3,1:24.0,Personal foul by S. Dinwiddie (drawn by M. Muscala),,80,66
347,3,1:24.0,,Technical foul by Team,80,66
348,3,1:24.0,M. Delaney misses technical free throw,,80,66
349,3,1:24.0,Offensive rebound by Team,,80,66
350,3,1:24.0,M. Muscala makes free throw 1 of 2,,81,66
351,3,1:24.0,M. Muscala makes free throw 2 of 2,,82,66
352,3,1:17.0,,Turnover by S. Kilpatrick (lost ball; steal by T. Hardaway),82,66
353,3,1:16.0,Clear path foul by S. Kilpatrick,,82,66
354,3,1:16.0,T. Hardaway misses clear path free throw 1 of 2,,82,66
355,3,1:16.0,Offensive rebound by Team,,82,66
356,3,1:16.0,T. Hardaway misses clear path free throw 2 of 2,,82,66
357,3,1:16.0,Offensive rebound by Team,,82,66
358,3,1:16.0,K. Humphries enters the game for P. Millsap,,82,66
359,3,1:04.0,M. Delaney makes 2-pt jump shot from 19 ft,,84,66
360,3,0:45.0,,S. Kilpatrick misses 2-pt layup from 2 ft (block by T. Prince),84,66
361,3,0:43.0,,Offensive rebound by Team,84,66
362,3,0:38.0,,S. Kilpatrick makes 2-pt layup from 2 ft (assist by J. Hamilton),84,68
363,3,0:31.0,Turnover by M. Delaney (lost ball; steal by L. Scola),,84,68
364,3,0:29.0,,Shooting foul by M. Muscala (drawn by S. Dinwiddie),84,68
365,3,0:29.0,,S. Dinwiddie makes free throw 1 of 2,84,69
366,3,0:29.0,,S. Dinwiddie makes free throw 2 of 2,84,70
367,3,0:07.0,M. Delaney makes 2-pt jump shot from 21 ft (assist by T. Hardaway),,86,70
368,4,11:45.0,M. Muscala makes 3-pt jump shot from 25 ft (assist by K. Humphries),,89,70
369,4,11:33.0,,B. Bogdanović makes 2-pt layup from 2 ft (assist by J. Hamilton),89,72
370,4,11:18.0,K. Humphries misses 2-pt jump shot from 15 ft,,89,72
371,4,11:17.0,,Defensive rebound by B. Bogdanović,89,72
372,4,11:04.0,,B. Lopez misses 2-pt jump shot from 12 ft,89,72
373,4,11:03.0,Defensive rebound by M. Muscala,,89,72
