,QUARTER,TIME_REMAINING,DETROIT_ACTION,ATLANTA_ACTION,DETROIT_SCORE,ATLANTA_SCORE
378,4,6:41.0,,Shooting foul by J. Leuer (drawn by P. Millsap),76,86
379,4,6:41.0,,T. Sefolosha enters the game for K. Korver,76,86
380,4,6:41.0,,P. Millsap makes free throw 1 of 1,76,87
381,4,6:26.0,T. Harris makes 3-pt jump shot from 23 ft (assist by R. Jackson),,79,87
382,4,6:05.0,,K. Bazemore misses 2-pt layup from 3 ft (block by K. Caldwell-Pope),79,87
383,4,6:03.0,Defensive rebound by A. Drummond,,79,87
384,4,5:57.0,J. Leuer makes 2-pt dunk at rim (assist by R. Jackson),,81,87
385,4,5:56.0,,Atlanta full timeout,81,87
386,4,5:44.0,,Shooting foul by R. Jackson (drawn by P. Millsap),81,87
387,4,5:44.0,,P. Millsap makes free throw 1 of 2,81,88
388,4,5:44.0,,P. Millsap makes free throw 2 of 2,81,89
389,4,5:23.0,Shooting foul by K. Bazemore (drawn by R. Jackson),,81,89
390,4,5:23.0,R. Jackson makes free throw 1 of 2,,82,89
391,4,5:23.0,R. Jackson makes free throw 2 of 2,,83,89
392,4,5:00.0,,D. Schröder makes 3-pt jump shot from 25 ft (assist by P. Millsap),83,92
393,4,4:46.0,J. Leuer makes 3-pt jump shot from 24 ft (assist by R. Jackson),,86,92
394,4,4:25.0,,P. Millsap misses 3-pt jump shot from 25 ft,86,92
395,4,4:22.0,Defensive rebound by Team,,86,92
396,4,4:22.0,,K. Korver enters the game for K. Bazemore,86,92
397,4,4:16.0,R. Jackson makes 2-pt layup from 2 ft,,88,92
398,4,4:00.0,,D. Howard makes 2-pt layup from 1 ft (assist by D. Schröder),88,94
399,4,4:00.0,,Shooting foul by J. Leuer (drawn by D. Howard),88,94
400,4,4:00.0,,D. Howard makes free throw 1 of 1,88,95
401,4,3:52.0,,Offensive charge foul by A. Drummond (drawn by K. Korver),88,95
402,4,3:52.0,Turnover by A. Drummond (offensive foul),,88,95
403,4,3:40.0,,D. Schröder misses 2-pt layup from 2 ft,88,95
404,4,3:38.0,Defensive rebound by K. Caldwell-Pope,,88,95
405,4,3:32.0,A. Drummond makes 2-pt dunk at rim (assist by R. Jackson),,90,95
406,4,3:13.0,,Personal foul by J. Leuer (drawn by P. Millsap),90,95
407,4,3:04.0,,Turnover by D. Schröder (lost ball; steal by R. Jackson),90,95
408,4,3:01.0,Turnover by R. Jackson (bad pass),,90,95
409,4,2:41.0,,K. Korver misses 3-pt jump shot from 28 ft,90,95
410,4,2:39.0,Defensive rebound by K. Caldwell-Pope,,90,95
411,4,2:26.0,T. Harris misses 3-pt jump shot from 23 ft,,90,95
412,4,2:24.0,,Defensive rebound by T. Sefolosha,90,95
413,4,2:04.0,Official timeout,,90,95
414,4,2:04.0,,K. Bazemore enters the game for T. Sefolosha,90,95
415,4,2:01.0,,P. Millsap misses 2-pt jump shot from 15 ft,90,95
416,4,2:00.0,,Offensive rebound by D. Howard,90,95
417,4,2:00.0,,D. Howard makes 2-pt layup from 1 ft,90,97
418,4,1:41.0,T. Harris misses 2-pt jump shot from 11 ft,,90,97
419,4,1:38.0,,Defensive rebound by D. Howard,90,97
420,4,1:23.0,,P. Millsap makes 2-pt jump shot from 8 ft,90,99
421,4,1:23.0,Detroit full timeout,,90,99
422,4,1:23.0,A. Baynes enters the game for A. Drummond,,90,99
423,4,1:14.0,R. Jackson makes 3-pt jump shot from 24 ft (assist by K. Caldwell-Pope),,93,99
424,4,1:02.0,,Shooting foul by K. Caldwell-Pope (drawn by K. Korver),93,99
425,4,1:02.0,,K. Korver misses free throw 1 of 3,93,99
426,4,1:02.0,,Offensive rebound by Team,93,99
427,4,1:02.0,,K. Korver makes free throw 2 of 3,93,100
428,4,1:02.0,,K. Korver makes free throw 3 of 3,93,101
429,4,0:55.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,93,101
430,4,0:53.0,Offensive rebound by A. Baynes,,93,101
431,4,0:49.0,T. Harris misses 3-pt jump shot from 24 ft,,93,101
432,4,0:48.0,,Defensive rebound by P. Millsap,93,101
433,4,0:33.0,,Personal take foul by A. Baynes (drawn by K. Bazemore),93,101
434,4,0:33.0,,K. Bazemore makes free throw 1 of 2,93,102
435,4,0:33.0,,K. Bazemore misses free throw 2 of 2,93,102
436,4,0:33.0,,T. Sefolosha enters the game for D. Howard,93,102
437,4,0:32.0,Defensive rebound by A. Baynes,,93,102
438,4,0:32.0,Detroit full timeout,,93,102
439,4,0:23.0,K. Caldwell-Pope makes 3-pt jump shot from 25 ft,,96,102
440,4,0:21.0,,Personal take foul by R. Jackson (drawn by D. Schröder),96,102
441,4,0:21.0,,D. Schröder makes free throw 1 of 2,96,103
442,4,0:21.0,,D. Schröder makes free throw 2 of 2,96,104
443,4,0:06.0,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,,96,104
444,4,0:06.0,Offensive rebound by Team,,96,104
445,4,0:06.0,,Loose ball foul by D. Schröder (drawn by J. Leuer),96,104
446,4,0:06.0,J. Leuer makes free throw 1 of 2,,97,104
447,4,0:06.0,J. Leuer makes free throw 2 of 2,,98,104
448,4,0:06.0,,Atlanta full timeout,98,104
449,4,0:06.0,,Atlanta full timeout,98,104
450,4,0:06.0,,Personal take foul by I. Smith (drawn by D. Schröder),98,104
451,4,0:06.0,,D. Schröder misses free throw 1 of 2,98,104
452,4,0:06.0,,Offensive rebound by Team,98,104
453,4,0:06.0,S. Johnson enters the game for T. Harris,,98,104
454,4,0:06.0,I. Smith enters the game for A. Baynes,,98,104
455,4,0:06.0,,M. Muscala enters the game for T. Sefolosha,98,104
456,4,0:06.0,,T. Sefolosha enters the game for M. Muscala,98,104
457,4,0:06.0,,D. Schröder makes free throw 2 of 2,98,105
458,4,0:01.0,R. Jackson misses 2-pt layup from 1 ft,,98,105
459,4,0:00.0,Offensive rebound by Team,,98,105
