,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,GOLDEN STATE_ACTION,BROOKLYN_SCORE,GOLDEN STATE_SCORE
373,4,10:25.0,,Personal foul by J. Hamilton (drawn by D. West),76,91
374,4,10:25.0,,Technical foul by D. West,76,91
375,4,10:25.0,S. Dinwiddie misses technical free throw,,76,91
376,4,10:25.0,,Offensive rebound by Team,76,91
377,4,10:25.0,B. Lopez enters the game for J. Hamilton,,76,91
378,4,10:25.0,,J. McAdoo enters the game for D. Green,76,91
379,4,10:15.0,,D. West makes 2-pt jump shot from 16 ft (assist by A. Iguodala),76,93
380,4,10:05.0,Turnover by I. Whitehead (bad pass),,76,93
381,4,9:49.0,,S. Livingston misses 2-pt jump shot from 13 ft,76,93
382,4,9:49.0,Defensive rebound by B. Lopez,,76,93
383,4,9:36.0,Shooting foul by D. West (drawn by I. Whitehead),,76,93
384,4,9:36.0,I. Whitehead makes free throw 1 of 2,,77,93
385,4,9:36.0,I. Whitehead misses free throw 2 of 2,,77,93
386,4,9:34.0,,Defensive rebound by A. Iguodala,77,93
387,4,9:19.0,,A. Iguodala misses 3-pt jump shot from 23 ft,77,93
388,4,9:18.0,Defensive rebound by I. Whitehead,,77,93
389,4,9:13.0,S. Kilpatrick makes 2-pt layup from 2 ft (assist by I. Whitehead),,79,93
390,4,9:13.0,,Golden State full timeout,79,93
391,4,8:58.0,,K. Thompson misses 3-pt jump shot from 27 ft,79,93
392,4,8:58.0,,Offensive rebound by J. McAdoo,79,93
393,4,8:57.0,,Shooting foul by T. Booker (drawn by J. McAdoo),79,93
394,4,8:57.0,,J. McAdoo misses free throw 1 of 2,79,93
395,4,8:57.0,,Offensive rebound by Team,79,93
396,4,8:57.0,,J. McAdoo misses free throw 2 of 2,79,93
397,4,8:56.0,Defensive rebound by B. Lopez,,79,93
398,4,8:42.0,I. Whitehead makes 2-pt dunk at rim (assist by B. Lopez),,81,93
399,4,8:30.0,,S. Livingston misses 2-pt jump shot from 14 ft,81,93
400,4,8:30.0,Defensive rebound by S. Kilpatrick,,81,93
401,4,8:12.0,S. Kilpatrick misses 2-pt jump shot from 7 ft (block by A. Iguodala),,81,93
402,4,8:12.0,Offensive rebound by Team,,81,93
403,4,8:04.0,S. Kilpatrick misses 3-pt jump shot from 52 ft,,81,93
404,4,8:04.0,Offensive rebound by Team,,81,93
405,4,8:04.0,Turnover by Team (shot clock),,81,93
406,4,7:45.0,,S. Livingston makes 2-pt jump shot from 14 ft,81,95
407,4,7:35.0,T. Booker makes 2-pt layup from 1 ft (assist by S. Kilpatrick),,83,95
408,4,7:11.0,,D. West misses 2-pt jump shot from 19 ft,83,95
409,4,7:11.0,Defensive rebound by I. Whitehead,,83,95
410,4,6:59.0,T. Booker misses 2-pt layup from 3 ft (block by D. West),,83,95
411,4,6:58.0,,Defensive rebound by D. West,83,95
412,4,6:54.0,,J. McAdoo makes 2-pt dunk at rim (assist by A. Iguodala),83,97
413,4,6:54.0,Brooklyn full timeout,,83,97
414,4,6:54.0,,I. Clark enters the game for K. Thompson,83,97
415,4,6:54.0,,S. Curry enters the game for A. Iguodala,83,97
416,4,6:54.0,R. Foye enters the game for S. Kilpatrick,,83,97
417,4,6:54.0,J. Harris enters the game for I. Whitehead,,83,97
418,4,6:41.0,Shooting foul by D. West (drawn by B. Lopez),,83,97
419,4,6:41.0,B. Lopez misses free throw 1 of 2,,83,97
420,4,6:41.0,Offensive rebound by Team,,83,97
421,4,6:41.0,B. Lopez makes free throw 2 of 2,,84,97
422,4,6:18.0,,Turnover by S. Livingston (lost ball; steal by B. Lopez),84,97
423,4,6:14.0,S. Dinwiddie makes 2-pt dunk at rim (assist by B. Lopez),,86,97
424,4,5:54.0,,D. West misses 2-pt jump shot from 16 ft,86,97
425,4,5:52.0,Defensive rebound by T. Booker,,86,97
426,4,5:43.0,B. Lopez makes 3-pt jump shot from 26 ft (assist by S. Dinwiddie),,89,97
427,4,5:21.0,,S. Curry makes 2-pt jump shot from 22 ft,89,99
428,4,5:10.0,Shooting foul by D. West (drawn by S. Dinwiddie),,89,99
429,4,5:10.0,S. Dinwiddie makes free throw 1 of 3,,90,99
430,4,5:10.0,S. Dinwiddie makes free throw 2 of 3,,91,99
431,4,5:10.0,S. Dinwiddie misses free throw 3 of 3,,91,99
432,4,5:10.0,,Z. Pachulia enters the game for D. West,91,99
433,4,5:09.0,,Defensive rebound by Z. Pachulia,91,99
434,4,4:45.0,,S. Curry misses 2-pt layup from 3 ft,91,99
435,4,4:45.0,Defensive rebound by B. Lopez,,91,99
436,4,4:38.0,S. Dinwiddie misses 2-pt layup from 2 ft,,91,99
437,4,4:38.0,,Defensive rebound by S. Livingston,91,99
438,4,4:24.0,,I. Clark misses 3-pt jump shot from 25 ft,91,99
439,4,4:23.0,Defensive rebound by R. Foye,,91,99
440,4,4:13.0,B. Lopez misses 3-pt jump shot from 27 ft,,91,99
441,4,4:13.0,Offensive rebound by T. Booker,,91,99
442,4,4:02.0,Turnover by R. Foye (bad pass; steal by S. Curry),,91,99
443,4,4:01.0,,Personal foul by S. Dinwiddie (drawn by Z. Pachulia),91,99
444,4,4:01.0,,A. Iguodala enters the game for J. McAdoo,91,99
445,4,4:01.0,,P. McCaw enters the game for S. Livingston,91,99
446,4,4:01.0,S. Kilpatrick enters the game for S. Dinwiddie,,91,99
447,4,3:47.0,,S. Curry misses 3-pt jump shot from 26 ft,91,99
448,4,3:47.0,Defensive rebound by T. Booker,,91,99
449,4,3:40.0,R. Foye misses 3-pt jump shot from 23 ft,,91,99
450,4,3:40.0,,Defensive rebound by P. McCaw,91,99
451,4,3:31.0,,I. Clark misses 3-pt jump shot from 26 ft,91,99
452,4,3:31.0,Defensive rebound by Team,,91,99
453,4,3:31.0,,Loose ball foul by Z. Pachulia (drawn by B. Lopez),91,99
454,4,3:31.0,I. Whitehead enters the game for R. Foye,,91,99
455,4,3:21.0,B. Lopez misses 2-pt jump shot from 4 ft,,91,99
456,4,3:20.0,,Defensive rebound by Team,91,99
457,4,3:20.0,Loose ball foul by T. Booker (drawn by A. Iguodala),,91,99
458,4,3:20.0,,K. Thompson enters the game for I. Clark,91,99
459,4,2:59.0,,S. Curry makes 2-pt layup from 3 ft,91,101
460,4,2:59.0,,Shooting foul by B. Lopez (drawn by S. Curry),91,101
461,4,2:59.0,Official timeout,,91,101
462,4,2:59.0,,S. Curry makes free throw 1 of 1,91,102
463,4,2:45.0,B. Lopez misses 2-pt layup from 2 ft,,91,102
464,4,2:45.0,,Defensive rebound by Team,91,102
465,4,2:31.0,,S. Curry makes 3-pt jump shot from 26 ft (assist by K. Thompson),91,105
466,4,2:20.0,I. Whitehead misses 2-pt jump shot from 8 ft,,91,105
467,4,2:20.0,,Defensive rebound by Team,91,105
468,4,2:20.0,,B. Weber enters the game for S. Curry,91,105
469,4,2:04.0,,P. McCaw makes 3-pt jump shot from 25 ft (assist by Z. Pachulia),91,108
470,4,1:47.0,I. Whitehead misses 2-pt jump shot from 4 ft,,91,108
471,4,1:46.0,,Defensive rebound by B. Weber,91,108
472,4,1:39.0,,B. Weber makes 2-pt layup from 1 ft (assist by A. Iguodala),91,110
473,4,1:39.0,Brooklyn full timeout,,91,110
474,4,1:39.0,J. Hamilton enters the game for J. Harris,,91,110
475,4,1:39.0,K. McDaniels enters the game for B. Lopez,,91,110
476,4,1:39.0,,I. Clark enters the game for Z. Pachulia,91,110
477,4,1:39.0,,K. Looney enters the game for K. Thompson,91,110
478,4,1:39.0,,J. McAdoo enters the game for A. Iguodala,91,110
479,4,1:22.0,T. Booker makes 2-pt hook shot from 5 ft (assist by I. Whitehead),,93,110
480,4,1:06.0,,P. McCaw misses 3-pt jump shot from 26 ft,93,110
481,4,1:06.0,Defensive rebound by Team,,93,110
482,4,0:53.0,Turnover by I. Whitehead (bad pass; steal by B. Weber),,93,110
483,4,0:48.0,,B. Weber makes 2-pt jump shot from 17 ft,93,112
484,4,0:33.0,T. Booker makes 2-pt layup from 1 ft,,95,112
485,4,0:17.0,,B. Weber misses 3-pt jump shot from 29 ft,95,112
486,4,0:16.0,Defensive rebound by J. Hamilton,,95,112
