,QUARTER,TIME_REMAINING,HOUSTON_ACTION,MEMPHIS_ACTION,HOUSTON_SCORE,MEMPHIS_SCORE
389,4,3:22.0,,J. Green makes free throw 1 of 2,92,102
390,4,3:22.0,,J. Green makes free throw 2 of 2,92,103
391,4,3:07.0,E. Gordon makes 3-pt jump shot from 23 ft (assist by J. Harden),,95,103
392,4,2:53.0,,M. Conley misses 2-pt jump shot from 20 ft,95,103
393,4,2:52.0,Defensive rebound by M. Harrell,,95,103
394,4,2:40.0,M. Harrell makes 2-pt dunk at rim (assist by J. Harden),,97,103
395,4,2:21.0,,Personal foul by R. Anderson (drawn by M. Gasol),97,103
396,4,2:21.0,P. Beverley enters the game for M. Harrell,,97,103
397,4,2:16.0,,Shooting foul by E. Gordon (drawn by M. Gasol),97,103
398,4,2:16.0,,M. Gasol makes free throw 1 of 2,97,104
399,4,2:16.0,,M. Gasol makes free throw 2 of 2,97,105
400,4,2:00.0,R. Anderson makes 3-pt jump shot from 24 ft (assist by J. Harden),,100,105
401,4,1:45.0,,M. Gasol makes 2-pt dunk at rim (assist by M. Conley),100,107
402,4,1:40.0,E. Gordon makes 3-pt jump shot from 26 ft (assist by J. Harden),,103,107
403,4,1:26.0,,M. Conley makes 2-pt jump shot from 15 ft,103,109
404,4,1:18.0,R. Anderson misses 3-pt jump shot from 26 ft,,103,109
405,4,1:15.0,,Defensive rebound by M. Conley,103,109
406,4,1:15.0,,Memphis full timeout,103,109
407,4,1:15.0,Technical foul by P. Beverley,,103,109
408,4,1:15.0,,M. Conley makes technical free throw,103,110
409,4,0:58.0,,V. Carter misses 3-pt jump shot from 27 ft,103,110
410,4,0:57.0,,Offensive rebound by M. Gasol,103,110
411,4,0:36.0,,Shooting foul by J. Harden (drawn by T. Allen),103,110
412,4,0:36.0,,T. Allen makes free throw 1 of 2,103,111
413,4,0:36.0,,T. Allen misses free throw 2 of 2,103,111
414,4,0:36.0,Defensive rebound by J. Harden,,103,111
415,4,0:36.0,Houston full timeout,,103,111
416,4,0:31.0,E. Gordon makes 2-pt dunk from 1 ft,,105,111
417,4,0:31.0,Shooting foul by J. Green (drawn by E. Gordon),,105,111
418,4,0:31.0,M. Harrell enters the game for R. Anderson,,105,111
419,4,0:31.0,E. Gordon makes free throw 1 of 1,,106,111
420,4,0:31.0,,Memphis full timeout,106,111
421,4,0:24.0,,Personal take foul by M. Harrell (drawn by T. Allen),106,111
422,4,0:24.0,,T. Allen makes free throw 1 of 2,106,112
423,4,0:24.0,,T. Allen misses free throw 2 of 2,106,112
424,4,0:24.0,R. Anderson enters the game for M. Harrell,,106,112
425,4,0:22.0,Defensive rebound by R. Anderson,,106,112
426,4,0:12.0,R. Anderson makes 3-pt jump shot (assist by J. Harden),,109,112
427,4,0:11.0,,Personal take foul by P. Beverley (drawn by M. Conley),109,112
428,4,0:11.0,,M. Conley makes free throw 1 of 2,109,113
429,4,0:11.0,,M. Conley misses free throw 2 of 2,109,113
430,4,0:11.0,Defensive rebound by R. Anderson,,109,113
431,4,0:11.0,Houston full timeout,,109,113
432,4,0:06.0,R. Anderson misses 3-pt jump shot from 25 ft,,109,113
433,4,0:05.0,,Defensive rebound by M. Gasol,109,113
434,4,0:05.0,,Personal take foul by P. Beverley (drawn by M. Gasol),109,113
435,4,0:05.0,,M. Gasol makes free throw 1 of 2,109,114
436,4,0:05.0,,M. Gasol makes free throw 2 of 2,109,115
437,4,0:01.0,J. Harden misses 3-pt jump shot from 26 ft,,109,115
438,4,0:00.0,Offensive rebound by Team,,109,115
