,QUARTER,TIME_REMAINING,CHICAGO_ACTION,DALLAS_ACTION,CHICAGO_SCORE,DALLAS_SCORE
389,4,4:38.0,,Dallas full timeout,78,94
390,4,4:38.0,,D. Williams enters the game for J. Gibson,78,94
391,4,4:35.0,,D. Powell makes 2-pt jump shot from 18 ft (assist by D. Williams),78,96
392,4,4:17.0,P. Zipser enters the game for T. Gibson,,78,96
393,4,4:17.0,B. Portis enters the game for R. Lopez,,78,96
394,4,4:14.0,J. Butler misses 3-pt jump shot from 23 ft,,78,96
395,4,4:13.0,,Defensive rebound by D. Powell,78,96
396,4,3:59.0,,H. Barnes misses 2-pt jump shot from 18 ft,78,96
397,4,3:58.0,Defensive rebound by R. Rondo,,78,96
398,4,3:46.0,J. Butler makes 2-pt layup from 2 ft,,80,96
399,4,3:46.0,Shooting foul by D. Finney-Smith (drawn by J. Butler),,80,96
400,4,3:46.0,J. Butler makes free throw 1 of 1,,81,96
401,4,3:27.0,,W. Matthews makes 3-pt jump shot from 25 ft (assist by D. Williams),81,99
402,4,3:26.0,Chicago full timeout,,81,99
403,4,3:26.0,J. Grant enters the game for J. Butler,,81,99
404,4,3:26.0,C. Felício enters the game for R. Rondo,,81,99
405,4,3:06.0,P. Zipser misses 2-pt jump shot from 19 ft,,81,99
406,4,3:04.0,Offensive rebound by C. Felício,,81,99
407,4,3:04.0,Shooting foul by D. Williams (drawn by C. Felício),,81,99
408,4,3:04.0,C. Felício makes free throw 1 of 2,,82,99
409,4,3:04.0,C. Felício misses free throw 2 of 2,,82,99
410,4,3:04.0,,J. Anderson enters the game for W. Matthews,82,99
411,4,3:03.0,,Defensive rebound by D. Powell,82,99
412,4,2:45.0,,Personal foul by P. Zipser (drawn by H. Barnes),82,99
413,4,2:35.0,,J. Anderson makes 3-pt jump shot from 25 ft (assist by D. Williams),82,102
414,4,2:12.0,B. Portis misses 2-pt jump shot from 10 ft (block by J. Anderson),,82,102
415,4,2:11.0,,Defensive rebound by J. Anderson,82,102
416,4,2:11.0,,Dallas full timeout,82,102
417,4,2:11.0,,N. Brussino enters the game for H. Barnes,82,102
418,4,2:11.0,,J. Gibson enters the game for D. Williams,82,102
419,4,2:11.0,,A. Hammons enters the game for D. Powell,82,102
420,4,1:55.0,,A. Hammons misses 2-pt layup from 2 ft (block by C. Felício),82,102
421,4,1:53.0,Defensive rebound by C. Felício,,82,102
422,4,1:46.0,Offensive foul by B. Portis (drawn by J. Anderson),,82,102
423,4,1:46.0,Turnover by B. Portis (offensive foul),,82,102
424,4,1:46.0,,S. Mejri enters the game for D. Finney-Smith,82,102
425,4,1:46.0,R. Hunter enters the game for B. Portis,,82,102
426,4,1:36.0,,J. Gibson makes 2-pt jump shot from 18 ft,82,104
427,4,1:23.0,C. Felício misses 2-pt layup from 2 ft,,82,104
428,4,1:21.0,,Defensive rebound by A. Hammons,82,104
429,4,1:13.0,,S. Mejri misses 3-pt jump shot from 24 ft,82,104
430,4,1:12.0,,Offensive rebound by J. Anderson,82,104
431,4,0:59.0,,A. Hammons makes 2-pt jump shot from 19 ft (assist by N. Brussino),82,106
432,4,0:51.0,J. Grant misses 2-pt jump shot from 20 ft,,82,106
433,4,0:50.0,,Defensive rebound by S. Mejri,82,106
434,4,0:41.0,,Shooting foul by J. Grant (drawn by J. Anderson),82,106
435,4,0:41.0,,J. Anderson misses free throw 1 of 2,82,106
436,4,0:41.0,,Offensive rebound by Team,82,106
437,4,0:41.0,,J. Anderson makes free throw 2 of 2,82,107
438,4,0:30.0,J. Grant misses 2-pt jump shot from 4 ft (block by N. Brussino),,82,107
439,4,0:29.0,,Defensive rebound by J. Gibson,82,107
440,4,0:06.0,,S. Mejri misses 3-pt jump shot from 24 ft,82,107
441,4,0:04.0,,Offensive rebound by N. Brussino,82,107
