,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,DALLAS_ACTION,GOLDEN STATE_SCORE,DALLAS_SCORE
383,4,3:24.0,,Shooting block foul by K. Looney (drawn by D. Powell),103,80
384,4,3:24.0,,D. Powell misses free throw 1 of 2,103,80
385,4,3:24.0,,Offensive rebound by Team,103,80
386,4,3:24.0,,D. Powell makes free throw 2 of 2,103,81
387,4,3:23.0,Personal take foul by D. Powell (drawn by J. McAdoo),,103,81
388,4,3:23.0,J. McAdoo misses free throw 1 of 2,,103,81
389,4,3:23.0,Offensive rebound by Team,,103,81
390,4,3:23.0,J. McAdoo makes free throw 2 of 2,,104,81
391,4,3:09.0,,D. Powell misses 3-pt jump shot from 25 ft,104,81
392,4,3:08.0,Defensive rebound by J. McAdoo,,104,81
393,4,3:01.0,S. Livingston makes 2-pt jump shot from 14 ft,,106,81
394,4,2:42.0,,M. Harris misses 2-pt jump shot from 20 ft,106,81
395,4,2:41.0,,Offensive rebound by N. Brussino,106,81
396,4,2:40.0,,N. Brussino makes 2-pt layup from 1 ft,106,83
397,4,2:22.0,K. Looney misses 2-pt dunk at rim (block by N. Brussino),,106,83
398,4,2:20.0,,Defensive rebound by N. Brussino,106,83
399,4,2:11.0,,N. Brussino misses 2-pt layup from 1 ft,106,83
400,4,2:10.0,,Offensive rebound by N. Brussino,106,83
401,4,1:58.0,,S. Mejri misses 2-pt jump shot from 6 ft,106,83
402,4,1:57.0,,Offensive rebound by M. Harris,106,83
403,4,1:55.0,,M. Harris misses 2-pt layup from 1 ft (block by J. McAdoo),106,83
404,4,1:54.0,,Offensive rebound by S. Mejri,106,83
405,4,1:45.0,,D. Finney-Smith misses 3-pt jump shot from 23 ft,106,83
406,4,1:45.0,,Offensive rebound by D. Powell,106,83
407,4,1:45.0,,D. Powell makes 2-pt dunk at rim,106,85
408,4,1:32.0,Turnover by I. Clark (bad pass; steal by D. Finney-Smith),,106,85
409,4,1:27.0,,D. Powell makes 2-pt dunk at rim (assist by D. Finney-Smith),106,87
410,4,1:16.0,I. Clark makes 2-pt jump shot from 12 ft,,108,87
411,4,1:00.0,,D. Finney-Smith misses 2-pt jump shot from 3 ft (block by K. Looney),108,87
412,4,1:00.0,,Offensive rebound by Team,108,87
413,4,1:00.0,,Official timeout,108,87
414,4,0:58.0,,N. Brussino misses 3-pt jump shot from 25 ft,108,87
415,4,0:57.0,Defensive rebound by J. McAdoo,,108,87
416,4,0:57.0,Personal foul by D. Powell (drawn by J. McAdoo),,108,87
417,4,0:57.0,J. McAdoo makes free throw 1 of 2,,109,87
418,4,0:57.0,J. McAdoo makes free throw 2 of 2,,110,87
419,4,0:48.0,,D. Powell misses 3-pt jump shot from 23 ft,110,87
420,4,0:46.0,Defensive rebound by I. Clark,,110,87
421,4,0:30.0,Personal foul by D. Powell (drawn by J. McAdoo),,110,87
422,4,0:30.0,J. McAdoo makes free throw 1 of 2,,111,87
423,4,0:30.0,J. McAdoo makes free throw 2 of 2,,112,87
424,4,0:22.0,,Turnover by M. Harris (bad pass; steal by I. Clark),112,87
