,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,ORLANDO_ACTION,WASHINGTON_SCORE,ORLANDO_SCORE
388,4,3:20.0,Defensive rebound by O. Porter,,84,83
389,4,3:11.0,Turnover by J. Wall (bad pass; steal by N. Vučević),,84,83
390,4,3:07.0,,Personal foul by O. Porter (drawn by S. Ibaka),84,83
391,4,3:07.0,,E. Payton enters the game for D. Augustin,84,83
392,4,2:47.0,,E. Payton misses 2-pt layup from 1 ft,84,83
393,4,2:46.0,Defensive rebound by M. Gortat,,84,83
394,4,2:32.0,M. Gortat makes 2-pt layup from 2 ft (assist by O. Porter),,86,83
395,4,2:17.0,,Personal foul by M. Gortat (drawn by E. Fournier),86,83
396,4,2:17.0,Official timeout,,86,83
397,4,2:17.0,,E. Fournier makes free throw 1 of 2,86,84
398,4,2:17.0,,B. Biyombo enters the game for N. Vučević,86,83
399,4,2:17.0,,E. Fournier makes free throw 2 of 2,86,85
400,4,1:52.0,B. Beal misses 3-pt jump shot from 27 ft,,86,85
401,4,1:50.0,Offensive rebound by O. Porter,,86,85
402,4,1:38.0,J. Wall makes 2-pt layup from 2 ft,,88,85
403,4,1:12.0,,J. Green makes 2-pt jump shot from 22 ft,88,87
404,4,1:00.0,J. Wall makes 2-pt layup from 1 ft,,90,87
405,4,1:00.0,Shooting foul by E. Payton (drawn by J. Wall),,90,87
406,4,1:00.0,,N. Vučević enters the game for B. Biyombo,90,87
407,4,1:00.0,J. Wall makes free throw 1 of 1,,91,87
408,4,1:00.0,,Orlando full timeout,91,87
409,4,0:49.0,,E. Fournier misses 3-pt jump shot from 26 ft,91,87
410,4,0:48.0,Defensive rebound by J. Wall,,91,87
411,4,0:24.0,M. Gortat misses 2-pt layup from 1 ft (block by S. Ibaka),,91,87
412,4,0:19.0,,Defensive rebound by N. Vučević,91,87
413,4,0:18.0,,E. Payton makes 2-pt layup from 1 ft,91,89
414,4,0:15.0,Personal foul by E. Payton (drawn by J. Wall),,91,89
415,4,0:15.0,J. Wall makes free throw 1 of 2,,92,89
416,4,0:15.0,K. Oubre enters the game for M. Gortat,,92,89
417,4,0:15.0,J. Wall makes free throw 2 of 2,,93,89
418,4,0:15.0,,Orlando full timeout,93,89
419,4,0:04.0,,E. Payton makes 2-pt layup from 3 ft,93,91
420,4,0:04.0,Washington full timeout,,93,91
421,4,0:04.0,M. Thornton enters the game for K. Oubre,,93,91
422,4,0:04.0,,A. Gordon enters the game for N. Vučević,93,91
423,4,0:03.0,Away from play foul by E. Payton (drawn by J. Wall),,93,91
424,4,0:03.0,J. Wall makes free throw 1 of 1,,94,91
