,QUARTER,TIME_REMAINING,NEW YORK_ACTION,INDIANA_ACTION,NEW YORK_SCORE,INDIANA_SCORE
390,4,3:38.0,Turnover by C. Anthony (bad pass),,100,95
391,4,3:26.0,,Personal foul by C. Lee (drawn by M. Turner),100,95
392,4,3:15.0,,M. Turner makes 2-pt jump shot from 12 ft (assist by J. Teague),100,97
393,4,3:01.0,Turnover by D. Rose (lost ball),,100,97
394,4,3:01.0,,Indiana full timeout,100,97
395,4,3:01.0,J. Holiday enters the game for B. Jennings,,100,97
396,4,2:37.0,,C. Miles misses 3-pt jump shot from 26 ft,100,97
397,4,2:35.0,Defensive rebound by K. Porziņģis,,100,97
398,4,2:35.0,Personal foul by M. Turner (drawn by K. Porziņģis),,100,97
399,4,2:19.0,D. Rose misses 2-pt layup from 1 ft (block by M. Turner),,100,97
400,4,2:18.0,,Defensive rebound by J. Teague,100,97
401,4,2:11.0,,M. Ellis misses 2-pt layup from 2 ft,100,97
402,4,2:10.0,,Offensive rebound by M. Turner,100,97
403,4,2:10.0,,M. Turner makes 2-pt dunk at rim,100,99
404,4,1:48.0,Turnover by D. Rose (lost ball; steal by C. Miles),,100,99
405,4,1:32.0,,P. George misses 2-pt jump shot from 20 ft,100,99
406,4,1:31.0,Defensive rebound by C. Anthony,,100,99
407,4,1:22.0,J. Holiday misses 2-pt layup from 4 ft (block by M. Turner),,100,99
408,4,1:22.0,Offensive rebound by Team,,100,99
409,4,1:22.0,New York full timeout,,100,99
410,4,1:07.0,C. Anthony makes 2-pt layup from 3 ft,,102,99
411,4,1:07.0,,Indiana full timeout,102,99
412,4,1:00.0,,Shooting foul by K. Porziņģis (drawn by M. Ellis),102,99
413,4,1:00.0,,M. Ellis makes free throw 1 of 2,102,100
414,4,1:00.0,W. Hernangómez enters the game for K. Porziņģis,,102,99
415,4,1:00.0,,T. Young enters the game for J. Teague,102,100
416,4,1:00.0,,M. Ellis makes free throw 2 of 2,102,101
417,4,0:59.0,Personal take foul by T. Young (drawn by D. Rose),,102,101
418,4,0:59.0,,J. Teague enters the game for M. Ellis,102,101
419,4,0:59.0,,G. Robinson enters the game for T. Young,102,101
420,4,0:47.0,Shooting foul by P. George (drawn by C. Anthony),,102,101
421,4,0:47.0,C. Anthony makes free throw 1 of 2,,103,101
422,4,0:47.0,C. Anthony misses free throw 2 of 2,,103,101
423,4,0:45.0,,Defensive rebound by G. Robinson,103,101
424,4,0:45.0,,Indiana full timeout,103,101
425,4,0:42.0,,Personal foul by C. Anthony (drawn by P. George),103,101
426,4,0:42.0,,P. George makes free throw 1 of 2,103,102
427,4,0:42.0,,P. George makes free throw 2 of 2,103,103
428,4,0:23.0,C. Anthony makes 2-pt jump shot from 14 ft (assist by D. Rose),,105,103
429,4,0:23.0,,Indiana full timeout,105,103
430,4,0:16.0,,Turnover by M. Turner (lost ball),105,103
431,4,0:15.0,Personal take foul by G. Robinson (drawn by C. Lee),,105,103
432,4,0:15.0,C. Lee makes free throw 1 of 2,,106,103
433,4,0:15.0,C. Lee makes free throw 2 of 2,,107,103
434,4,0:06.0,,C. Miles misses 3-pt jump shot from 28 ft (block by J. Holiday),107,103
435,4,0:04.0,Defensive rebound by C. Lee,,107,103
436,4,0:04.0,Personal take foul by G. Robinson (drawn by C. Lee),,107,103
437,4,0:04.0,C. Lee makes free throw 1 of 2,,108,103
438,4,0:04.0,C. Lee makes free throw 2 of 2,,109,103
439,4,0:00.0,,P. George misses 3-pt jump shot from 36 ft,109,103
440,4,0:00.0,,Offensive rebound by Team,109,103
