,QUARTER,TIME_REMAINING,CHICAGO_ACTION,MIAMI_ACTION,CHICAGO_SCORE,MIAMI_SCORE
387,4,3:19.0,R. Rondo misses 2-pt layup from 4 ft,,88,83
388,4,3:18.0,Offensive rebound by Team,,88,83
389,4,3:17.0,,Loose ball foul by H. Whiteside (drawn by J. Butler),88,83
390,4,3:17.0,Chicago full timeout,,88,83
391,4,3:04.0,J. Butler misses 2-pt jump shot from 19 ft,,88,83
392,4,3:03.0,,Defensive rebound by D. Waiters,88,83
393,4,2:47.0,,Turnover by D. Waiters (bad pass),88,83
394,4,2:32.0,D. Wade misses 2-pt jump shot from 13 ft,,88,83
395,4,2:31.0,,Defensive rebound by T. Johnson,88,83
396,4,2:20.0,,Shooting foul by D. Wade (drawn by T. Johnson),88,83
397,4,2:20.0,,T. Johnson misses free throw 1 of 2,88,83
398,4,2:20.0,,Offensive rebound by Team,88,83
399,4,2:20.0,,T. Johnson makes free throw 2 of 2,88,84
400,4,2:02.0,R. Lopez misses 2-pt layup from 2 ft,,88,84
401,4,2:01.0,Offensive rebound by R. Lopez,,88,84
402,4,2:00.0,R. Lopez misses 2-pt layup from 1 ft,,88,84
403,4,1:59.0,Offensive rebound by R. Rondo,,88,84
404,4,1:54.0,D. McDermott misses 3-pt jump shot from 25 ft,,88,84
405,4,1:53.0,Offensive rebound by R. Lopez,,88,84
406,4,1:52.0,R. Lopez makes 2-pt layup from 2 ft,,90,84
407,4,1:36.0,,J. Richardson makes 3-pt jump shot from 24 ft (assist by J. Winslow),90,87
408,4,1:21.0,R. Rondo misses 2-pt jump shot from 8 ft,,90,87
409,4,1:20.0,,Defensive rebound by H. Whiteside,90,87
410,4,1:10.0,,J. Winslow makes 2-pt layup from 3 ft,90,89
411,4,1:10.0,Chicago full timeout,,90,89
412,4,0:54.0,J. Butler makes 2-pt jump shot from 13 ft,,92,89
413,4,0:42.0,,T. Johnson misses 3-pt jump shot from 25 ft,92,89
414,4,0:41.0,,Offensive rebound by D. Waiters,92,89
415,4,0:27.0,,D. Waiters misses 3-pt jump shot from 24 ft,92,89
416,4,0:26.0,Defensive rebound by D. Wade,,92,89
417,4,0:21.0,Personal block foul by J. Winslow (drawn by D. Wade),,92,89
418,4,0:19.0,Personal foul by J. Richardson (drawn by J. Butler),,92,89
419,4,0:19.0,J. Butler makes free throw 1 of 2,,93,89
420,4,0:19.0,T. Gibson enters the game for D. McDermott,,93,89
421,4,0:19.0,,J. Johnson enters the game for D. Waiters,93,89
422,4,0:19.0,,D. Waiters enters the game for J. Johnson,94,89
423,4,0:19.0,J. Butler makes free throw 2 of 2,,94,89
424,4,0:19.0,,Miami full timeout,94,89
425,4,0:14.0,,J. Richardson makes 3-pt jump shot from 23 ft (assist by D. Waiters),94,92
426,4,0:14.0,Chicago full timeout,,94,92
427,4,0:14.0,Personal foul by J. Winslow (drawn by D. Wade),,94,92
428,4,0:14.0,D. Wade makes free throw 1 of 2,,95,92
429,4,0:14.0,,J. Johnson enters the game for H. Whiteside,94,92
430,4,0:14.0,D. McDermott enters the game for T. Gibson,,94,92
431,4,0:14.0,T. Gibson enters the game for D. McDermott,,95,92
432,4,0:14.0,I. Canaan enters the game for R. Lopez,,96,92
433,4,0:14.0,,L. Babbitt enters the game for J. Johnson,96,92
434,4,0:14.0,D. Wade makes free throw 2 of 2,,96,92
435,4,0:14.0,,Miami full timeout,96,92
436,4,0:10.0,,J. Winslow misses 3-pt jump shot from 23 ft,96,92
437,4,0:09.0,Defensive rebound by R. Rondo,,96,92
438,4,0:08.0,Personal foul by T. Johnson (drawn by R. Rondo),,96,92
439,4,0:08.0,R. Rondo makes free throw 1 of 2,,97,92
440,4,0:08.0,,H. Whiteside enters the game for L. Babbitt,97,92
441,4,0:08.0,R. Rondo makes free throw 2 of 2,,98,92
442,4,0:01.0,,J. Richardson makes 3-pt jump shot from 25 ft (assist by D. Waiters),98,95
