,QUARTER,TIME_REMAINING,ATLANTA_ACTION,MILWAUKEE_ACTION,ATLANTA_SCORE,MILWAUKEE_SCORE
376,4,6:58.0,,M. Dellavedova enters the game for J. Terry,92,99
377,4,6:46.0,M. Delaney misses 2-pt layup from 1 ft,,92,99
378,4,6:44.0,,Defensive rebound by M. Dellavedova,92,99
379,4,6:39.0,,G. Antetokounmpo misses 2-pt layup from 1 ft (block by D. Schröder),92,99
380,4,6:37.0,,Offensive rebound by J. Parker,92,99
381,4,6:35.0,,Turnover by J. Parker (lost ball; steal by T. Sefolosha),92,99
382,4,6:27.0,Shooting foul by G. Antetokounmpo (drawn by D. Howard),,92,99
383,4,6:27.0,D. Howard misses free throw 1 of 2,,92,99
384,4,6:27.0,Offensive rebound by Team,,92,99
385,4,6:27.0,,T. Snell enters the game for G. Antetokounmpo,92,99
386,4,6:27.0,K. Korver enters the game for T. Sefolosha,,92,99
387,4,6:27.0,T. Hardaway enters the game for M. Delaney,,92,99
388,4,6:27.0,D. Howard makes free throw 2 of 2,,93,99
389,4,6:16.0,,Turnover by M. Brogdon (offensive foul),93,99
390,4,6:16.0,Offensive charge foul by M. Brogdon (drawn by D. Schröder),,93,99
391,4,6:11.0,Personal foul by T. Snell (drawn by K. Korver),,93,99
392,4,6:11.0,K. Korver makes free throw 1 of 2,,94,99
393,4,6:11.0,K. Korver makes free throw 2 of 2,,95,99
394,4,5:56.0,,J. Parker misses 2-pt jump shot from 6 ft,95,99
395,4,5:55.0,Defensive rebound by P. Millsap,,95,99
396,4,5:47.0,D. Schröder makes 2-pt layup at rim,,97,99
397,4,5:30.0,,T. Snell makes 3-pt jump shot from 23 ft (assist by J. Parker),97,102
398,4,5:16.0,D. Schröder misses 2-pt jump shot from 18 ft,,97,102
399,4,5:15.0,Offensive rebound by D. Howard,,97,102
400,4,5:15.0,D. Howard makes 2-pt layup from 1 ft,,99,102
401,4,4:53.0,,G. Monroe misses 2-pt layup at rim (block by D. Howard),99,102
402,4,4:53.0,,Offensive rebound by Team,99,102
403,4,4:53.0,,Milwaukee full timeout,99,102
404,4,4:53.0,,J. Henson enters the game for G. Monroe,99,102
405,4,4:49.0,,Turnover by M. Dellavedova (bad pass; steal by D. Howard),99,102
406,4,4:46.0,Personal take foul by T. Snell (drawn by T. Hardaway),,99,102
407,4,4:46.0,T. Hardaway makes free throw 1 of 2,,100,102
408,4,4:46.0,T. Hardaway makes free throw 2 of 2,,101,102
409,4,4:37.0,,J. Parker misses 2-pt jump shot from 20 ft,101,102
410,4,4:35.0,,Offensive rebound by J. Henson,101,102
411,4,4:30.0,,Shooting foul by D. Howard (drawn by M. Dellavedova),101,102
412,4,4:30.0,,M. Dellavedova misses free throw 1 of 2,101,102
413,4,4:30.0,,Offensive rebound by Team,101,102
414,4,4:30.0,,M. Dellavedova makes free throw 2 of 2,101,103
415,4,4:18.0,P. Millsap makes 2-pt layup from 1 ft (assist by D. Schröder),,103,103
416,4,3:52.0,,M. Dellavedova misses 2-pt jump shot from 16 ft,103,103
417,4,3:50.0,Defensive rebound by P. Millsap,,103,103
418,4,3:39.0,Turnover by D. Schröder (bad pass; steal by M. Brogdon),,103,103
419,4,3:34.0,,M. Brogdon misses 2-pt layup at rim,103,103
420,4,3:33.0,Defensive rebound by P. Millsap,,103,103
421,4,3:15.0,K. Korver makes 2-pt jump shot from 21 ft (assist by P. Millsap),,105,103
422,4,3:15.0,,Milwaukee full timeout,105,103
423,4,3:15.0,T. Sefolosha enters the game for T. Hardaway,,105,103
424,4,3:15.0,,G. Antetokounmpo enters the game for M. Brogdon,105,103
425,4,3:03.0,,Personal foul by D. Schröder (drawn by M. Dellavedova),105,103
426,4,2:57.0,,M. Dellavedova misses 2-pt layup from 3 ft (block by D. Howard),105,103
427,4,2:55.0,Defensive rebound by P. Millsap,,105,103
428,4,2:37.0,D. Schröder misses 2-pt jump shot from 6 ft,,105,103
429,4,2:35.0,,Defensive rebound by M. Dellavedova,105,103
430,4,2:25.0,,T. Snell misses 3-pt jump shot from 24 ft,105,103
431,4,2:24.0,Defensive rebound by T. Sefolosha,,105,103
432,4,2:19.0,Atlanta full timeout,,105,103
433,4,2:13.0,K. Korver misses 3-pt jump shot from 27 ft,,105,103
434,4,2:11.0,,Defensive rebound by T. Snell,105,103
435,4,1:51.0,,J. Parker makes 3-pt jump shot from 24 ft (assist by T. Snell),105,106
436,4,1:28.0,Turnover by T. Sefolosha (bad pass; steal by J. Parker),,105,106
437,4,1:17.0,,G. Antetokounmpo misses 3-pt jump shot from 27 ft,105,106
438,4,1:16.0,Defensive rebound by P. Millsap,,105,106
439,4,1:07.0,D. Schröder makes 2-pt layup from 1 ft (assist by K. Korver),,107,106
440,4,0:54.0,,M. Dellavedova misses 3-pt jump shot from 27 ft,107,106
441,4,0:53.0,Defensive rebound by D. Howard,,107,106
442,4,0:43.0,Atlanta full timeout,,107,106
443,4,0:43.0,T. Hardaway enters the game for T. Sefolosha,,107,106
444,4,0:36.0,T. Hardaway makes 3-pt jump shot from 23 ft (assist by D. Howard),,110,106
445,4,0:36.0,,Milwaukee full timeout,110,106
446,4,0:36.0,T. Sefolosha enters the game for K. Korver,,110,106
447,4,0:29.0,,Turnover by G. Antetokounmpo (bad pass; steal by T. Sefolosha),110,106
448,4,0:29.0,Personal take foul by M. Dellavedova (drawn by T. Sefolosha),,110,106
449,4,0:29.0,T. Sefolosha makes free throw 1 of 2,,111,106
450,4,0:29.0,T. Sefolosha makes free throw 2 of 2,,112,106
451,4,0:29.0,,Milwaukee full timeout,112,106
452,4,0:29.0,,G. Monroe enters the game for J. Henson,112,106
453,4,0:25.0,,G. Monroe makes 2-pt layup at rim (assist by G. Antetokounmpo),112,108
454,4,0:25.0,Atlanta full timeout,,112,108
455,4,0:25.0,K. Korver enters the game for T. Sefolosha,,112,108
456,4,0:25.0,M. Muscala enters the game for D. Howard,,112,108
457,4,0:05.0,Personal take foul by J. Parker (drawn by D. Schröder),,112,108
458,4,0:05.0,D. Schröder makes free throw 1 of 2,,113,108
459,4,0:05.0,T. Sefolosha enters the game for M. Muscala,,113,108
460,4,0:05.0,D. Schröder makes free throw 2 of 2,,114,108
461,4,0:00.0,,G. Antetokounmpo makes 2-pt dunk at rim,114,110
