,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,MIAMI_ACTION,MILWAUKEE_SCORE,MIAMI_SCORE
384,4,8:19.0,,Offensive rebound by H. Whiteside,69,73
385,4,8:19.0,,Personal foul by G. Antetokounmpo (drawn by H. Whiteside),69,73
386,4,8:19.0,Official timeout,,69,73
387,4,8:19.0,,H. Whiteside misses free throw 1 of 2,69,73
388,4,8:19.0,,Offensive rebound by Team,69,73
389,4,8:19.0,T. Snell enters the game for J. Henson,,69,73
390,4,8:19.0,J. Parker enters the game for M. Brogdon,,69,73
391,4,8:19.0,M. Dellavedova enters the game for M. Teletović,,69,73
392,4,8:19.0,,H. Whiteside makes free throw 2 of 2,69,74
393,4,8:06.0,M. Dellavedova misses 2-pt jump shot from 12 ft,,69,74
394,4,8:05.0,,Defensive rebound by H. Whiteside,69,74
395,4,7:46.0,,H. Whiteside misses 2-pt jump shot from 5 ft (block by G. Antetokounmpo),69,74
396,4,7:45.0,Defensive rebound by M. Dellavedova,,69,74
397,4,7:36.0,G. Antetokounmpo misses 2-pt jump shot from 5 ft (block by H. Whiteside),,69,74
398,4,7:35.0,,Defensive rebound by J. Johnson,69,74
399,4,7:27.0,,J. Richardson makes 3-pt jump shot from 24 ft (assist by J. Johnson),69,77
400,4,7:12.0,G. Antetokounmpo misses 2-pt layup from 2 ft (block by H. Whiteside),,69,77
401,4,7:11.0,,Defensive rebound by T. Johnson,69,77
402,4,7:02.0,,J. Richardson misses 2-pt jump shot from 19 ft,69,77
403,4,7:01.0,,Offensive rebound by T. Johnson,69,77
404,4,7:00.0,,G. Dragić makes 3-pt jump shot from 24 ft (assist by T. Johnson),69,80
405,4,7:00.0,Milwaukee full timeout,,69,80
406,4,7:00.0,M. Plumlee enters the game for J. Terry,,69,80
407,4,6:41.0,G. Antetokounmpo makes 2-pt jump shot from 12 ft,,71,80
408,4,6:14.0,,G. Dragić misses 3-pt jump shot from 24 ft,71,80
409,4,6:13.0,Defensive rebound by T. Snell,,71,80
410,4,6:01.0,M. Plumlee misses 2-pt jump shot from 9 ft (block by H. Whiteside),,71,80
411,4,6:00.0,,Defensive rebound by J. Johnson,71,80
412,4,5:50.0,,G. Dragić makes 2-pt jump shot from 8 ft,71,82
413,4,5:37.0,Personal foul by J. Richardson (drawn by J. Parker),,71,82
414,4,5:37.0,,D. Waiters enters the game for T. Johnson,71,82
415,4,5:32.0,J. Parker misses 2-pt layup from 1 ft,,71,82
416,4,5:31.0,,Defensive rebound by H. Whiteside,71,82
417,4,5:19.0,,H. Whiteside makes 2-pt dunk at rim (assist by D. Waiters),71,84
418,4,4:58.0,Personal foul by G. Dragić (drawn by G. Antetokounmpo),,71,84
419,4,4:48.0,T. Snell makes 2-pt jump shot from 16 ft,,73,84
420,4,4:24.0,,J. Johnson misses 2-pt layup from 2 ft (block by G. Antetokounmpo),73,84
421,4,4:23.0,,Offensive rebound by H. Whiteside,73,84
422,4,4:21.0,,H. Whiteside misses 2-pt jump shot from 3 ft,73,84
423,4,4:20.0,,Offensive rebound by Team,73,84
424,4,4:10.0,,D. Waiters makes 2-pt layup from 3 ft,73,86
425,4,3:54.0,J. Parker misses 2-pt layup from 1 ft,,73,86
426,4,3:53.0,,Defensive rebound by D. Waiters,73,86
427,4,3:31.0,,D. Waiters makes 2-pt jump shot from 20 ft (assist by J. Johnson),73,88
428,4,3:31.0,Milwaukee full timeout,,73,88
429,4,3:31.0,J. Henson enters the game for M. Plumlee,,73,88
430,4,3:18.0,J. Parker misses 3-pt jump shot from 26 ft,,73,88
431,4,3:17.0,Offensive rebound by J. Henson,,73,88
432,4,3:16.0,J. Henson misses 2-pt jump shot from 4 ft (block by H. Whiteside),,73,88
433,4,3:15.0,Offensive rebound by T. Snell,,73,88
434,4,2:59.0,J. Parker misses 3-pt jump shot from 25 ft,,73,88
435,4,2:58.0,,Defensive rebound by H. Whiteside,73,88
436,4,2:36.0,,J. Richardson misses 2-pt jump shot from 20 ft,73,88
437,4,2:35.0,,Offensive rebound by H. Whiteside,73,88
438,4,2:31.0,,Shooting foul by G. Antetokounmpo (drawn by H. Whiteside),73,88
439,4,2:31.0,,H. Whiteside makes free throw 1 of 2,73,89
440,4,2:31.0,,H. Whiteside misses free throw 2 of 2,73,89
441,4,2:30.0,Defensive rebound by J. Parker,,73,89
442,4,2:16.0,G. Antetokounmpo misses 3-pt jump shot from 25 ft,,73,89
443,4,2:15.0,,Defensive rebound by H. Whiteside,73,89
444,4,2:00.0,,J. Richardson makes 3-pt jump shot from 24 ft (assist by G. Dragić),73,92
445,4,1:52.0,J. Parker misses 2-pt layup from 4 ft (block by J. Johnson),,73,92
446,4,1:51.0,,Defensive rebound by D. Waiters,73,92
447,4,1:43.0,,J. Richardson misses 3-pt jump shot from 25 ft,73,92
448,4,1:42.0,Defensive rebound by G. Antetokounmpo,,73,92
449,4,1:25.0,J. Parker misses 3-pt jump shot from 24 ft,,73,92
450,4,1:24.0,,Defensive rebound by G. Dragić,73,92
451,4,1:24.0,,Personal foul by J. Parker (drawn by G. Dragić),73,92
452,4,1:24.0,,G. Dragić makes free throw 1 of 2,73,93
453,4,1:24.0,,R. McGruder enters the game for H. Whiteside,73,93
454,4,1:24.0,,W. Reed enters the game for D. Waiters,73,93
455,4,1:24.0,M. Brogdon enters the game for J. Henson,,73,93
456,4,1:24.0,T. Maker enters the game for T. Snell,,73,93
457,4,1:24.0,R. Vaughn enters the game for M. Dellavedova,,73,93
458,4,1:24.0,,G. Dragić makes free throw 2 of 2,73,94
459,4,1:13.0,Turnover by J. Parker (traveling),,73,94
460,4,1:13.0,,T. Johnson enters the game for G. Dragić,73,94
461,4,0:50.0,,W. Reed makes 2-pt dunk at rim (assist by T. Johnson),73,96
462,4,0:35.0,J. Parker misses 3-pt jump shot from 23 ft,,73,96
463,4,0:34.0,,Defensive rebound by T. Johnson,73,96
464,4,0:23.0,,J. Johnson misses 3-pt jump shot from 25 ft,73,96
465,4,0:22.0,Defensive rebound by G. Antetokounmpo,,73,96
466,4,0:09.0,T. Maker misses 2-pt jump shot from 20 ft,,73,96
467,4,0:08.0,,Defensive rebound by T. Johnson,73,96
