,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,NEW YORK_ACTION,WASHINGTON_SCORE,NEW YORK_SCORE
382,4,4:23.0,J. Wall makes free throw 2 of 2,,107,101
383,4,4:03.0,,C. Anthony misses 2-pt layup from 1 ft,107,101
384,4,4:01.0,Defensive rebound by K. Oubre,,107,101
385,4,3:41.0,J. Wall misses 2-pt jump shot from 17 ft,,107,101
386,4,3:39.0,,Defensive rebound by C. Lee,107,101
387,4,3:31.0,,C. Anthony misses 3-pt jump shot from 23 ft,107,101
388,4,3:29.0,Defensive rebound by M. Morris,,107,101
389,4,3:13.0,Turnover by B. Beal (bad pass),,107,101
390,4,3:03.0,,B. Jennings makes 3-pt jump shot from 23 ft (assist by K. Porziņģis),107,104
391,4,2:37.0,J. Wall makes 2-pt layup from 2 ft,,109,104
392,4,2:23.0,,D. Rose makes 2-pt layup from 1 ft,109,106
393,4,1:54.0,O. Porter misses 3-pt jump shot from 24 ft,,109,106
394,4,1:52.0,,Defensive rebound by K. Porziņģis,109,106
395,4,1:39.0,,D. Rose misses 2-pt layup from 3 ft (block by M. Morris),109,106
396,4,1:37.0,,Offensive rebound by C. Anthony,109,106
397,4,1:37.0,,Shooting foul by O. Porter (drawn by C. Anthony),109,106
398,4,1:37.0,,New York full timeout,109,106
399,4,1:37.0,,C. Anthony makes free throw 1 of 2,109,107
400,4,1:37.0,,C. Anthony makes free throw 2 of 2,109,108
401,4,1:14.0,J. Wall misses 2-pt jump shot from 16 ft,,109,108
402,4,1:12.0,,Defensive rebound by D. Rose,109,108
403,4,0:56.0,Violation by K. Oubre (kicked ball),,109,108
404,4,0:52.0,,D. Rose misses 2-pt layup from 2 ft,109,108
405,4,0:50.0,,Offensive rebound by D. Rose,109,108
406,4,0:48.0,,D. Rose makes 2-pt layup from 2 ft,109,110
407,4,0:33.0,Shooting foul by C. Anthony (drawn by J. Wall),,109,110
408,4,0:33.0,J. Wall makes free throw 1 of 2,,110,110
409,4,0:33.0,J. Wall makes free throw 2 of 2,,111,110
410,4,0:19.0,,C. Anthony misses 2-pt jump shot from 17 ft,111,110
411,4,0:17.0,Defensive rebound by J. Wall,,111,110
412,4,0:14.0,J. Wall makes 2-pt dunk at rim,,113,110
413,4,0:14.0,,New York full timeout,113,110
414,4,0:03.0,,Turnover by B. Jennings (lost ball; steal by J. Wall),113,110
