,QUARTER,TIME_REMAINING,PHOENIX_ACTION,ATLANTA_ACTION,PHOENIX_SCORE,ATLANTA_SCORE
392,4,9:57.0,,D. Schröder enters the game for M. Dunleavy,72,71
393,4,9:51.0,Turnover by T. Warren (bad pass; steal by T. Prince),,72,71
394,4,9:45.0,,J. Calderón misses 3-pt jump shot from 25 ft,72,71
395,4,9:43.0,Defensive rebound by A. Williams,,72,71
396,4,9:29.0,T. Warren misses 2-pt jump shot from 19 ft,,72,71
397,4,9:27.0,,Defensive rebound by D. Schröder,72,71
398,4,9:19.0,,Turnover by D. Schröder (bad pass; steal by J. Dudley),72,71
399,4,9:11.0,Shooting foul by T. Prince (drawn by J. Eddie),,72,71
400,4,9:11.0,J. Eddie makes free throw 1 of 2,,73,71
401,4,9:11.0,J. Eddie misses free throw 2 of 2,,73,71
402,4,9:11.0,,E. İlyasova enters the game for T. Prince,73,71
403,4,9:10.0,,Defensive rebound by E. İlyasova,73,71
404,4,8:49.0,,E. İlyasova misses 3-pt jump shot from 24 ft,73,71
405,4,8:48.0,Defensive rebound by Team,,73,71
406,4,8:48.0,Official timeout,,73,71
407,4,8:35.0,J. Dudley misses 2-pt jump shot from 20 ft,,73,71
408,4,8:33.0,Offensive rebound by T. Warren,,73,71
409,4,8:33.0,Shooting foul by T. Hardaway (drawn by T. Warren),,73,71
410,4,8:33.0,T. Warren makes free throw 1 of 2,,74,71
411,4,8:33.0,T. Warren makes free throw 2 of 2,,75,71
412,4,8:23.0,,T. Hardaway misses 3-pt jump shot from 26 ft,75,71
413,4,8:21.0,Defensive rebound by Team,,75,71
414,4,8:01.0,J. Eddie misses 3-pt jump shot from 25 ft,,75,71
415,4,7:59.0,Offensive rebound by A. Williams,,75,71
416,4,7:53.0,R. Price makes 3-pt jump shot from 23 ft (assist by T. Warren),,78,71
417,4,7:34.0,,D. Schröder makes 3-pt jump shot from 25 ft,78,74
418,4,7:19.0,A. Williams misses 2-pt hook shot from 8 ft,,78,74
419,4,7:17.0,,Defensive rebound by E. İlyasova,78,74
420,4,7:07.0,,D. Schröder makes 3-pt jump shot from 24 ft (assist by E. İlyasova),78,77
421,4,7:06.0,Phoenix full timeout,,78,77
422,4,7:06.0,T. Ulis enters the game for J. Eddie,,78,77
423,4,7:06.0,,T. Prince enters the game for T. Hardaway,78,77
424,4,6:56.0,T. Warren misses 2-pt jump shot from 17 ft,,78,77
425,4,6:54.0,,Defensive rebound by D. Schröder,78,77
426,4,6:49.0,,T. Prince makes 2-pt layup from 1 ft (assist by D. Schröder),78,79
427,4,6:20.0,T. Ulis misses 3-pt jump shot from 24 ft,,78,79
428,4,6:17.0,,Defensive rebound by J. Calderón,78,79
429,4,6:11.0,,E. İlyasova misses 3-pt jump shot from 23 ft,78,79
430,4,6:08.0,Defensive rebound by J. Dudley,,78,79
431,4,6:05.0,,Offensive charge foul by T. Warren (drawn by D. Schröder),78,79
432,4,6:05.0,Turnover by T. Warren (offensive foul),,78,79
433,4,6:05.0,D. Jones enters the game for T. Warren,,78,79
434,4,5:52.0,,D. Schröder misses 2-pt jump shot from 12 ft,78,79
435,4,5:49.0,Defensive rebound by D. Jones,,78,79
436,4,5:42.0,T. Ulis misses 2-pt jump shot from 13 ft,,78,79
437,4,5:40.0,,Defensive rebound by E. İlyasova,78,79
438,4,5:34.0,,T. Prince makes 2-pt layup from 1 ft (assist by J. Calderón),78,81
439,4,5:34.0,,Shooting foul by A. Williams (drawn by T. Prince),78,81
440,4,5:34.0,M. Chriss enters the game for A. Williams,,78,81
441,4,5:34.0,,T. Prince makes free throw 1 of 1,78,82
442,4,5:15.0,J. Dudley misses 3-pt jump shot from 25 ft,,78,82
443,4,5:14.0,,Defensive rebound by D. Schröder,78,82
444,4,4:58.0,,Turnover by D. Schröder (bad pass; steal by R. Price),78,82
445,4,4:52.0,Shooting foul by T. Prince (drawn by M. Chriss),,78,82
446,4,4:52.0,M. Chriss misses free throw 1 of 2,,78,82
447,4,4:52.0,Offensive rebound by Team,,78,82
448,4,4:52.0,M. Chriss makes free throw 2 of 2,,79,82
449,4,4:41.0,,E. İlyasova misses 3-pt jump shot from 25 ft,79,82
450,4,4:38.0,,Offensive rebound by D. Howard,79,82
451,4,4:36.0,,D. Howard makes 2-pt dunk at rim,79,84
452,4,4:25.0,M. Chriss misses 3-pt jump shot from 24 ft,,79,84
453,4,4:23.0,,Defensive rebound by T. Prince,79,84
454,4,4:07.0,,Turnover by J. Calderón (bad pass; steal by J. Dudley),79,84
455,4,4:05.0,Turnover by J. Dudley (lost ball; steal by E. İlyasova),,79,84
456,4,4:05.0,,Personal foul by J. Dudley (drawn by E. İlyasova),79,84
457,4,4:05.0,,E. İlyasova makes free throw 1 of 2,79,85
458,4,4:05.0,,E. İlyasova makes free throw 2 of 2,79,86
459,4,4:05.0,Phoenix full timeout,,79,86
460,4,4:05.0,T. Warren enters the game for R. Price,,79,86
461,4,3:53.0,Turnover by M. Chriss (offensive foul),,79,86
462,4,3:53.0,Offensive foul by M. Chriss (drawn by E. İlyasova),,79,86
463,4,3:53.0,A. Len enters the game for M. Chriss,,79,86
464,4,3:40.0,,D. Schröder misses 3-pt jump shot from 25 ft,79,86
465,4,3:38.0,,Offensive rebound by E. İlyasova,79,86
466,4,3:38.0,,E. İlyasova misses 2-pt layup from 1 ft,79,86
467,4,3:36.0,,Offensive rebound by D. Howard,79,86
468,4,3:27.0,,Shooting foul by T. Ulis (drawn by J. Calderón),79,86
469,4,3:27.0,,J. Calderón makes free throw 1 of 2,79,87
470,4,3:27.0,,J. Calderón makes free throw 2 of 2,79,88
471,4,3:12.0,J. Dudley misses 2-pt jump shot from 20 ft,,79,88
472,4,3:10.0,,Defensive rebound by E. İlyasova,79,88
473,4,2:52.0,,D. Howard misses 2-pt jump shot from 3 ft,79,88
474,4,2:51.0,Defensive rebound by J. Dudley,,79,88
475,4,2:46.0,T. Warren makes 2-pt dunk at rim (assist by J. Dudley),,81,88
476,4,2:21.0,,J. Calderón makes 2-pt jump shot from 19 ft (assist by D. Howard),81,90
477,4,2:03.0,A. Len misses 2-pt layup from 3 ft (block by D. Howard),,81,90
478,4,2:01.0,,Defensive rebound by E. İlyasova,81,90
479,4,1:59.0,,T. Prince misses 2-pt layup from 3 ft (block by T. Warren),81,90
480,4,1:59.0,Defensive rebound by Team,,81,90
481,4,1:52.0,T. Ulis makes 2-pt jump shot from 17 ft,,83,90
482,4,1:40.0,,D. Schröder misses 2-pt layup from 3 ft (block by J. Dudley),83,90
483,4,1:40.0,,Offensive rebound by Team,83,90
484,4,1:38.0,,D. Schröder makes 2-pt jump shot from 18 ft (assist by J. Calderón),83,92
485,4,1:32.0,T. Ulis misses 3-pt jump shot from 24 ft,,83,92
486,4,1:29.0,,Defensive rebound by D. Howard,83,92
487,4,1:16.0,,J. Calderón misses 2-pt jump shot from 17 ft,83,92
488,4,1:14.0,Defensive rebound by T. Ulis,,83,92
489,4,1:11.0,D. Jones makes 2-pt dunk at rim (assist by T. Ulis),,85,92
490,4,0:58.0,,T. Prince misses 3-pt jump shot from 25 ft,85,92
491,4,0:57.0,Defensive rebound by Team,,85,92
492,4,0:57.0,,Loose ball foul by D. Howard (drawn by A. Len),85,92
493,4,0:57.0,A. Len makes free throw 1 of 2,,86,92
494,4,0:57.0,A. Len misses free throw 2 of 2,,86,92
495,4,0:56.0,,Defensive rebound by D. Howard,86,92
496,4,0:41.0,,D. Schröder misses 2-pt layup from 1 ft,86,92
497,4,0:39.0,Defensive rebound by A. Len,,86,92
498,4,0:34.0,Shooting foul by E. İlyasova (drawn by T. Ulis),,86,92
499,4,0:34.0,T. Ulis makes free throw 1 of 2,,87,92
500,4,0:34.0,T. Ulis makes free throw 2 of 2,,88,92
501,4,0:13.0,,D. Howard makes 2-pt layup from 1 ft (assist by D. Schröder),88,94
502,4,0:13.0,,Shooting foul by J. Dudley (drawn by D. Howard),88,94
503,4,0:13.0,A. Williams enters the game for J. Dudley,,88,94
504,4,0:13.0,M. Chriss enters the game for T. Ulis,,88,94
505,4,0:13.0,T. Ulis enters the game for A. Len,,88,95
506,4,0:13.0,J. Eddie enters the game for A. Williams,,88,95
507,4,0:13.0,,D. Howard makes free throw 1 of 1,88,95
508,4,0:13.0,Phoenix full timeout,,88,95
509,4,0:07.0,J. Eddie misses 3-pt jump shot from 25 ft,,88,95
510,4,0:05.0,Offensive rebound by Team,,88,95
511,4,0:01.0,M. Chriss makes 3-pt jump shot from 25 ft (assist by T. Ulis),,91,95
