,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,TORONTO_ACTION,CHARLOTTE_SCORE,TORONTO_SCORE
376,4,6:15.0,,C. Joseph makes 3-pt jump shot from 25 ft (assist by D. DeRozan),85,90
377,4,5:47.0,K. Walker misses 2-pt jump shot from 6 ft,,85,90
378,4,5:47.0,Offensive rebound by M. Williams,,85,90
379,4,5:41.0,M. Williams makes 3-pt jump shot from 24 ft (assist by M. Belinelli),,88,90
380,4,5:26.0,,D. DeRozan makes 2-pt jump shot from 18 ft,88,92
381,4,5:25.0,Charlotte full timeout,,88,92
382,4,5:25.0,,J. Valančiūnas enters the game for D. Carroll,88,92
383,4,5:25.0,N. Batum enters the game for M. Kidd-Gilchrist,,88,92
384,4,5:03.0,K. Walker makes 2-pt layup from 1 ft,,90,92
385,4,4:39.0,,J. Valančiūnas makes 2-pt layup from 4 ft (assist by D. DeRozan),90,94
386,4,4:21.0,M. Williams makes 2-pt layup from 2 ft (assist by C. Zeller),,92,94
387,4,4:04.0,,P. Patterson makes 2-pt layup from 2 ft (assist by D. DeRozan),92,96
388,4,3:51.0,Personal block foul by P. Patterson (drawn by M. Williams),,92,96
389,4,3:44.0,K. Walker makes 3-pt jump shot from 26 ft,,95,96
390,4,3:24.0,,C. Joseph misses 2-pt hook shot from 5 ft,95,96
391,4,3:23.0,Defensive rebound by C. Zeller,,95,96
392,4,3:13.0,K. Walker misses 3-pt jump shot from 25 ft,,95,96
393,4,3:13.0,,Defensive rebound by D. DeRozan,95,96
394,4,2:58.0,,C. Joseph makes 2-pt jump shot from 20 ft (assist by P. Patterson),95,98
395,4,2:43.0,M. Williams makes 3-pt jump shot from 25 ft (assist by K. Walker),,98,98
396,4,2:22.0,,Personal block foul by M. Williams (drawn by P. Patterson),98,98
397,4,2:22.0,Official timeout,,98,98
398,4,2:22.0,,S. Ibaka enters the game for J. Valančiūnas,98,98
399,4,2:22.0,,P. Tucker enters the game for P. Patterson,98,98
400,4,2:15.0,,D. DeRozan makes 2-pt jump shot from 20 ft (assist by C. Joseph),98,100
401,4,1:55.0,K. Walker makes 3-pt jump shot from 24 ft (assist by M. Belinelli),,101,100
402,4,1:38.0,,N. Powell misses 3-pt jump shot from 25 ft,101,100
403,4,1:38.0,Defensive rebound by M. Williams,,101,100
404,4,1:14.0,Turnover by Team (shot clock),,101,100
405,4,1:14.0,M. Kidd-Gilchrist enters the game for M. Belinelli,,101,100
406,4,0:57.0,,Shooting foul by C. Zeller (drawn by N. Powell),101,100
407,4,0:57.0,,N. Powell misses free throw 1 of 2,101,100
408,4,0:57.0,,Offensive rebound by Team,101,100
409,4,0:57.0,M. Belinelli enters the game for M. Kidd-Gilchrist,,101,100
410,4,0:57.0,,N. Powell makes free throw 2 of 2,101,101
411,4,0:45.0,K. Walker misses 2-pt layup from 3 ft (block by C. Joseph),,101,101
412,4,0:45.0,Offensive rebound by Team,,101,101
413,4,0:38.0,K. Walker makes 3-pt jump shot from 26 ft,,104,101
414,4,0:38.0,,Toronto full timeout,104,101
415,4,0:38.0,M. Kidd-Gilchrist enters the game for M. Belinelli,,104,101
416,4,0:30.0,,Shooting block foul by C. Zeller (drawn by D. DeRozan),104,101
417,4,0:30.0,,D. DeRozan makes free throw 1 of 2,104,102
418,4,0:30.0,F. Kaminsky enters the game for C. Zeller,,104,101
419,4,0:30.0,M. Belinelli enters the game for M. Kidd-Gilchrist,,104,101
420,4,0:30.0,,D. DeRozan makes free throw 2 of 2,104,103
421,4,0:09.0,M. Williams makes 3-pt jump shot from 26 ft (assist by N. Batum),,107,103
422,4,0:09.0,,Toronto full timeout,107,103
423,4,0:09.0,M. Kidd-Gilchrist enters the game for M. Belinelli,,107,103
424,4,0:06.0,,S. Ibaka misses 3-pt jump shot from 25 ft,107,103
425,4,0:05.0,Defensive rebound by M. Kidd-Gilchrist,,107,103
426,4,0:04.0,Personal take foul by C. Joseph (drawn by M. Kidd-Gilchrist),,107,103
427,4,0:04.0,M. Kidd-Gilchrist makes free throw 1 of 2,,108,103
428,4,0:04.0,M. Kidd-Gilchrist makes free throw 2 of 2,,109,103
429,4,0:04.0,,Toronto full timeout,109,103
430,4,0:01.0,,S. Ibaka makes 3-pt jump shot from 26 ft (assist by C. Joseph),109,106
431,4,0:00.0,Personal take foul by P. Tucker,,109,106
432,4,0:00.0,F. Kaminsky misses free throw 1 of 2,,109,106
433,4,0:00.0,Offensive rebound by Team,,109,106
434,4,0:00.0,F. Kaminsky makes free throw 2 of 2,,110,106
435,4,0:00.0,,Turnover by P. Tucker (bad pass; steal by M. Williams),110,106
