,QUARTER,TIME_REMAINING,BOSTON_ACTION,UTAH_ACTION,BOSTON_SCORE,UTAH_SCORE
393,4,1:45.0,,R. Gobert makes free throw 2 of 2,103,92
394,4,1:41.0,Personal foul by G. Hill (drawn by I. Thomas),,103,92
395,4,1:40.0,Personal foul by J. Ingles (drawn by T. Rozier),,103,92
396,4,1:40.0,T. Rozier misses free throw 1 of 2,,103,92
397,4,1:40.0,Offensive rebound by Team,,103,92
398,4,1:40.0,J. Jerebko enters the game for K. Olynyk,,103,92
399,4,1:40.0,T. Rozier makes free throw 2 of 2,,104,92
400,4,1:32.0,,G. Hill makes 2-pt layup from 2 ft,104,94
401,4,1:29.0,Turnover by T. Rozier (bad pass; steal by J. Ingles),,104,94
402,4,1:23.0,,J. Ingles misses 3-pt jump shot from 24 ft,104,94
403,4,1:23.0,,Offensive rebound by G. Hill,104,94
404,4,1:18.0,,J. Ingles makes 2-pt layup from 1 ft,104,96
405,4,1:18.0,Boston full timeout,,104,96
406,4,1:18.0,Inbound foul by R. Gobert,,104,96
407,4,1:18.0,K. Olynyk enters the game for J. Jerebko,,104,96
408,4,1:18.0,I. Thomas makes free throw 1 of 1,,105,96
409,4,1:12.0,T. Rozier misses 2-pt layup from 1 ft (block by R. Gobert),,105,96
410,4,1:10.0,,Defensive rebound by J. Ingles,105,96
411,4,1:05.0,,J. Ingles misses 2-pt layup from 2 ft,105,96
412,4,1:05.0,Defensive rebound by A. Horford,,105,96
413,4,1:00.0,M. Smart makes 2-pt dunk at rim (assist by K. Olynyk),,107,96
414,4,0:48.0,,G. Hayward misses 2-pt jump shot from 10 ft,107,96
415,4,0:48.0,,Offensive rebound by Team,107,96
416,4,0:46.0,,Inbound foul by T. Rozier,107,96
417,4,0:46.0,J. Young enters the game for T. Rozier,,107,96
418,4,0:46.0,,G. Hayward makes free throw 1 of 1,107,97
419,4,0:38.0,,R. Gobert makes 2-pt dunk at rim (assist by G. Hayward),107,99
420,4,0:27.0,Personal foul by G. Hayward (drawn by I. Thomas),,107,99
421,4,0:27.0,I. Thomas makes free throw 1 of 2,,108,99
422,4,0:27.0,I. Thomas misses free throw 2 of 2,,108,99
423,4,0:26.0,,Defensive rebound by R. Gobert,108,99
424,4,0:26.0,,Utah full timeout,108,99
425,4,0:22.0,,G. Hayward makes 3-pt jump shot from 24 ft (assist by J. Ingles),108,102
426,4,0:21.0,Personal foul by T. Lyles (drawn by A. Horford),,108,102
427,4,0:21.0,A. Horford makes free throw 1 of 2,,109,102
428,4,0:21.0,A. Horford makes free throw 2 of 2,,110,102
429,4,0:14.0,,G. Hayward makes 2-pt layup from 1 ft,110,104
430,4,0:13.0,Personal foul by R. Gobert (drawn by M. Smart),,110,104
431,4,0:13.0,M. Smart makes free throw 1 of 2,,111,104
432,4,0:13.0,T. Rozier enters the game for K. Olynyk,,111,104
433,4,0:13.0,M. Smart makes free throw 2 of 2,,112,104
434,4,0:13.0,,Utah full timeout,112,104
435,4,0:11.0,,Offensive foul by R. Gobert (drawn by M. Smart),112,104
436,4,0:11.0,,Turnover by R. Gobert (offensive foul),112,104
