,QUARTER,TIME_REMAINING,NEW YORK_ACTION,CLEVELAND_ACTION,NEW YORK_SCORE,CLEVELAND_SCORE
383,4,5:51.0,C. Anthony makes 2-pt jump shot from 19 ft (assist by C. Lee),,91,107
384,4,5:44.0,,K. Korver makes 3-pt jump shot from 25 ft (assist by L. James),91,110
385,4,5:44.0,New York full timeout,,91,110
386,4,5:28.0,C. Anthony misses 2-pt jump shot from 18 ft,,91,110
387,4,5:28.0,Offensive rebound by L. Thomas,,91,110
388,4,5:20.0,D. Rose makes 2-pt jump shot from 17 ft,,93,110
389,4,5:07.0,,Turnover by L. James (bad pass; steal by C. Lee),93,110
390,4,5:02.0,C. Lee misses 2-pt dunk at rim (block by L. James),,93,110
391,4,4:57.0,,Defensive rebound by L. James,93,110
392,4,4:54.0,,Offensive foul by L. James (drawn by L. Thomas),93,110
393,4,4:54.0,,Turnover by L. James (offensive foul),93,110
394,4,4:42.0,Turnover by C. Anthony (offensive foul),,93,110
395,4,4:42.0,Offensive foul by C. Anthony (drawn by R. Jefferson),,93,110
396,4,4:22.0,,L. James makes 2-pt layup from 1 ft,93,112
397,4,4:11.0,D. Rose makes 2-pt layup from 1 ft,,95,112
398,4,3:51.0,,Turnover by C. Frye (step out of bounds),95,112
399,4,3:39.0,D. Rose makes 2-pt jump shot from 19 ft,,97,112
400,4,3:25.0,,C. Frye misses 3-pt jump shot from 24 ft,97,112
401,4,3:24.0,Defensive rebound by L. Thomas,,97,112
402,4,3:14.0,W. Hernangómez makes 2-pt layup from 2 ft (assist by C. Lee),,99,112
403,4,2:49.0,,D. Williams misses 2-pt layup from 2 ft,99,112
404,4,2:47.0,Defensive rebound by W. Hernangómez,,99,112
405,4,2:41.0,C. Anthony misses 3-pt jump shot from 26 ft,,99,112
406,4,2:40.0,,Defensive rebound by L. James,99,112
407,4,2:36.0,,R. Jefferson makes 2-pt dunk at rim (assist by L. James),99,114
408,4,2:36.0,New York full timeout,,99,114
409,4,2:36.0,,J. Jones enters the game for L. James,99,114
410,4,2:36.0,,J. McRae enters the game for C. Frye,99,114
411,4,2:36.0,,D. Liggins enters the game for K. Korver,99,114
412,4,2:36.0,,K. Felder enters the game for R. Jefferson,99,114
413,4,2:16.0,C. Lee misses 2-pt jump shot from 20 ft,,99,114
414,4,2:16.0,,Defensive rebound by D. Liggins,99,114
415,4,2:08.0,,D. Liggins makes 2-pt layup from 2 ft (assist by D. Williams),99,116
416,4,1:54.0,C. Anthony misses 3-pt jump shot from 25 ft,,99,116
417,4,1:54.0,Offensive rebound by Team,,99,116
418,4,1:54.0,,Loose ball foul by J. Jones (drawn by W. Hernangómez),99,116
419,4,1:54.0,J. Holiday enters the game for C. Anthony,,99,116
420,4,1:54.0,K. O'Quinn enters the game for W. Hernangómez,,99,116
421,4,1:54.0,R. Baker enters the game for C. Lee,,99,116
422,4,1:54.0,M. Kuzminskas enters the game for D. Rose,,99,116
423,4,1:54.0,S. Vujačić enters the game for L. Thomas,,99,116
424,4,1:48.0,Shooting foul by J. McRae (drawn by J. Holiday),,99,116
425,4,1:48.0,J. Holiday misses free throw 1 of 3,,99,116
426,4,1:48.0,Offensive rebound by Team,,99,116
427,4,1:48.0,J. Holiday makes free throw 2 of 3,,100,116
428,4,1:48.0,J. Holiday misses free throw 3 of 3,,100,116
429,4,1:48.0,M. Ndour enters the game for K. O'Quinn,,100,116
430,4,1:47.0,,Defensive rebound by K. Felder,100,116
431,4,1:31.0,,K. Felder misses 2-pt layup from 3 ft,100,116
432,4,1:29.0,Defensive rebound by J. Holiday,,100,116
433,4,1:12.0,J. Holiday misses 2-pt layup from 2 ft,,100,116
434,4,1:09.0,,Defensive rebound by D. Liggins,100,116
435,4,0:49.0,,J. McRae makes 3-pt jump shot from 22 ft (assist by K. Felder),100,119
436,4,0:49.0,Personal foul by D. Liggins (drawn by R. Baker),,100,119
437,4,0:49.0,R. Baker misses free throw 1 of 2,,100,119
438,4,0:49.0,Offensive rebound by Team,,100,119
439,4,0:49.0,R. Baker makes free throw 2 of 2,,101,119
440,4,0:22.0,,D. Liggins misses 2-pt jump shot from 18 ft,101,119
441,4,0:21.0,Defensive rebound by R. Baker,,101,119
442,4,0:15.0,S. Vujačić makes 3-pt jump shot from 26 ft (assist by R. Baker),,104,119
