,QUARTER,TIME_REMAINING,TORONTO_ACTION,PHILADELPHIA_ACTION,TORONTO_SCORE,PHILADELPHIA_SCORE
377,4,7:21.0,Offensive rebound by J. Valančiūnas,,103,88
378,4,7:20.0,J. Valančiūnas makes 2-pt hook shot from 7 ft,,105,88
379,4,6:59.0,,Turnover by G. Henderson (lost ball; steal by P. Siakam),105,88
380,4,6:55.0,P. Siakam makes 2-pt layup from 1 ft (assist by K. Lowry),,107,88
381,4,6:37.0,,J. Embiid makes 2-pt jump shot from 14 ft (assist by S. Rodríguez),107,90
382,4,6:28.0,,E. İlyasova enters the game for J. Embiid,107,90
383,4,6:19.0,P. Siakam makes 2-pt jump shot from 12 ft,,109,90
384,4,5:59.0,,R. Covington misses 3-pt jump shot from 26 ft,109,90
385,4,5:57.0,,Offensive rebound by R. Covington,109,90
386,4,5:55.0,,R. Covington misses 2-pt jump shot from 9 ft,109,90
387,4,5:53.0,Defensive rebound by J. Valančiūnas,,109,90
388,4,5:42.0,J. Valančiūnas misses 2-pt jump shot from 20 ft,,109,90
389,4,5:40.0,,Defensive rebound by R. Covington,109,90
390,4,5:30.0,,G. Henderson makes 2-pt jump shot from 13 ft,109,92
391,4,5:15.0,Shooting foul by S. Rodríguez (drawn by C. Joseph),,109,92
392,4,5:15.0,Official timeout,,109,92
393,4,5:15.0,C. Joseph misses free throw 1 of 2,,109,92
394,4,5:15.0,Offensive rebound by Team,,109,92
395,4,5:15.0,,T. Luwawu-Cabarrot enters the game for G. Henderson,109,92
396,4,5:15.0,,D. Šarić enters the game for E. İlyasova,109,92
397,4,5:15.0,C. Joseph makes free throw 2 of 2,,110,92
398,4,4:50.0,,R. Covington misses 2-pt layup from 2 ft,110,92
399,4,4:48.0,,Offensive rebound by R. Covington,110,92
400,4,4:48.0,,R. Covington makes 2-pt layup at rim,110,94
401,4,4:35.0,C. Joseph misses 2-pt jump shot from 17 ft,,110,94
402,4,4:34.0,Offensive rebound by C. Joseph,,110,94
403,4,4:29.0,K. Lowry misses 3-pt jump shot from 25 ft,,110,94
404,4,4:28.0,,Defensive rebound by D. Šarić,110,94
405,4,4:22.0,,S. Rodríguez makes 2-pt layup from 3 ft,110,96
406,4,4:02.0,P. Siakam misses 2-pt jump shot from 8 ft,,110,96
407,4,4:00.0,,Defensive rebound by R. Covington,110,96
408,4,3:52.0,,Personal foul by P. Siakam (drawn by J. Okafor),110,96
409,4,3:52.0,,J. Okafor makes free throw 1 of 2,110,97
410,4,3:52.0,,J. Okafor makes free throw 2 of 2,110,98
411,4,3:37.0,K. Lowry misses 3-pt jump shot from 27 ft,,110,98
412,4,3:35.0,,Defensive rebound by D. Šarić,110,98
413,4,3:29.0,,S. Rodríguez makes 3-pt jump shot from 26 ft,110,101
414,4,3:05.0,K. Lowry misses 2-pt jump shot from 17 ft,,110,101
415,4,3:04.0,Offensive rebound by P. Siakam,,110,101
416,4,2:58.0,K. Lowry misses 3-pt jump shot from 25 ft,,110,101
417,4,2:56.0,,Defensive rebound by D. Šarić,110,101
418,4,2:50.0,,R. Covington misses 2-pt layup from 1 ft,110,101
419,4,2:49.0,Defensive rebound by J. Valančiūnas,,110,101
420,4,2:41.0,N. Powell misses 2-pt layup from 1 ft,,110,101
421,4,2:39.0,Offensive rebound by K. Lowry,,110,101
422,4,2:39.0,Toronto full timeout,,110,101
423,4,2:39.0,P. Patterson enters the game for P. Siakam,,110,101
424,4,2:34.0,K. Lowry makes 3-pt jump shot from 25 ft (assist by P. Patterson),,113,101
425,4,2:18.0,,D. Šarić misses 3-pt jump shot from 28 ft,113,101
426,4,2:16.0,Defensive rebound by K. Lowry,,113,101
427,4,2:02.0,C. Joseph makes 2-pt layup from 1 ft,,115,101
428,4,2:00.0,,Philadelphia full timeout,115,101
429,4,1:54.0,,R. Covington makes 2-pt layup from 1 ft (assist by S. Rodríguez),115,103
430,4,1:35.0,Turnover by J. Valančiūnas (dbl dribble),,115,103
431,4,1:23.0,,S. Rodríguez makes 2-pt jump shot from 16 ft (assist by T. Luwawu-Cabarrot),115,105
432,4,1:23.0,Toronto full timeout,,115,105
433,4,1:23.0,,R. Holmes enters the game for J. Okafor,115,105
434,4,1:23.0,Turnover by Team (5 sec inbounds),,115,105
435,4,1:17.0,,S. Rodríguez misses 3-pt jump shot from 26 ft,115,105
436,4,1:15.0,,Offensive rebound by R. Covington,115,105
437,4,1:15.0,,R. Covington makes 2-pt jump shot from 4 ft,115,107
438,4,0:58.0,P. Patterson misses 3-pt jump shot from 25 ft,,115,107
439,4,0:57.0,,Defensive rebound by R. Covington,115,107
440,4,0:45.0,,S. Rodríguez makes 2-pt layup from 1 ft (assist by R. Holmes),115,109
441,4,0:45.0,Toronto full timeout,,115,109
442,4,0:42.0,Personal foul by S. Rodríguez (drawn by C. Joseph),,115,109
443,4,0:41.0,Personal foul by T. Luwawu-Cabarrot (drawn by J. Valančiūnas),,115,109
444,4,0:41.0,J. Valančiūnas makes free throw 1 of 2,,116,109
445,4,0:41.0,J. Valančiūnas makes free throw 2 of 2,,117,109
446,4,0:41.0,,Philadelphia full timeout,117,109
447,4,0:41.0,T. Ross enters the game for J. Valančiūnas,,117,109
448,4,0:41.0,,E. İlyasova enters the game for R. Holmes,117,109
449,4,0:31.0,,R. Covington makes 3-pt jump shot from 26 ft (assist by S. Rodríguez),117,112
450,4,0:28.0,Personal foul by T. Luwawu-Cabarrot (drawn by T. Ross),,117,112
451,4,0:28.0,T. Ross makes free throw 1 of 2,,118,112
452,4,0:28.0,T. Ross makes free throw 2 of 2,,119,112
453,4,0:28.0,,Philadelphia full timeout,119,112
454,4,0:20.0,,E. İlyasova makes 2-pt layup from 3 ft (assist by S. Rodríguez),119,114
455,4,0:20.0,Personal foul by D. Šarić (drawn by T. Ross),,119,114
456,4,0:20.0,T. Ross makes free throw 1 of 2,,120,114
457,4,0:20.0,T. Ross makes free throw 2 of 2,,121,114
458,4,0:11.0,,S. Rodríguez misses 2-pt jump shot from 8 ft,121,114
459,4,0:09.0,Defensive rebound by K. Lowry,,121,114
460,4,0:07.0,Personal foul by R. Covington (drawn by K. Lowry),,121,114
461,4,0:07.0,K. Lowry makes free throw 1 of 2,,122,114
462,4,0:07.0,K. Lowry makes free throw 2 of 2,,123,114
463,4,0:02.0,,S. Rodríguez misses 2-pt layup from 2 ft,123,114
464,4,0:00.0,Defensive rebound by C. Joseph,,123,114
