,QUARTER,TIME_REMAINING,DETROIT_ACTION,BOSTON_ACTION,DETROIT_SCORE,BOSTON_SCORE
377,4,3:17.0,,Offensive rebound by M. Smart,108,99
378,4,3:16.0,,Shooting foul by I. Smith (drawn by M. Smart),108,99
379,4,3:16.0,,M. Smart makes free throw 1 of 2,108,100
380,4,3:16.0,,M. Smart makes free throw 2 of 2,108,101
381,4,3:02.0,A. Drummond misses 2-pt layup from 2 ft,,108,101
382,4,3:01.0,,Defensive rebound by Team,108,101
383,4,2:49.0,,I. Thomas misses 2-pt layup from 2 ft,108,101
384,4,2:48.0,Defensive rebound by T. Harris,,108,101
385,4,2:35.0,K. Caldwell-Pope misses 2-pt layup from 1 ft,,108,101
386,4,2:34.0,Offensive rebound by A. Drummond,,108,101
387,4,2:34.0,A. Drummond makes 2-pt dunk at rim,,110,101
388,4,2:11.0,,M. Smart misses 2-pt hook shot from 5 ft,110,101
389,4,2:10.0,Defensive rebound by A. Drummond,,110,101
390,4,1:55.0,I. Smith makes 2-pt jump shot from 12 ft,,112,101
391,4,1:55.0,,Boston full timeout,112,101
392,4,1:55.0,,K. Olynyk enters the game for M. Smart,112,101
393,4,1:47.0,,J. Crowder misses 3-pt jump shot from 25 ft,112,101
394,4,1:46.0,Defensive rebound by T. Harris,,112,101
395,4,1:23.0,K. Caldwell-Pope misses 3-pt jump shot from 23 ft,,112,101
396,4,1:22.0,,Defensive rebound by A. Bradley,112,101
397,4,1:16.0,,A. Bradley makes 3-pt jump shot from 25 ft,112,104
398,4,0:54.0,K. Caldwell-Pope makes 2-pt jump shot from 10 ft (assist by I. Smith),,114,104
399,4,0:44.0,,A. Bradley makes 3-pt jump shot from 25 ft (assist by A. Horford),114,107
400,4,0:32.0,A. Drummond makes 2-pt dunk at rim (assist by K. Caldwell-Pope),,116,107
401,4,0:28.0,,A. Bradley makes 3-pt jump shot from 25 ft,116,110
402,4,0:22.0,I. Smith makes 2-pt layup from 2 ft (assist by M. Morris),,118,110
403,4,0:21.0,,Personal foul by K. Caldwell-Pope (drawn by J. Crowder),118,110
404,4,0:21.0,,J. Crowder makes free throw 1 of 2,118,111
405,4,0:21.0,,M. Smart enters the game for K. Olynyk,118,111
406,4,0:21.0,,J. Crowder makes free throw 2 of 2,118,112
407,4,0:19.0,Detroit full timeout,,118,112
408,4,0:19.0,Detroit full timeout,,118,112
409,4,0:19.0,J. Leuer enters the game for A. Drummond,,118,112
410,4,0:19.0,,J. Jerebko enters the game for I. Thomas,118,112
411,4,0:18.0,Turnover by M. Morris (bad pass; steal by M. Smart),,118,112
412,4,0:17.0,,M. Smart makes 2-pt layup from 2 ft,118,114
413,4,0:16.0,Personal take foul by A. Horford (drawn by M. Morris),,118,114
414,4,0:16.0,B. Udrih enters the game for M. Morris,,118,114
415,4,0:15.0,Personal take foul by M. Smart (drawn by I. Smith),,118,114
416,4,0:15.0,I. Smith misses free throw 1 of 2,,118,114
417,4,0:15.0,Offensive rebound by Team,,118,114
418,4,0:15.0,M. Morris enters the game for B. Udrih,,118,114
419,4,0:15.0,,T. Zeller enters the game for J. Jerebko,118,114
420,4,0:15.0,,I. Thomas enters the game for T. Zeller,119,114
421,4,0:15.0,I. Smith makes free throw 2 of 2,,119,114
422,4,0:15.0,,Boston full timeout,119,114
423,4,0:07.0,,J. Crowder misses 3-pt jump shot from 25 ft,119,114
424,4,0:07.0,Defensive rebound by J. Leuer,,119,114
425,4,0:06.0,Personal take foul by A. Horford (drawn by J. Leuer),,119,114
426,4,0:06.0,J. Leuer makes free throw 1 of 2,,120,114
427,4,0:06.0,J. Leuer makes free throw 2 of 2,,121,114
428,4,0:01.0,,A. Bradley misses 3-pt jump shot from 23 ft,121,114
429,4,0:00.0,,Offensive rebound by Team,121,114
