,QUARTER,TIME_REMAINING,HOUSTON_ACTION,ORLANDO_ACTION,HOUSTON_SCORE,ORLANDO_SCORE
385,4,4:17.0,,Turnover by A. Gordon (bad pass; steal by N. Hilário),92,87
386,4,4:09.0,E. Gordon misses 3-pt jump shot from 23 ft,,92,87
387,4,4:07.0,Offensive rebound by J. Harden,,92,87
388,4,3:54.0,T. Ariza makes 3-pt jump shot from 23 ft (assist by E. Gordon),,95,87
389,4,3:37.0,,A. Gordon makes 3-pt jump shot from 26 ft (assist by N. Vučević),95,90
390,4,3:15.0,J. Harden makes 2-pt jump shot from 13 ft,,97,90
391,4,2:58.0,,N. Vučević misses 2-pt jump shot from 11 ft,97,90
392,4,2:56.0,Defensive rebound by J. Harden,,97,90
393,4,2:48.0,T. Ariza misses 3-pt jump shot from 26 ft,,97,90
394,4,2:47.0,,Defensive rebound by S. Ibaka,97,90
395,4,2:24.0,,N. Vučević makes 3-pt jump shot from 26 ft (assist by D. Augustin),97,93
396,4,2:09.0,Shooting foul by N. Vučević (drawn by J. Harden),,97,93
397,4,2:09.0,Houston full timeout,,97,93
398,4,2:09.0,J. Harden makes free throw 1 of 2,,98,93
399,4,2:09.0,,J. Green enters the game for N. Vučević,97,93
400,4,2:09.0,,E. Payton enters the game for D. Augustin,97,93
401,4,2:09.0,J. Harden makes free throw 2 of 2,,99,93
402,4,1:48.0,,E. Fournier misses 2-pt jump shot from 20 ft,99,93
403,4,1:46.0,Defensive rebound by R. Anderson,,99,93
404,4,1:26.0,J. Harden misses 3-pt jump shot from 25 ft,,99,93
405,4,1:25.0,,Defensive rebound by S. Ibaka,99,93
406,4,1:06.0,,J. Green misses 3-pt jump shot from 23 ft,99,93
407,4,1:04.0,Defensive rebound by E. Gordon,,99,93
408,4,0:42.0,J. Harden misses 3-pt jump shot from 25 ft,,99,93
409,4,0:41.0,Offensive rebound by Team,,99,93
410,4,0:41.0,Turnover by Team (shot clock),,99,93
411,4,0:41.0,,Orlando full timeout,99,93
412,4,0:41.0,,N. Vučević enters the game for E. Payton,99,93
413,4,0:41.0,,D. Augustin enters the game for J. Green,99,93
414,4,0:31.0,,A. Gordon misses 3-pt jump shot from 26 ft,99,93
415,4,0:30.0,Defensive rebound by N. Hilário,,99,93
416,4,0:15.0,Personal foul by D. Augustin (drawn by T. Ariza),,99,93
417,4,0:15.0,,J. Green enters the game for N. Vučević,99,93
418,4,0:14.0,Personal foul by E. Fournier (drawn by J. Harden),,99,93
419,4,0:14.0,J. Harden makes free throw 1 of 2,,100,93
420,4,0:14.0,J. Harden misses free throw 2 of 2,,100,93
421,4,0:14.0,P. Beverley enters the game for R. Anderson,,100,93
422,4,0:13.0,,Defensive rebound by E. Fournier,100,93
423,4,0:13.0,,Orlando full timeout,100,93
424,4,0:07.0,,S. Ibaka misses 2-pt jump shot from 12 ft,100,93
425,4,0:04.0,Defensive rebound by E. Gordon,,100,93
