,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,MIAMI_ACTION,WASHINGTON_SCORE,MIAMI_SCORE
389,4,4:56.0,,T. Johnson misses 2-pt jump shot from 17 ft,95,102
390,4,4:55.0,Defensive rebound by K. Oubre,,95,102
391,4,4:36.0,O. Porter makes 2-pt jump shot from 2 ft (assist by M. Morris),,97,102
392,4,4:18.0,,Turnover by G. Dragić (lost ball; steal by B. Beal),97,102
393,4,4:10.0,B. Beal misses 3-pt jump shot from 25 ft,,97,102
394,4,4:09.0,,Defensive rebound by T. Johnson,97,102
395,4,3:59.0,,J. Johnson makes 2-pt jump shot from 13 ft,97,104
396,4,3:43.0,J. Wall makes 2-pt jump shot from 6 ft,,99,104
397,4,3:31.0,,Turnover by J. Johnson (lost ball; steal by J. Wall),99,104
398,4,3:25.0,B. Beal misses 3-pt jump shot from 25 ft,,99,104
399,4,3:24.0,,Defensive rebound by R. McGruder,99,104
400,4,3:18.0,,Miami full timeout,99,104
401,4,3:18.0,,H. Whiteside enters the game for R. McGruder,99,104
402,4,3:18.0,M. Gortat enters the game for K. Oubre,,99,104
403,4,3:02.0,,G. Dragić makes 2-pt jump shot from 16 ft,99,106
404,4,2:43.0,J. Wall makes 2-pt layup from 1 ft,,101,106
405,4,2:19.0,,G. Dragić misses 3-pt jump shot from 26 ft,101,106
406,4,2:18.0,,Offensive rebound by J. Johnson,101,106
407,4,2:01.0,,J. Johnson misses 3-pt jump shot from 24 ft,101,106
408,4,2:00.0,,Offensive rebound by Team,101,106
409,4,1:40.0,,G. Dragić makes 2-pt jump shot from 15 ft,101,108
410,4,1:24.0,J. Wall misses 3-pt jump shot from 25 ft,,101,108
411,4,1:23.0,,Defensive rebound by G. Dragić,101,108
412,4,1:00.0,,G. Dragić misses 2-pt jump shot from 17 ft,101,108
413,4,0:59.0,Defensive rebound by M. Gortat,,101,108
414,4,0:52.0,J. Wall misses 2-pt layup from 2 ft (block by T. Johnson),,101,108
415,4,0:51.0,,Defensive rebound by H. Whiteside,101,108
416,4,0:42.0,,H. Whiteside makes 2-pt dunk at rim (assist by T. Johnson),101,110
417,4,0:42.0,Washington full timeout,,101,110
418,4,0:42.0,Offensive foul by M. Gortat (drawn by J. Richardson),,101,110
419,4,0:42.0,Turnover by M. Gortat (offensive foul),,101,110
420,4,0:34.0,,Personal foul by M. Morris (drawn by J. Johnson),101,110
421,4,0:34.0,,J. Johnson misses free throw 1 of 2,101,110
422,4,0:34.0,,Offensive rebound by Team,101,110
423,4,0:34.0,,J. Johnson makes free throw 2 of 2,101,111
424,4,0:34.0,Washington full timeout,,101,111
425,4,0:30.0,M. Morris misses 3-pt jump shot from 25 ft,,101,111
426,4,0:29.0,,Defensive rebound by H. Whiteside,101,111
427,4,0:29.0,,Personal foul by B. Beal (drawn by H. Whiteside),101,111
428,4,0:29.0,,H. Whiteside misses free throw 1 of 2,101,111
429,4,0:29.0,,Offensive rebound by Team,101,111
430,4,0:29.0,,H. Whiteside makes free throw 2 of 2,101,112
431,4,0:18.0,M. Morris misses 3-pt jump shot from 25 ft,,101,112
432,4,0:17.0,,Defensive rebound by H. Whiteside,101,112
