,QUARTER,TIME_REMAINING,PHOENIX_ACTION,LA CLIPPERS_ACTION,PHOENIX_SCORE,LA CLIPPERS_SCORE
389,4,10:10.0,,M. Speights makes free throw 1 of 2,74,86
390,4,10:10.0,M. Chriss enters the game for A. Len,,74,86
391,4,10:10.0,,M. Speights makes free throw 2 of 2,74,87
392,4,9:49.0,P. Tucker makes 2-pt layup from 2 ft,,76,87
393,4,9:29.0,,J. Crawford misses 2-pt layup from 3 ft,76,87
394,4,9:29.0,,Offensive rebound by M. Speights,76,87
395,4,9:26.0,,M. Speights makes 2-pt layup from 1 ft,76,89
396,4,9:15.0,Personal foul by M. Speights (drawn by M. Chriss),,76,89
397,4,9:15.0,,B. Griffin enters the game for W. Johnson,76,89
398,4,9:09.0,L. Barbosa misses 3-pt jump shot from 24 ft,,76,89
399,4,9:08.0,,Defensive rebound by J. Crawford,76,89
400,4,8:59.0,,J. Crawford makes 2-pt hook shot from 1 ft,76,91
401,4,8:53.0,Phoenix full timeout,,76,91
402,4,8:53.0,E. Bledsoe enters the game for T. Ulis,,76,91
403,4,8:53.0,J. Dudley enters the game for M. Chriss,,76,91
404,4,8:53.0,T. Chandler enters the game for P. Tucker,,76,91
405,4,8:53.0,T. Warren enters the game for L. Barbosa,,76,91
406,4,8:53.0,B. Knight enters the game for D. Bender,,76,91
407,4,8:36.0,T. Warren misses 2-pt jump shot from 15 ft,,76,91
408,4,8:36.0,,Defensive rebound by B. Griffin,76,91
409,4,8:29.0,,J. Crawford makes 2-pt jump shot from 18 ft,76,93
410,4,8:10.0,T. Warren makes 2-pt layup from 2 ft (assist by E. Bledsoe),,78,93
411,4,7:51.0,,Shooting foul by T. Chandler (drawn by J. Crawford),78,93
412,4,7:51.0,,J. Crawford makes free throw 1 of 2,78,94
413,4,7:51.0,A. Len enters the game for T. Chandler,,78,93
414,4,7:51.0,,D. Jordan enters the game for M. Speights,78,93
415,4,7:51.0,,J. Crawford makes free throw 2 of 2,78,95
416,4,7:38.0,T. Warren misses 2-pt layup from 1 ft (block by D. Jordan),,78,95
417,4,7:38.0,Offensive rebound by A. Len,,78,95
418,4,7:38.0,Shooting foul by B. Griffin (drawn by A. Len),,78,95
419,4,7:38.0,A. Len makes free throw 1 of 2,,79,95
420,4,7:38.0,A. Len misses free throw 2 of 2,,79,95
421,4,7:37.0,,Defensive rebound by B. Griffin,79,95
422,4,7:26.0,,D. Jordan makes 2-pt dunk at rim (assist by B. Griffin),79,97
423,4,7:16.0,B. Knight misses 2-pt jump shot from 18 ft,,79,97
424,4,7:15.0,,Defensive rebound by B. Griffin,79,97
425,4,7:10.0,,D. Jordan makes 2-pt layup from 1 ft (assist by B. Griffin),79,99
426,4,7:10.0,Phoenix full timeout,,79,99
427,4,7:10.0,,J. Redick enters the game for A. Rivers,79,99
428,4,7:10.0,,C. Paul enters the game for R. Felton,79,99
429,4,7:02.0,E. Bledsoe makes 2-pt layup from 2 ft,,81,99
430,4,7:02.0,Shooting foul by D. Jordan (drawn by E. Bledsoe),,81,99
431,4,7:02.0,E. Bledsoe misses free throw 1 of 1,,81,99
432,4,7:01.0,Offensive rebound by T. Warren,,81,99
433,4,7:01.0,T. Warren makes 2-pt layup from 1 ft,,83,99
434,4,7:01.0,Shooting foul by B. Griffin (drawn by T. Warren),,83,99
435,4,7:01.0,T. Warren misses free throw 1 of 1,,83,99
436,4,6:58.0,,Defensive rebound by B. Griffin,83,99
437,4,6:51.0,,Personal foul by B. Knight (drawn by J. Redick),83,99
438,4,6:40.0,,J. Crawford misses 2-pt jump shot from 6 ft,83,99
439,4,6:38.0,Defensive rebound by J. Dudley,,83,99
440,4,6:37.0,Personal foul by C. Paul (drawn by T. Warren),,83,99
441,4,6:37.0,T. Warren makes free throw 1 of 2,,84,99
442,4,6:37.0,T. Warren makes free throw 2 of 2,,85,99
443,4,6:14.0,,C. Paul makes 3-pt jump shot from 25 ft (assist by J. Crawford),85,102
444,4,6:05.0,B. Knight misses 3-pt jump shot from 26 ft,,85,102
445,4,6:04.0,,Defensive rebound by J. Redick,85,102
446,4,5:45.0,,C. Paul misses 2-pt jump shot from 15 ft,85,102
447,4,5:43.0,Defensive rebound by J. Dudley,,85,102
448,4,5:20.0,T. Warren makes 2-pt jump shot from 16 ft,,87,102
449,4,5:01.0,Violation by T. Warren (def goaltending),,87,102
450,4,5:01.0,,J. Crawford makes 2-pt layup from 1 ft,87,104
451,4,4:53.0,E. Bledsoe makes 2-pt jump shot from 17 ft,,89,104
452,4,4:37.0,,Personal foul by E. Bledsoe (drawn by C. Paul),89,104
453,4,4:37.0,,C. Paul makes free throw 1 of 2,89,105
454,4,4:37.0,,C. Paul makes free throw 2 of 2,89,106
455,4,4:22.0,J. Dudley misses 2-pt jump shot from 19 ft,,89,106
456,4,4:22.0,,Defensive rebound by J. Redick,89,106
457,4,4:04.0,,D. Jordan makes 2-pt layup from 1 ft (assist by B. Griffin),89,108
458,4,3:52.0,A. Len misses 2-pt jump shot from 15 ft,,89,108
459,4,3:52.0,,Defensive rebound by C. Paul,89,108
460,4,3:46.0,,C. Paul makes 3-pt jump shot from 25 ft,89,111
461,4,3:45.0,Phoenix full timeout,,89,111
462,4,3:45.0,,R. Felton enters the game for B. Griffin,89,111
463,4,3:45.0,,A. Rivers enters the game for J. Redick,89,111
464,4,3:45.0,,W. Johnson enters the game for C. Paul,89,111
465,4,3:45.0,T. Ulis enters the game for T. Warren,,89,111
466,4,3:45.0,M. Chriss enters the game for J. Dudley,,89,111
467,4,3:45.0,A. Williams enters the game for B. Knight,,89,111
468,4,3:45.0,D. Bender enters the game for E. Bledsoe,,89,111
469,4,3:45.0,P. Tucker enters the game for A. Len,,89,111
470,4,3:35.0,Shooting foul by W. Johnson (drawn by T. Ulis),,89,111
471,4,3:35.0,T. Ulis makes free throw 1 of 2,,90,111
472,4,3:35.0,,D. Stone enters the game for D. Jordan,90,111
473,4,3:35.0,T. Ulis makes free throw 2 of 2,,91,111
474,4,3:21.0,,W. Johnson misses 3-pt jump shot from 24 ft,91,111
475,4,3:20.0,Defensive rebound by P. Tucker,,91,111
476,4,3:17.0,Turnover by T. Ulis (bad pass),,91,111
477,4,3:04.0,,A. Rivers makes 2-pt layup from 1 ft,91,113
478,4,2:41.0,D. Bender misses 2-pt jump shot from 20 ft,,91,113
479,4,2:39.0,,Defensive rebound by W. Johnson,91,113
480,4,2:34.0,,D. Stone misses 2-pt jump shot from 9 ft,91,113
481,4,2:33.0,Defensive rebound by T. Ulis,,91,113
482,4,2:25.0,P. Tucker makes 3-pt jump shot from 24 ft (assist by D. Bender),,94,113
483,4,2:09.0,,W. Johnson misses 3-pt jump shot from 25 ft,94,113
484,4,2:08.0,Defensive rebound by D. Bender,,94,113
485,4,1:59.0,T. Ulis misses 2-pt jump shot from 19 ft,,94,113
486,4,1:57.0,,Defensive rebound by R. Felton,94,113
487,4,1:38.0,,R. Felton makes 3-pt jump shot from 25 ft,94,116
488,4,1:26.0,Turnover by A. Williams (bad pass),,94,116
489,4,1:00.0,,A. Rivers misses 2-pt jump shot from 16 ft,94,116
490,4,0:59.0,Defensive rebound by A. Williams,,94,116
491,4,0:58.0,Turnover by A. Williams (bad pass),,94,116
492,4,0:37.0,,Turnover by D. Stone (lost ball; steal by D. Bender),94,116
493,4,0:33.0,Shooting foul by D. Stone (drawn by M. Chriss),,94,116
494,4,0:33.0,M. Chriss makes free throw 1 of 2,,95,116
495,4,0:33.0,M. Chriss makes free throw 2 of 2,,96,116
496,4,0:23.0,,Turnover by A. Rivers (lost ball),96,116
497,4,0:15.0,A. Williams makes 2-pt layup at rim (assist by T. Ulis),,98,116
