,QUARTER,TIME_REMAINING,DALLAS_ACTION,NEW ORLEANS_ACTION,DALLAS_SCORE,NEW ORLEANS_SCORE
387,4,1:07.0,D. Finney-Smith enters the game for S. Curry,,99,105
388,4,1:07.0,W. Matthews makes free throw 2 of 2,,100,105
389,4,0:55.0,,Shooting foul by D. Powell (drawn by S. Hill),100,105
390,4,0:55.0,,S. Hill makes free throw 1 of 2,100,106
391,4,0:55.0,S. Curry enters the game for D. Finney-Smith,,100,106
392,4,0:55.0,,S. Hill makes free throw 2 of 2,100,107
393,4,0:48.0,D. Williams makes 2-pt layup from 2 ft,,102,107
394,4,0:27.0,,Personal foul by S. Curry (drawn by S. Hill),102,107
395,4,0:27.0,,S. Hill makes free throw 1 of 2,102,108
396,4,0:27.0,,S. Hill makes free throw 2 of 2,102,109
397,4,0:27.0,Dallas full timeout,,102,109
398,4,0:23.0,H. Barnes misses 2-pt layup from 2 ft (block by A. Davis),,102,109
399,4,0:20.0,,Defensive rebound by J. Holiday,102,109
400,4,0:14.0,,Personal take foul by S. Curry (drawn by J. Holiday),102,109
401,4,0:14.0,,J. Holiday makes free throw 1 of 2,102,110
402,4,0:14.0,N. Brussino enters the game for H. Barnes,,102,110
403,4,0:14.0,A. Hammons enters the game for W. Matthews,,102,110
404,4,0:14.0,D. Finney-Smith enters the game for D. Williams,,102,110
405,4,0:14.0,J. Gibson enters the game for D. Powell,,102,110
406,4,0:14.0,J. Anderson enters the game for S. Curry,,102,110
407,4,0:14.0,,J. Holiday makes free throw 2 of 2,102,111
408,4,0:06.0,J. Anderson misses 2-pt layup from 3 ft,,102,111
409,4,0:05.0,Offensive rebound by J. Anderson,,102,111
410,4,0:05.0,J. Anderson makes 2-pt layup from 3 ft,,104,111
