,QUARTER,TIME_REMAINING,UTAH_ACTION,DENVER_ACTION,UTAH_SCORE,DENVER_SCORE
392,4,5:08.0,G. Hayward misses 2-pt jump shot from 7 ft,,82,90
393,4,5:07.0,,Defensive rebound by Team,82,90
394,4,4:53.0,,Turnover by N. Jokić (bad pass; steal by A. Burks),82,90
395,4,4:40.0,R. Gobert makes 2-pt dunk at rim (assist by B. Diaw),,84,90
396,4,4:40.0,,Denver full timeout,84,90
397,4,4:21.0,,N. Jokić misses 2-pt jump shot from 4 ft,84,90
398,4,4:20.0,Defensive rebound by R. Gobert,,84,90
399,4,4:14.0,Turnover by G. Hill (traveling),,84,90
400,4,3:55.0,,J. Nelson makes 2-pt jump shot from 17 ft,84,92
401,4,3:42.0,B. Diaw misses 3-pt jump shot from 24 ft,,84,92
402,4,3:37.0,Offensive rebound by R. Gobert,,84,92
403,4,3:37.0,R. Gobert makes 2-pt layup from 1 ft,,86,92
404,4,3:25.0,,G. Harris misses 3-pt jump shot from 23 ft,86,92
405,4,3:24.0,Defensive rebound by R. Gobert,,86,92
406,4,3:16.0,G. Hill misses 3-pt jump shot from 26 ft,,86,92
407,4,3:14.0,,Defensive rebound by D. Gallinari,86,92
408,4,3:06.0,,D. Gallinari misses 2-pt jump shot from 16 ft,86,92
409,4,3:04.0,Defensive rebound by R. Gobert,,86,92
410,4,2:49.0,B. Diaw makes 2-pt layup from 2 ft (assist by G. Hayward),,88,92
411,4,2:35.0,,N. Jokić misses 3-pt jump shot from 24 ft,88,92
412,4,2:34.0,Defensive rebound by G. Hayward,,88,92
413,4,2:23.0,G. Hill misses 3-pt jump shot from 24 ft,,88,92
414,4,2:21.0,,Defensive rebound by D. Arthur,88,92
415,4,2:07.0,,J. Nelson makes 2-pt jump shot from 21 ft,88,94
416,4,2:07.0,Utah full timeout,,88,94
417,4,1:49.0,Turnover by R. Gobert (lost ball; steal by D. Arthur),,88,94
418,4,1:39.0,,N. Jokić makes 2-pt layup from 2 ft (assist by J. Nelson),88,96
419,4,1:39.0,,Shooting foul by A. Burks (drawn by N. Jokić),88,96
420,4,1:39.0,,N. Jokić makes free throw 1 of 1,88,97
421,4,1:25.0,B. Diaw misses 3-pt jump shot from 26 ft,,88,97
422,4,1:23.0,,Defensive rebound by J. Nelson,88,97
423,4,1:17.0,,J. Nelson makes 3-pt jump shot from 25 ft,88,100
424,4,1:17.0,Utah full timeout,,88,100
425,4,1:17.0,,K. Faried enters the game for D. Arthur,88,100
426,4,1:05.0,G. Hill makes 3-pt jump shot from 24 ft (assist by B. Diaw),,91,100
427,4,1:01.0,,Personal take foul by B. Diaw (drawn by G. Harris),91,100
428,4,1:01.0,,G. Harris misses free throw 1 of 2,91,100
429,4,1:01.0,,Offensive rebound by Team,91,100
430,4,1:01.0,,G. Harris makes free throw 2 of 2,91,101
431,4,0:56.0,A. Burks makes 2-pt layup from 2 ft,,93,101
432,4,0:49.0,,W. Barton enters the game for K. Faried,93,101
433,4,0:48.0,,Personal take foul by G. Hill (drawn by N. Jokić),93,101
434,4,0:48.0,,N. Jokić makes free throw 1 of 2,93,102
435,4,0:48.0,,N. Jokić makes free throw 2 of 2,93,103
436,4,0:43.0,A. Burks misses 2-pt layup from 1 ft,,93,103
437,4,0:40.0,,Defensive rebound by N. Jokić,93,103
438,4,0:21.0,,J. Nelson misses 3-pt jump shot from 29 ft,93,103
439,4,0:21.0,Defensive rebound by G. Hill,,93,103
440,4,0:15.0,G. Hill misses 3-pt jump shot from 27 ft,,93,103
441,4,0:13.0,,Defensive rebound by N. Jokić,93,103
