,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,PHOENIX_ACTION,MINNESOTA_SCORE,PHOENIX_SCORE
119,2,10:13.0,,D. Bender enters the game for T. Chandler,30,27
120,2,10:13.0,C. Aldrich makes free throw 2 of 2,,31,27
121,2,10:03.0,,L. Barbosa misses 2-pt jump shot from 20 ft,31,27
122,2,10:02.0,,Offensive rebound by L. Barbosa,31,27
123,2,9:55.0,,L. Barbosa misses 2-pt jump shot from 21 ft,31,27
124,2,9:54.0,Defensive rebound by Z. LaVine,,31,27
125,2,9:47.0,Turnover by Z. LaVine (bad pass; steal by J. Dudley),,31,27
126,2,9:43.0,,J. Dudley makes 2-pt layup at rim,31,29
127,2,9:41.0,,Violation by Team (jump ball),31,29
128,2,9:29.0,C. Aldrich misses 2-pt jump shot from 6 ft,,31,29
129,2,9:28.0,,Defensive rebound by D. Bender,31,29
130,2,9:20.0,,T. Ulis makes 2-pt jump shot from 9 ft,31,31
131,2,9:12.0,Z. LaVine makes 2-pt jump shot from 4 ft,,33,31
132,2,8:59.0,,D. Bender makes 3-pt jump shot from 26 ft (assist by L. Barbosa),33,34
133,2,8:43.0,K. Dunn misses 2-pt jump shot from 22 ft,,33,34
134,2,8:43.0,Offensive rebound by Team,,33,34
135,2,8:43.0,Official timeout,,33,34
136,2,8:43.0,G. Dieng enters the game for C. Aldrich,,33,34
137,2,8:36.0,Offensive foul by G. Dieng (drawn by L. Barbosa),,33,34
138,2,8:36.0,Turnover by G. Dieng (offensive foul),,33,34
139,2,8:24.0,,Turnover by D. Bender (bad pass; steal by N. Bjelica),33,34
140,2,8:19.0,Turnover by Z. LaVine (offensive foul),,33,34
141,2,8:19.0,,Offensive charge foul by Z. LaVine (drawn by L. Barbosa),33,34
142,2,8:09.0,,Personal block foul by K. Dunn (drawn by T. Ulis),33,34
143,2,7:57.0,,Shooting foul by N. Bjelica (drawn by T. Ulis),33,34
144,2,7:57.0,,T. Ulis makes free throw 1 of 2,33,35
145,2,7:57.0,,T. Ulis makes free throw 2 of 2,33,36
146,2,7:40.0,S. Muhammad misses 3-pt jump shot from 24 ft,,33,36
147,2,7:39.0,,Defensive rebound by Team,33,36
148,2,7:15.0,,P. Tucker misses 2-pt layup from 4 ft (block by G. Dieng),33,36
149,2,7:14.0,,Offensive rebound by P. Tucker,33,36
150,2,7:13.0,,L. Barbosa misses 3-pt jump shot from 27 ft,33,36
151,2,7:11.0,Defensive rebound by S. Muhammad,,33,36
152,2,6:55.0,K. Dunn misses 2-pt jump shot from 20 ft,,33,36
153,2,6:54.0,Offensive rebound by S. Muhammad,,33,36
154,2,6:50.0,S. Muhammad misses 2-pt layup from 1 ft,,33,36
155,2,6:49.0,,Defensive rebound by P. Tucker,33,36
156,2,6:40.0,,L. Barbosa misses 3-pt jump shot from 24 ft,33,36
157,2,6:39.0,Defensive rebound by S. Muhammad,,33,36
158,2,6:26.0,N. Bjelica misses 3-pt jump shot from 27 ft,,33,36
159,2,6:25.0,,Defensive rebound by L. Barbosa,33,36
160,2,6:11.0,,T. Ulis misses 2-pt jump shot from 17 ft,33,36
161,2,6:09.0,Defensive rebound by S. Muhammad,,33,36
162,2,6:02.0,N. Bjelica misses 3-pt jump shot from 28 ft,,33,36
163,2,6:01.0,,Defensive rebound by P. Tucker,33,36
164,2,5:51.0,,D. Bender misses 3-pt jump shot from 25 ft,33,36
165,2,5:50.0,,Offensive rebound by J. Dudley,33,36
166,2,5:50.0,,J. Dudley makes 2-pt layup from 2 ft,33,38
167,2,5:41.0,Minnesota full timeout,,33,38
168,2,5:41.0,R. Rubio enters the game for K. Dunn,,33,38
169,2,5:41.0,A. Wiggins enters the game for S. Muhammad,,33,38
170,2,5:26.0,G. Dieng misses 2-pt hook shot from 6 ft,,33,38
171,2,5:25.0,,Defensive rebound by P. Tucker,33,38
172,2,5:23.0,,Turnover by P. Tucker (bad pass),33,38
173,2,5:11.0,G. Dieng misses 2-pt jump shot from 19 ft,,33,38
174,2,5:11.0,,Defensive rebound by T. Ulis,33,38
175,2,4:53.0,,T. Ulis misses 2-pt layup from 4 ft (block by N. Bjelica),33,38
176,2,4:52.0,Defensive rebound by Team,,33,38
177,2,4:52.0,K. Towns enters the game for N. Bjelica,,33,38
178,2,4:43.0,Personal foul by J. Dudley (drawn by K. Towns),,33,38
179,2,4:43.0,,E. Bledsoe enters the game for L. Barbosa,33,38
180,2,4:43.0,,D. Booker enters the game for T. Ulis,33,38
181,2,4:43.0,,B. Knight enters the game for P. Tucker,33,38
182,2,4:39.0,Personal foul by J. Dudley (drawn by K. Towns),,33,38
183,2,4:30.0,K. Towns misses 2-pt jump shot from 5 ft,,33,38
184,2,4:28.0,Offensive rebound by G. Dieng,,33,38
185,2,4:28.0,G. Dieng misses 2-pt layup from 2 ft,,33,38
186,2,4:27.0,,Defensive rebound by J. Dudley,33,38
187,2,4:16.0,,B. Knight misses 2-pt layup from 2 ft (block by G. Dieng),33,38
188,2,4:14.0,Defensive rebound by K. Towns,,33,38
189,2,4:13.0,Z. LaVine makes 2-pt dunk at rim (assist by R. Rubio),,35,38
190,2,4:13.0,Shooting foul by D. Booker (drawn by Z. LaVine),,35,38
191,2,4:13.0,,M. Chriss enters the game for D. Bender,35,38
192,2,4:13.0,,A. Len enters the game for J. Dudley,35,38
193,2,4:13.0,Z. LaVine makes free throw 1 of 1,,36,38
194,2,4:06.0,,Offensive foul by E. Bledsoe (drawn by R. Rubio),36,38
195,2,4:06.0,,Turnover by E. Bledsoe (offensive foul),36,38
196,2,3:49.0,A. Wiggins misses 2-pt jump shot from 20 ft,,36,38
197,2,3:49.0,,Defensive rebound by E. Bledsoe,36,38
198,2,3:37.0,,Personal block foul by A. Wiggins (drawn by M. Chriss),36,38
199,2,3:27.0,,E. Bledsoe makes 2-pt layup from 2 ft,36,40
200,2,3:12.0,Turnover by R. Rubio (bad pass; steal by D. Booker),,36,40
201,2,3:08.0,,Turnover by D. Booker (bad pass; steal by R. Rubio),36,40
202,2,3:02.0,G. Dieng misses 2-pt layup from 1 ft (block by A. Len),,36,40
203,2,3:00.0,,Defensive rebound by E. Bledsoe,36,40
204,2,2:57.0,,Shooting foul by R. Rubio (drawn by M. Chriss),36,40
205,2,2:57.0,,Phoenix full timeout,36,40
206,2,2:57.0,,M. Chriss makes free throw 1 of 2,36,41
207,2,2:57.0,,M. Chriss misses free throw 2 of 2,36,41
208,2,2:57.0,Defensive rebound by Team,,36,41
209,2,2:43.0,Personal foul by A. Len (drawn by A. Wiggins),,36,41
210,2,2:43.0,A. Wiggins makes free throw 1 of 2,,37,41
211,2,2:43.0,A. Wiggins makes free throw 2 of 2,,38,41
212,2,2:30.0,,E. Bledsoe makes 2-pt jump shot from 10 ft,38,43
213,2,2:15.0,Shooting block foul by M. Chriss (drawn by K. Towns),,38,43
214,2,2:15.0,K. Towns makes free throw 1 of 2,,39,43
215,2,2:15.0,K. Towns makes free throw 2 of 2,,40,43
216,2,1:59.0,,M. Chriss makes 2-pt layup from 2 ft (assist by E. Bledsoe),40,45
217,2,1:45.0,A. Wiggins makes 2-pt jump shot from 10 ft,,42,45
218,2,1:41.0,,Turnover by A. Len (bad pass; steal by K. Towns),42,45
219,2,1:34.0,Shooting foul by D. Booker (drawn by K. Towns),,42,45
220,2,1:34.0,,Technical foul by D. Booker,42,45
221,2,1:34.0,K. Towns makes technical free throw,,43,45
222,2,1:34.0,K. Towns misses free throw 1 of 2,,43,45
223,2,1:34.0,Offensive rebound by Team,,43,45
224,2,1:34.0,K. Towns makes free throw 2 of 2,,44,45
225,2,1:22.0,,Personal foul by Z. LaVine (drawn by E. Bledsoe),44,45
226,2,1:22.0,,E. Bledsoe makes free throw 1 of 2,44,46
227,2,1:22.0,T. Jones enters the game for Z. LaVine,,44,46
228,2,1:22.0,,E. Bledsoe makes free throw 2 of 2,44,47
229,2,1:00.0,R. Rubio makes 3-pt jump shot from 27 ft (assist by K. Towns),,47,47
230,2,0:49.0,,A. Len misses 2-pt layup from 3 ft (block by G. Dieng),47,47
231,2,0:49.0,,Offensive rebound by Team,47,47
232,2,0:35.0,,B. Knight makes 3-pt jump shot from 24 ft (assist by E. Bledsoe),47,50
233,2,0:12.0,A. Wiggins misses 3-pt jump shot from 27 ft,,47,50
234,2,0:11.0,,Defensive rebound by B. Knight,47,50
235,2,0:11.0,,Personal foul by R. Rubio (drawn by B. Knight),47,50
236,2,0:11.0,,B. Knight makes free throw 1 of 2,47,51
237,2,0:11.0,,B. Knight makes free throw 2 of 2,47,52
238,2,0:03.0,R. Rubio misses 3-pt jump shot from 24 ft,,47,52
239,2,0:03.0,,Defensive rebound by A. Len,47,52
240,2,0:00.0,,A. Len misses 3-pt jump shot from 68 ft,47,52
241,2,0:00.0,,Offensive rebound by Team,47,52
242,3,11:45.0,,M. Chriss makes 2-pt jump shot from 9 ft (assist by E. Bledsoe),47,54
243,3,11:29.0,A. Wiggins misses 2-pt jump shot from 11 ft,,47,54
244,3,11:28.0,,Defensive rebound by D. Booker,47,54
245,3,11:08.0,,M. Chriss misses 3-pt jump shot from 25 ft,47,54
246,3,11:07.0,Defensive rebound by K. Towns,,47,54
247,3,10:57.0,Z. LaVine misses 3-pt jump shot from 25 ft,,47,54
248,3,10:56.0,,Defensive rebound by A. Len,47,54
249,3,10:33.0,,M. Chriss misses 3-pt jump shot from 25 ft,47,54
250,3,10:32.0,,Offensive rebound by A. Len,47,54
251,3,10:27.0,,E. Bledsoe misses 3-pt jump shot from 24 ft,47,54
252,3,10:27.0,Defensive rebound by R. Rubio,,47,54
253,3,10:16.0,G. Dieng makes 2-pt dunk at rim (assist by R. Rubio),,49,54
254,3,9:53.0,,B. Knight misses 2-pt jump shot from 17 ft,49,54
255,3,9:52.0,Defensive rebound by K. Towns,,49,54
256,3,9:43.0,K. Towns misses 2-pt jump shot from 8 ft,,49,54
257,3,9:42.0,,Defensive rebound by E. Bledsoe,49,54
258,3,9:37.0,,D. Booker makes 2-pt layup from 1 ft (assist by E. Bledsoe),49,56
259,3,9:21.0,R. Rubio makes 2-pt jump shot from 14 ft (assist by G. Dieng),,51,56
260,3,9:05.0,,Turnover by E. Bledsoe (bad pass; steal by R. Rubio),51,56
261,3,9:03.0,,Loose ball foul by M. Chriss (drawn by R. Rubio),51,56
262,3,8:58.0,Offensive foul by K. Towns (drawn by M. Chriss),,51,56
263,3,8:58.0,Turnover by K. Towns (offensive foul),,51,56
264,3,8:42.0,,A. Len misses 2-pt layup from 3 ft (block by G. Dieng),51,56
265,3,8:41.0,Defensive rebound by K. Towns,,51,56
266,3,8:37.0,Turnover by R. Rubio (lost ball; steal by M. Chriss),,51,56
267,3,8:34.0,,A. Len makes 2-pt dunk at rim (assist by M. Chriss),51,58
268,3,8:34.0,Minnesota full timeout,,51,58
269,3,8:17.0,A. Wiggins misses 2-pt jump shot from 18 ft,,51,58
270,3,8:17.0,Offensive rebound by G. Dieng,,51,58
271,3,8:08.0,Z. LaVine makes 2-pt dunk at rim (assist by G. Dieng),,53,58
272,3,7:55.0,,M. Chriss makes 2-pt layup from 4 ft (assist by D. Booker),53,60
273,3,7:41.0,G. Dieng misses 2-pt jump shot from 18 ft,,53,60
274,3,7:41.0,,Defensive rebound by D. Booker,53,60
275,3,7:18.0,,D. Booker misses 3-pt jump shot from 26 ft,53,60
276,3,7:17.0,,Offensive rebound by A. Len,53,60
277,3,7:13.0,,E. Bledsoe misses 3-pt jump shot from 26 ft,53,60
278,3,7:13.0,Defensive rebound by A. Wiggins,,53,60
279,3,7:02.0,Shooting foul by E. Bledsoe (drawn by A. Wiggins),,53,60
280,3,7:02.0,A. Wiggins makes free throw 1 of 2,,54,60
281,3,7:02.0,A. Wiggins makes free throw 2 of 2,,55,60
282,3,6:45.0,,M. Chriss misses 2-pt layup from 3 ft (block by K. Towns),55,60
283,3,6:45.0,,Offensive rebound by Team,55,60
284,3,6:42.0,,E. Bledsoe makes 2-pt layup from 1 ft,55,62
285,3,6:32.0,Shooting foul by E. Bledsoe (drawn by A. Wiggins),,55,62
286,3,6:32.0,A. Wiggins makes free throw 1 of 2,,56,62
287,3,6:32.0,A. Wiggins misses free throw 2 of 2,,56,62
288,3,6:31.0,,Defensive rebound by M. Chriss,56,62
289,3,6:18.0,,Personal foul by Z. LaVine (drawn by B. Knight),56,62
290,3,6:13.0,,E. Bledsoe makes 2-pt jump shot from 18 ft,56,64
291,3,5:57.0,A. Wiggins misses 3-pt jump shot from 27 ft,,56,64
292,3,5:57.0,,Defensive rebound by A. Len,56,64
293,3,5:47.0,,Turnover by D. Booker (bad pass; steal by G. Dieng),56,64
294,3,5:41.0,Z. LaVine misses 2-pt jump shot from 3 ft,,56,64
295,3,5:39.0,,Defensive rebound by A. Len,56,64
296,3,5:33.0,,E. Bledsoe makes 3-pt jump shot from 27 ft (assist by B. Knight),56,67
297,3,5:33.0,Minnesota full timeout,,56,67
298,3,5:33.0,T. Jones enters the game for Z. LaVine,,56,67
299,3,5:20.0,R. Rubio misses 2-pt jump shot from 17 ft,,56,67
300,3,5:19.0,,Defensive rebound by A. Len,56,67
301,3,5:07.0,,Personal foul by A. Wiggins (drawn by B. Knight),56,67
302,3,5:01.0,,E. Bledsoe makes 2-pt layup from 1 ft,56,69
303,3,4:53.0,Turnover by K. Towns (offensive foul),,56,69
304,3,4:53.0,Offensive foul by K. Towns (drawn by M. Chriss),,56,69
305,3,4:53.0,,P. Tucker enters the game for D. Booker,56,69
306,3,4:44.0,,Offensive foul by A. Len (drawn by A. Wiggins),56,69
307,3,4:44.0,,Turnover by A. Len (offensive foul),56,69
308,3,4:32.0,Personal foul by M. Chriss (drawn by K. Towns),,56,69
309,3,4:21.0,K. Towns makes 2-pt hook shot from 12 ft,,58,69
310,3,4:04.0,,Turnover by E. Bledsoe (lost ball; steal by T. Jones),58,69
311,3,3:59.0,T. Jones misses 2-pt layup from 1 ft (block by M. Chriss),,58,69
312,3,3:59.0,Offensive rebound by Team,,58,69
313,3,3:59.0,Offensive foul by R. Rubio (drawn by M. Chriss),,58,69
314,3,3:59.0,Turnover by R. Rubio (offensive foul),,58,69
315,3,3:59.0,,J. Dudley enters the game for M. Chriss,58,69
316,3,3:43.0,,Personal foul by R. Rubio (drawn by J. Dudley),58,69
317,3,3:43.0,K. Dunn enters the game for R. Rubio,,58,69
318,3,3:33.0,,Turnover by A. Len (lost ball; steal by G. Dieng),58,69
319,3,3:18.0,K. Towns misses 2-pt layup from 3 ft (block by A. Len),,58,69
320,3,3:18.0,,Defensive rebound by Team,58,69
321,3,3:01.0,,E. Bledsoe misses 2-pt jump shot from 23 ft,58,69
322,3,3:01.0,Defensive rebound by G. Dieng,,58,69
323,3,2:53.0,Shooting foul by A. Len (drawn by G. Dieng),,58,69
324,3,2:53.0,G. Dieng makes free throw 1 of 2,,59,69
325,3,2:53.0,,T. Chandler enters the game for A. Len,59,69
326,3,2:53.0,G. Dieng makes free throw 2 of 2,,60,69
327,3,2:41.0,,P. Tucker makes 3-pt jump shot from 23 ft (assist by E. Bledsoe),60,72
328,3,2:26.0,A. Wiggins makes 2-pt jump shot from 19 ft,,62,72
329,3,2:17.0,N. Bjelica enters the game for K. Towns,,62,72
330,3,2:17.0,C. Aldrich enters the game for G. Dieng,,62,72
331,3,2:09.0,,B. Knight misses 3-pt jump shot from 27 ft,62,72
332,3,2:09.0,Defensive rebound by N. Bjelica,,62,72
333,3,2:00.0,K. Dunn makes 3-pt jump shot from 27 ft,,65,72
334,3,2:00.0,,Phoenix full timeout,65,72
335,3,2:00.0,,D. Booker enters the game for B. Knight,65,72
336,3,2:00.0,,T. Ulis enters the game for E. Bledsoe,65,72
337,3,1:42.0,,Turnover by T. Ulis (lost ball; steal by N. Bjelica),65,72
338,3,1:36.0,K. Dunn misses 2-pt jump shot from 3 ft (block by D. Booker),,65,72
339,3,1:36.0,,Defensive rebound by T. Chandler,65,72
340,3,1:27.0,,Offensive foul by T. Chandler (drawn by T. Jones),65,72
341,3,1:27.0,,Turnover by T. Chandler (offensive foul),65,72
342,3,1:15.0,Shooting foul by J. Dudley (drawn by A. Wiggins),,65,72
343,3,1:15.0,A. Wiggins makes free throw 1 of 2,,66,72
344,3,1:15.0,A. Wiggins makes free throw 2 of 2,,67,72
345,3,0:57.0,,D. Booker misses 2-pt jump shot from 13 ft,67,72
346,3,0:57.0,Defensive rebound by N. Bjelica,,67,72
347,3,0:44.0,Turnover by K. Dunn (bad pass; steal by D. Booker),,67,72
348,3,0:43.0,,Personal take foul by C. Aldrich (drawn by D. Booker),67,72
349,3,0:32.0,,D. Booker makes 3-pt jump shot from 25 ft (assist by T. Ulis),67,75
350,3,0:16.0,T. Jones misses 2-pt layup from 2 ft,,67,75
351,3,0:14.0,,Defensive rebound by T. Chandler,67,75
352,3,0:02.0,,D. Booker misses 2-pt layup from 2 ft (block by C. Aldrich),67,75
353,3,0:00.0,Defensive rebound by Team,,67,75
354,4,11:34.0,A. Wiggins misses 2-pt jump shot from 20 ft,,67,75
355,4,11:32.0,,Defensive rebound by J. Dudley,67,75
356,4,11:08.0,,L. Barbosa misses 2-pt jump shot from 9 ft,67,75
357,4,11:07.0,,Offensive rebound by T. Chandler,67,75
358,4,11:07.0,,T. Chandler makes 2-pt layup from 2 ft,67,77
359,4,10:55.0,Turnover by C. Aldrich (lost ball; steal by L. Barbosa),,67,77
360,4,10:55.0,,Personal foul by C. Aldrich (drawn by L. Barbosa),67,77
361,4,10:42.0,,T. Ulis misses 2-pt jump shot from 21 ft,67,77
362,4,10:41.0,Defensive rebound by C. Aldrich,,67,77
363,4,10:28.0,N. Bjelica makes 3-pt jump shot from 27 ft (assist by T. Jones),,70,77
364,4,10:03.0,,P. Tucker misses 2-pt jump shot from 15 ft,70,77
365,4,10:02.0,Defensive rebound by C. Aldrich,,70,77
366,4,9:54.0,A. Wiggins misses 2-pt jump shot from 10 ft,,70,77
367,4,9:52.0,,Defensive rebound by T. Chandler,70,77
368,4,9:44.0,,Turnover by T. Ulis (back court),70,77
369,4,9:44.0,S. Muhammad enters the game for A. Wiggins,,70,77
370,4,9:44.0,,E. Bledsoe enters the game for T. Ulis,70,77
371,4,9:35.0,T. Jones makes 2-pt jump shot from 12 ft,,72,77
372,4,9:22.0,,Turnover by J. Dudley (bad pass; steal by T. Jones),72,77
373,4,9:16.0,S. Muhammad misses 2-pt layup from 3 ft,,72,77
374,4,9:15.0,,Defensive rebound by T. Chandler,72,77
375,4,9:06.0,,E. Bledsoe makes 2-pt layup from 2 ft,72,79
376,4,9:06.0,,Shooting foul by N. Bjelica (drawn by E. Bledsoe),72,79
377,4,9:06.0,,E. Bledsoe misses free throw 1 of 1,72,79
378,4,9:05.0,Defensive rebound by C. Aldrich,,72,79
379,4,8:55.0,Shooting foul by T. Chandler (drawn by C. Aldrich),,72,79
380,4,8:55.0,Official timeout,,72,79
381,4,8:55.0,C. Aldrich makes free throw 1 of 2,,73,79
382,4,8:55.0,C. Aldrich makes free throw 2 of 2,,74,79
