,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,SAN ANTONIO_ACTION,MEMPHIS_SCORE,SAN ANTONIO_SCORE
387,4,1:25.0,W. Baldwin makes free throw 1 of 2,,98,115
388,4,1:25.0,W. Baldwin makes free throw 2 of 2,,99,115
389,4,1:19.0,,Personal foul by W. Baldwin (drawn by D. Murray),99,115
390,4,1:19.0,,D. Murray makes free throw 1 of 2,99,116
391,4,1:19.0,,D. Murray misses free throw 2 of 2,99,116
392,4,1:18.0,Defensive rebound by W. Baldwin,,99,116
393,4,1:07.0,J. Martin makes 2-pt jump shot from 17 ft (assist by W. Baldwin),,101,116
394,4,0:46.0,,D. Murray misses 2-pt layup from 1 ft,101,116
395,4,0:46.0,Defensive rebound by D. Davis,,101,116
396,4,0:40.0,A. Harrison makes 2-pt layup from 1 ft,,103,116
397,4,0:19.0,,D. Bertāns misses 3-pt jump shot from 26 ft,103,116
398,4,0:17.0,,Offensive rebound by D. Dedmon,103,116
