,QUARTER,TIME_REMAINING,INDIANA_ACTION,CHICAGO_ACTION,INDIANA_SCORE,CHICAGO_SCORE
378,4,2:14.0,J. Young makes 3-pt jump shot from 24 ft (assist by G. Niang),,101,112
379,4,2:00.0,,C. Felício makes 2-pt jump shot from 20 ft (assist by M. Carter-Williams),101,114
380,4,1:46.0,G. Robinson misses 3-pt jump shot from 25 ft,,101,114
381,4,1:45.0,,Defensive rebound by P. Zipser,101,114
382,4,1:33.0,,M. Carter-Williams makes 2-pt jump shot from 8 ft,101,116
383,4,1:24.0,,Violation by M. Carter-Williams (kicked ball),101,116
384,4,1:15.0,J. Young misses 3-pt jump shot from 23 ft,,101,116
385,4,1:15.0,,Defensive rebound by Team,101,116
386,4,1:01.0,,Turnover by D. Valentine (bad pass),101,116
387,4,0:39.0,G. Niang misses 3-pt jump shot from 25 ft,,101,116
388,4,0:38.0,,Defensive rebound by D. Valentine,101,116
389,4,0:25.0,,C. Felício misses 2-pt layup from 1 ft (block by K. Séraphin),101,116
390,4,0:25.0,,Offensive rebound by B. Portis,101,116
391,4,0:25.0,,B. Portis makes 2-pt layup from 3 ft,101,118
392,4,0:11.0,K. Séraphin misses 2-pt jump shot from 15 ft,,101,118
393,4,0:10.0,,Defensive rebound by C. Felício,101,118
