,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,DENVER_ACTION,LA CLIPPERS_SCORE,DENVER_SCORE
382,4,3:41.0,B. Johnson enters the game for B. Bass,,107,124
383,4,3:41.0,J. Crawford enters the game for P. Pierce,,107,124
384,4,3:41.0,,M. Plumlee enters the game for N. Jokić,107,124
385,4,3:22.0,B. Johnson misses 2-pt jump shot from 5 ft,,107,124
386,4,3:22.0,,Defensive rebound by M. Plumlee,107,124
387,4,3:11.0,,W. Barton misses 3-pt jump shot from 25 ft,107,124
388,4,3:11.0,Defensive rebound by B. Johnson,,107,124
389,4,2:57.0,J. Redick makes 3-pt jump shot from 26 ft (assist by B. Johnson),,110,124
390,4,2:37.0,,Turnover by W. Barton (bad pass; steal by B. Johnson),110,124
391,4,2:28.0,Turnover by A. Rivers (bad pass; steal by W. Barton),,110,124
392,4,2:22.0,,W. Barton makes 2-pt layup from 2 ft,110,126
393,4,1:55.0,B. Johnson makes 2-pt layup from 2 ft (assist by J. Crawford),,112,126
394,4,1:33.0,,J. Nelson misses 2-pt layup from 3 ft (block by B. Johnson),112,126
395,4,1:30.0,Defensive rebound by J. Redick,,112,126
396,4,1:28.0,Personal block foul by M. Plumlee (drawn by J. Redick),,112,126
397,4,1:28.0,J. Redick makes free throw 1 of 2,,113,126
398,4,1:28.0,J. Redick makes free throw 2 of 2,,114,126
399,4,1:22.0,,Personal take foul by A. Rivers (drawn by J. Nelson),114,126
400,4,1:22.0,W. Johnson enters the game for J. Redick,,114,126
401,4,1:01.0,,J. Murray misses 2-pt layup from 3 ft,114,126
402,4,1:00.0,Defensive rebound by W. Johnson,,114,126
403,4,0:58.0,Turnover by W. Johnson (bad pass; steal by J. Nelson),,114,126
404,4,0:40.0,,W. Barton makes 3-pt jump shot from 25 ft,114,129
405,4,0:28.0,B. Johnson misses 2-pt layup from 2 ft (block by M. Plumlee),,114,129
406,4,0:26.0,,Defensive rebound by J. Murray,114,129
407,4,0:05.0,,Turnover by Team (shot clock),114,129
