,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,HOUSTON_ACTION,GOLDEN STATE_SCORE,HOUSTON_SCORE
387,4,7:37.0,,C. Brewer makes 2-pt layup from 2 ft (assist by E. Gordon),104,88
388,4,7:21.0,Personal foul by P. Beverley (drawn by A. Iguodala),,104,88
389,4,7:21.0,Z. Pachulia enters the game for K. Thompson,,104,88
390,4,7:14.0,Shooting foul by M. Harrell (drawn by K. Durant),,104,88
391,4,7:14.0,K. Durant makes free throw 1 of 2,,105,88
392,4,7:14.0,,T. Ariza enters the game for S. Dekker,105,88
393,4,7:14.0,,J. Harden enters the game for P. Beverley,105,88
394,4,7:14.0,K. Durant makes free throw 2 of 2,,106,88
395,4,7:05.0,,M. Harrell misses 2-pt layup from 3 ft (block by D. Green),106,88
396,4,7:02.0,Defensive rebound by Z. Pachulia,,106,88
397,4,6:57.0,K. Durant misses 3-pt jump shot from 29 ft,,106,88
398,4,6:56.0,,Defensive rebound by T. Ariza,106,88
399,4,6:36.0,,E. Gordon misses 2-pt jump shot from 21 ft,106,88
400,4,6:35.0,Defensive rebound by A. Iguodala,,106,88
401,4,6:23.0,K. Durant makes 2-pt jump shot from 18 ft,,108,88
402,4,6:14.0,,C. Brewer misses 3-pt jump shot from 23 ft,108,88
403,4,6:13.0,Defensive rebound by S. Livingston,,108,88
404,4,6:02.0,Personal foul by C. Brewer (drawn by D. Green),,108,88
405,4,6:02.0,,C. Capela enters the game for M. Harrell,108,88
406,4,6:02.0,S. Curry enters the game for D. Green,,108,88
407,4,5:51.0,Shooting foul by C. Capela (drawn by K. Durant),,108,88
408,4,5:51.0,Official timeout,,108,88
409,4,5:51.0,Violation by Team (jump ball),,108,88
410,4,5:51.0,K. Durant misses free throw 1 of 3,,108,88
411,4,5:51.0,Offensive rebound by Team,,108,88
412,4,5:51.0,K. Durant makes free throw 2 of 3,,109,88
413,4,5:51.0,,S. Dekker enters the game for C. Brewer,108,88
414,4,5:51.0,K. Durant makes free throw 3 of 3,,110,88
415,4,5:40.0,,S. Dekker makes 3-pt jump shot from 23 ft (assist by C. Capela),110,91
416,4,5:15.0,S. Curry misses 2-pt jump shot from 19 ft,,110,91
417,4,5:13.0,,Defensive rebound by E. Gordon,110,91
418,4,5:09.0,,Turnover by E. Gordon (bad pass),110,91
419,4,4:50.0,S. Curry misses 2-pt jump shot from 19 ft,,110,91
420,4,4:48.0,,Defensive rebound by C. Capela,110,91
421,4,4:35.0,,S. Dekker misses 3-pt jump shot from 23 ft,110,91
422,4,4:34.0,Defensive rebound by S. Livingston,,110,91
423,4,4:18.0,S. Livingston makes 2-pt jump shot from 8 ft (assist by K. Durant),,112,91
424,4,3:58.0,,E. Gordon makes 2-pt jump shot from 8 ft,112,93
425,4,3:40.0,K. Durant makes 2-pt jump shot from 21 ft,,114,93
426,4,3:27.0,,C. Capela misses 2-pt layup from 2 ft,114,93
427,4,3:26.0,Defensive rebound by A. Iguodala,,114,93
428,4,3:20.0,S. Curry makes 3-pt jump shot from 24 ft (assist by K. Durant),,117,93
429,4,3:20.0,,Houston full timeout,117,93
430,4,3:20.0,P. McCaw enters the game for K. Durant,,117,93
431,4,3:20.0,K. Looney enters the game for Z. Pachulia,,117,93
432,4,3:20.0,I. Clark enters the game for S. Curry,,117,93
433,4,3:20.0,K. Thompson enters the game for A. Iguodala,,117,93
434,4,3:20.0,J. McAdoo enters the game for S. Livingston,,117,93
435,4,3:20.0,,C. Brewer enters the game for T. Ariza,117,93
436,4,3:20.0,,K. McDaniels enters the game for J. Harden,117,93
437,4,3:20.0,,T. Ennis enters the game for S. Dekker,117,93
438,4,3:20.0,,B. Brown enters the game for E. Gordon,117,93
439,4,2:58.0,,C. Capela makes 2-pt dunk at rim (assist by K. McDaniels),117,95
440,4,2:39.0,Turnover by I. Clark (bad pass; steal by T. Ennis),,117,95
441,4,2:29.0,,T. Ennis makes 2-pt layup from 1 ft,117,97
442,4,2:19.0,Turnover by J. McAdoo (bad pass),,117,97
443,4,2:06.0,,B. Brown makes 2-pt jump shot from 8 ft (assist by T. Ennis),117,99
444,4,1:45.0,P. McCaw makes 3-pt jump shot from 26 ft (assist by K. Looney),,120,99
445,4,1:36.0,,B. Brown makes 2-pt jump shot from 21 ft,120,101
446,4,1:15.0,Turnover by J. McAdoo (lost ball),,120,101
447,4,1:00.0,,C. Capela makes 2-pt layup from 1 ft (assist by C. Brewer),120,103
448,4,0:45.0,P. McCaw makes 3-pt jump shot from 26 ft,,123,103
449,4,0:33.0,,B. Brown makes 3-pt jump shot from 26 ft (assist by T. Ennis),123,106
450,4,0:18.0,P. McCaw makes 2-pt layup from 3 ft (assist by K. Looney),,125,106
451,4,0:06.0,,B. Brown misses 3-pt jump shot from 26 ft,125,106
452,4,0:04.0,,Offensive rebound by C. Capela,125,106
453,4,0:03.0,,C. Capela misses 2-pt layup from 1 ft,125,106
454,4,0:03.0,,Offensive rebound by C. Capela,125,106
455,4,0:03.0,,C. Capela makes 2-pt layup from 1 ft,125,108
