,QUARTER,TIME_REMAINING,DALLAS_ACTION,MEMPHIS_ACTION,DALLAS_SCORE,MEMPHIS_SCORE
388,4,4:10.0,Shooting foul by D. Davis (drawn by D. Powell),,87,86
389,4,4:10.0,D. Powell makes free throw 1 of 2,,88,86
390,4,4:10.0,D. Powell makes free throw 2 of 2,,89,86
391,4,3:55.0,,T. Daniels misses 2-pt jump shot from 20 ft,89,86
392,4,3:54.0,Defensive rebound by N. Brussino,,89,86
393,4,3:50.0,Dallas full timeout,,89,86
394,4,3:39.0,Shooting foul by D. Davis (drawn by A. Hammons),,89,86
395,4,3:39.0,A. Hammons makes free throw 1 of 2,,90,86
396,4,3:39.0,A. Hammons makes free throw 2 of 2,,91,86
397,4,3:20.0,,W. Baldwin misses 2-pt jump shot from 9 ft,91,86
398,4,3:18.0,,Offensive rebound by J. Martin,91,86
399,4,3:18.0,,J. Martin makes 2-pt dunk at rim,91,88
400,4,3:01.0,D. Finney-Smith makes 2-pt jump shot from 20 ft (assist by N. Brussino),,93,88
401,4,2:43.0,,J. Martin misses 2-pt layup from 1 ft (block by A. Hammons),93,88
402,4,2:40.0,,Offensive rebound by J. Martin,93,88
403,4,2:40.0,,J. Martin misses 2-pt layup at rim (block by A. Hammons),93,88
404,4,2:39.0,,Offensive rebound by J. Martin,93,88
405,4,2:39.0,,Shooting foul by A. Hammons (drawn by J. Martin),93,88
406,4,2:39.0,,J. Martin makes free throw 1 of 2,93,89
407,4,2:39.0,,J. Martin makes free throw 2 of 2,93,90
408,4,2:26.0,Shooting foul by D. Davis (drawn by A. Hammons),,93,90
409,4,2:26.0,A. Hammons makes free throw 1 of 2,,94,90
410,4,2:26.0,A. Hammons misses free throw 2 of 2,,94,90
411,4,2:24.0,,Defensive rebound by J. Martin,94,90
412,4,2:09.0,,Turnover by W. Baldwin (lost ball; steal by N. Brussino),94,90
413,4,1:50.0,N. Brussino misses 3-pt jump shot from 26 ft,,94,90
414,4,1:50.0,,Defensive rebound by D. Davis,94,90
415,4,1:49.0,,Memphis full timeout,94,90
416,4,1:36.0,,T. Daniels misses 3-pt jump shot from 24 ft,94,90
417,4,1:33.0,Defensive rebound by Team,,94,90
418,4,1:30.0,Dallas full timeout,,94,90
419,4,1:16.0,N. Brussino makes 3-pt jump shot from 25 ft (assist by D. Finney-Smith),,97,90
420,4,1:06.0,,Shooting foul by D. Powell (drawn by A. Harrison),97,90
421,4,1:06.0,,A. Harrison misses free throw 1 of 2,97,90
422,4,1:06.0,,Offensive rebound by Team,97,90
423,4,1:06.0,,A. Harrison makes free throw 2 of 2,97,91
424,4,1:04.0,Personal take foul by W. Baldwin (drawn by N. Brussino),,97,91
425,4,0:55.0,Turnover by D. Powell (bad pass),,97,91
426,4,0:49.0,,T. Daniels misses 3-pt jump shot from 26 ft (block by J. Uthoff),97,91
427,4,0:48.0,Defensive rebound by J. Uthoff,,97,91
428,4,0:47.0,Shooting foul by A. Harrison (drawn by J. Uthoff),,97,91
429,4,0:47.0,J. Uthoff makes free throw 1 of 2,,98,91
430,4,0:47.0,J. Uthoff makes free throw 2 of 2,,99,91
431,4,0:47.0,,Memphis full timeout,99,91
432,4,0:40.0,,W. Baldwin misses 3-pt jump shot from 25 ft,99,91
433,4,0:39.0,,Offensive rebound by J. Martin,99,91
434,4,0:36.0,,T. Daniels misses 3-pt jump shot from 24 ft,99,91
435,4,0:35.0,,Offensive rebound by D. Davis,99,91
436,4,0:28.0,,A. Harrison makes 2-pt layup from 1 ft,99,93
437,4,0:28.0,Dallas full timeout,,99,93
438,4,0:19.0,Personal take foul by A. Harrison (drawn by J. Uthoff),,99,93
439,4,0:19.0,J. Uthoff makes free throw 1 of 2,,100,93
440,4,0:19.0,J. Uthoff misses free throw 2 of 2,,100,93
441,4,0:19.0,,Defensive rebound by A. Harrison,100,93
442,4,0:11.0,,W. Baldwin misses 2-pt layup at rim,100,93
443,4,0:08.0,Defensive rebound by A. Hammons,,100,93
