,QUARTER,TIME_REMAINING,ATLANTA_ACTION,CLEVELAND_ACTION,ATLANTA_SCORE,CLEVELAND_SCORE
387,4,1:56.0,,D. Williams enters the game for K. Love,114,94
388,4,1:56.0,,L. Sanders enters the game for C. Frye,114,94
389,4,1:56.0,,D. Liggins enters the game for J. Smith,114,94
390,4,1:56.0,,D. Williams enters the game for K. Irving,114,94
391,4,1:56.0,J. Calderón enters the game for E. İlyasova,,114,94
392,4,1:56.0,M. Dunleavy enters the game for T. Hardaway,,114,94
393,4,1:56.0,K. Humphries enters the game for M. Muscala,,114,94
394,4,1:46.0,,D. Williams makes 2-pt jump shot from 19 ft,114,96
395,4,1:24.0,M. Delaney misses 2-pt layup from 3 ft (block by L. Sanders),,114,96
396,4,1:23.0,,Defensive rebound by D. Williams,114,96
397,4,1:17.0,Offensive charge foul by D. Williams (drawn by M. Delaney),,114,96
398,4,1:17.0,,Turnover by D. Williams (offensive foul),114,96
399,4,0:58.0,K. Humphries misses 2-pt jump shot from 20 ft,,114,96
400,4,0:57.0,,Defensive rebound by Team,114,96
401,4,0:47.0,,Shooting foul by K. Humphries (drawn by L. Sanders),114,96
402,4,0:47.0,,L. Sanders makes free throw 1 of 2,114,97
403,4,0:47.0,,L. Sanders makes free throw 2 of 2,114,98
404,4,0:24.0,Turnover by D. Bembry (bad pass; steal by L. Sanders),,114,98
405,4,0:13.0,,D. Williams makes 2-pt jump shot from 9 ft,114,100
