,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,NEW YORK_ACTION,SAN ANTONIO_SCORE,NEW YORK_SCORE
384,4,4:04.0,,C. Lee misses 2-pt layup from 3 ft,79,80
385,4,4:03.0,,Offensive rebound by C. Anthony,79,80
386,4,4:02.0,,Shooting foul by K. Leonard (drawn by C. Anthony),79,80
387,4,4:02.0,,C. Anthony makes free throw 1 of 2,79,81
388,4,4:02.0,,C. Anthony misses free throw 2 of 2,79,81
389,4,4:02.0,D. Green enters the game for T. Parker,,79,81
390,4,4:01.0,,Offensive rebound by W. Hernangómez,79,81
391,4,4:01.0,,W. Hernangómez misses 2-pt layup from 1 ft,79,81
392,4,3:59.0,Defensive rebound by K. Leonard,,79,81
393,4,3:43.0,L. Aldridge makes 2-pt hook shot from 3 ft,,81,81
394,4,3:23.0,,D. Rose makes 2-pt layup from 2 ft,81,83
395,4,3:05.0,K. Leonard misses 2-pt jump shot from 14 ft,,81,83
396,4,3:04.0,,Defensive rebound by K. Porziņģis,81,83
397,4,2:54.0,,Turnover by D. Rose (bad pass; steal by P. Mills),81,83
398,4,2:50.0,Turnover by P. Mills (bad pass; steal by C. Lee),,81,83
399,4,2:46.0,,C. Anthony makes 3-pt jump shot from 24 ft (assist by C. Lee),81,86
400,4,2:44.0,San Antonio full timeout,,81,86
401,4,2:44.0,Official timeout,,81,86
402,4,2:44.0,T. Parker enters the game for P. Mills,,81,86
403,4,2:30.0,D. Green misses 3-pt jump shot from 23 ft,,81,86
404,4,2:28.0,Offensive rebound by L. Aldridge,,81,86
405,4,2:10.0,Shooting foul by C. Anthony (drawn by K. Leonard),,81,86
406,4,2:10.0,K. Leonard makes free throw 1 of 3,,82,86
407,4,2:10.0,K. Leonard makes free throw 2 of 3,,83,86
408,4,2:10.0,D. Dedmon enters the game for D. Lee,,83,86
409,4,2:10.0,K. Leonard makes free throw 3 of 3,,84,86
410,4,1:47.0,,W. Hernangómez makes 2-pt layup from 2 ft,84,88
411,4,1:34.0,K. Leonard makes 2-pt jump shot from 14 ft,,86,88
412,4,1:15.0,,C. Anthony makes 2-pt jump shot from 12 ft,86,90
413,4,0:55.0,K. Leonard misses 3-pt jump shot from 24 ft,,86,90
414,4,0:53.0,,Defensive rebound by W. Hernangómez,86,90
415,4,0:33.0,,C. Anthony makes 2-pt jump shot from 18 ft (assist by D. Rose),86,92
416,4,0:33.0,San Antonio full timeout,,86,92
417,4,0:33.0,D. Bertāns enters the game for D. Dedmon,,86,92
418,4,0:33.0,,L. Thomas enters the game for W. Hernangómez,86,92
419,4,0:29.0,K. Leonard misses 2-pt layup from 3 ft (block by K. Porziņģis),,86,92
420,4,0:29.0,Offensive rebound by K. Leonard,,86,92
421,4,0:29.0,K. Leonard makes 2-pt layup from 3 ft,,88,92
422,4,0:29.0,,New York full timeout,88,92
423,4,0:29.0,M. Ginóbili enters the game for T. Parker,,88,92
424,4,0:29.0,D. Murray enters the game for D. Bertāns,,88,92
425,4,0:28.0,,Turnover by C. Anthony (lost ball),88,92
426,4,0:28.0,T. Parker enters the game for D. Murray,,88,92
427,4,0:22.0,D. Green misses 3-pt jump shot from 24 ft,,88,92
428,4,0:20.0,Offensive rebound by D. Green,,88,92
429,4,0:18.0,K. Leonard misses 2-pt jump shot from 4 ft,,88,92
430,4,0:16.0,,Defensive rebound by C. Anthony,88,92
431,4,0:16.0,,Personal take foul by M. Ginóbili (drawn by C. Anthony),88,92
432,4,0:16.0,D. Murray enters the game for T. Parker,,88,92
433,4,0:14.0,,Personal take foul by D. Green (drawn by D. Rose),88,92
434,4,0:14.0,,D. Rose makes free throw 1 of 2,88,93
435,4,0:14.0,D. Dedmon enters the game for D. Murray,,88,93
436,4,0:14.0,T. Parker enters the game for D. Dedmon,,88,94
437,4,0:14.0,,D. Rose makes free throw 2 of 2,88,94
438,4,0:14.0,San Antonio full timeout,,88,94
439,4,0:07.0,K. Leonard misses 2-pt jump shot from 4 ft,,88,94
440,4,0:05.0,Offensive rebound by L. Aldridge,,88,94
441,4,0:03.0,D. Green misses 3-pt jump shot from 24 ft,,88,94
442,4,0:01.0,Offensive rebound by M. Ginóbili,,88,94
443,4,0:01.0,M. Ginóbili makes 2-pt jump shot from 5 ft,,90,94
