,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,ORLANDO_ACTION,CLEVELAND_SCORE,ORLANDO_SCORE
395,4,5:59.0,D. Williams misses 3-pt jump shot from 25 ft,,100,94
396,4,5:58.0,Offensive rebound by C. Frye,,100,94
397,4,5:44.0,L. James makes 2-pt jump shot from 6 ft,,102,94
398,4,5:44.0,Shooting foul by N. Vučević (drawn by L. James),,102,94
399,4,5:44.0,,Orlando full timeout,102,94
400,4,5:44.0,,E. Fournier enters the game for C. Watson,102,94
401,4,5:44.0,L. James makes free throw 1 of 1,,103,94
402,4,5:35.0,,N. Vučević misses 2-pt hook shot from 8 ft,103,94
403,4,5:33.0,Defensive rebound by L. James,,103,94
404,4,5:28.0,L. James misses 2-pt layup from 1 ft,,103,94
405,4,5:26.0,,Defensive rebound by N. Vučević,103,94
406,4,5:14.0,,Shooting foul by I. Shumpert (drawn by N. Vučević),103,94
407,4,5:14.0,,N. Vučević makes free throw 1 of 2,103,95
408,4,5:14.0,,N. Vučević misses free throw 2 of 2,103,95
409,4,5:13.0,Defensive rebound by L. James,,103,95
410,4,4:56.0,D. Williams makes 2-pt jump shot from 19 ft,,105,95
411,4,4:40.0,,N. Vučević makes 2-pt layup from 2 ft,105,97
412,4,4:25.0,Shooting foul by N. Vučević (drawn by L. James),,105,97
413,4,4:25.0,L. James makes free throw 1 of 2,,106,97
414,4,4:25.0,L. James misses free throw 2 of 2,,106,97
415,4,4:24.0,,Defensive rebound by N. Vučević,106,97
416,4,4:14.0,,Personal foul by C. Frye (drawn by N. Vučević),106,97
417,4,4:14.0,,N. Vučević makes free throw 1 of 2,106,98
418,4,4:14.0,,N. Vučević misses free throw 2 of 2,106,98
419,4,4:13.0,Defensive rebound by L. James,,106,98
420,4,4:02.0,C. Frye misses 3-pt jump shot from 24 ft,,106,98
421,4,4:01.0,,Defensive rebound by T. Ross,106,98
422,4,3:55.0,,E. Payton misses 2-pt layup at rim,106,98
423,4,3:53.0,,Offensive rebound by N. Vučević,106,98
424,4,3:53.0,,N. Vučević misses 2-pt layup from 1 ft,106,98
425,4,3:51.0,Defensive rebound by L. James,,106,98
426,4,3:50.0,Personal foul by E. Payton (drawn by L. James),,106,98
427,4,3:50.0,Cleveland full timeout,,106,98
428,4,3:50.0,,J. Green enters the game for N. Vučević,106,98
429,4,3:50.0,R. Jefferson enters the game for C. Frye,,106,98
430,4,3:40.0,L. James makes 2-pt layup from 3 ft (assist by D. Williams),,108,98
431,4,3:23.0,,E. Fournier misses 3-pt jump shot from 25 ft,108,98
432,4,3:22.0,Defensive rebound by L. James,,108,98
433,4,3:15.0,K. Irving misses 3-pt jump shot from 26 ft,,108,98
434,4,3:13.0,,Defensive rebound by E. Fournier,108,98
435,4,3:02.0,,A. Gordon makes 2-pt dunk at rim (assist by E. Payton),108,100
436,4,2:41.0,R. Jefferson misses 3-pt jump shot from 26 ft,,108,100
437,4,2:38.0,,Defensive rebound by E. Payton,108,100
438,4,2:35.0,,Shooting foul by D. Williams (drawn by A. Gordon),108,100
439,4,2:35.0,,A. Gordon makes free throw 1 of 2,108,101
440,4,2:35.0,,A. Gordon makes free throw 2 of 2,108,102
441,4,2:19.0,L. James makes 3-pt jump shot from 26 ft (assist by K. Irving),,111,102
442,4,2:11.0,,Turnover by E. Payton (lost ball; steal by R. Jefferson),111,102
443,4,2:00.0,I. Shumpert makes 3-pt jump shot from 24 ft (assist by L. James),,114,102
444,4,2:00.0,,Orlando full timeout,114,102
445,4,1:45.0,,E. Fournier misses 2-pt layup from 2 ft,114,102
446,4,1:45.0,,Offensive rebound by E. Payton,114,102
447,4,1:45.0,,E. Payton misses 2-pt layup from 1 ft,114,102
448,4,1:41.0,Defensive rebound by L. James,,114,102
449,4,1:35.0,K. Irving makes 2-pt layup from 2 ft,,116,102
450,4,1:32.0,,Turnover by E. Payton (bad pass),116,102
451,4,1:32.0,Cleveland full timeout,,116,102
452,4,1:32.0,D. Williams enters the game for L. James,,116,102
453,4,1:32.0,D. Liggins enters the game for I. Shumpert,,116,102
454,4,1:32.0,J. Jones enters the game for K. Irving,,116,102
455,4,1:32.0,,M. Hezonja enters the game for T. Ross,116,102
456,4,1:32.0,,S. Zimmerman enters the game for A. Gordon,116,102
457,4,1:32.0,,C. Watson enters the game for E. Fournier,116,102
458,4,1:32.0,,D. Rudež enters the game for E. Payton,116,102
459,4,1:32.0,,C. Wilcox enters the game for J. Green,116,102
460,4,1:09.0,D. Williams misses 2-pt jump shot from 18 ft,,116,102
461,4,1:06.0,,Defensive rebound by C. Watson,116,102
462,4,0:57.0,,D. Rudež misses 3-pt jump shot from 26 ft,116,102
463,4,0:55.0,,Offensive rebound by S. Zimmerman,116,102
464,4,0:48.0,,M. Hezonja makes 2-pt jump shot from 6 ft (assist by C. Wilcox),116,104
465,4,0:26.0,D. Williams misses 3-pt jump shot from 23 ft,,116,104
466,4,0:25.0,,Defensive rebound by M. Hezonja,116,104
467,4,0:15.0,,C. Watson misses 3-pt jump shot from 23 ft,116,104
468,4,0:13.0,Defensive rebound by D. Liggins,,116,104
