,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,PORTLAND_ACTION,NEW ORLEANS_SCORE,PORTLAND_SCORE
382,4,4:51.0,Q. Cook misses 2-pt jump shot from 21 ft,,92,93
383,4,4:48.0,,Defensive rebound by N. Vonleh,92,93
384,4,4:38.0,,T. Quarterman misses 3-pt jump shot from 26 ft,92,93
385,4,4:37.0,,Offensive rebound by N. Vonleh,92,93
386,4,4:32.0,,Personal foul by C. Diallo (drawn by N. Vonleh),92,93
387,4,4:14.0,,P. Connaughton misses 2-pt layup from 1 ft (block by C. Diallo),92,93
388,4,4:13.0,,Offensive rebound by N. Vonleh,92,93
389,4,4:13.0,,T. Quarterman misses 3-pt jump shot from 25 ft,92,93
390,4,4:13.0,,Offensive rebound by Team,92,93
391,4,4:13.0,,Turnover by Team (shot clock),92,93
392,4,4:01.0,C. Diallo makes 2-pt layup from 1 ft (assist by J. Crawford),,94,93
393,4,3:41.0,,M. Leonard misses 2-pt hook shot from 5 ft,94,93
394,4,3:39.0,Defensive rebound by C. Diallo,,94,93
395,4,3:30.0,J. Crawford makes 2-pt jump shot from 12 ft,,96,93
396,4,3:16.0,,Turnover by J. Layman (lost ball),96,93
397,4,3:04.0,J. Crawford makes 3-pt jump shot from 26 ft,,99,93
398,4,2:38.0,,M. Leonard makes 2-pt jump shot from 20 ft (assist by T. Quarterman),99,95
399,4,2:28.0,New Orleans full timeout,,99,95
400,4,2:15.0,Shooting foul by M. Leonard (drawn by C. Diallo),,99,95
401,4,2:15.0,C. Diallo makes free throw 1 of 2,,100,95
402,4,2:15.0,C. Diallo makes free throw 2 of 2,,101,95
403,4,2:02.0,,N. Vonleh makes 2-pt layup from 1 ft (assist by P. Connaughton),101,97
404,4,2:02.0,,Shooting foul by C. Diallo (drawn by N. Vonleh),101,97
405,4,2:02.0,,N. Vonleh makes free throw 1 of 1,101,98
406,4,1:49.0,C. Diallo misses 2-pt jump shot from 14 ft,,101,98
407,4,1:48.0,,Defensive rebound by M. Leonard,101,98
408,4,1:30.0,,M. Leonard misses 2-pt jump shot from 10 ft,101,98
409,4,1:29.0,,Offensive rebound by N. Vonleh,101,98
410,4,1:23.0,,N. Vonleh makes 2-pt hook shot from 4 ft (assist by T. Quarterman),101,100
411,4,1:11.0,Q. Cook misses 2-pt jump shot from 18 ft,,101,100
412,4,1:07.0,,Defensive rebound by T. Quarterman,101,100
413,4,0:48.0,,M. Leonard misses 2-pt hook shot from 9 ft,101,100
414,4,0:45.0,Defensive rebound by J. Crawford,,101,100
415,4,0:29.0,J. Crawford misses 2-pt jump shot from 19 ft,,101,100
416,4,0:27.0,,Defensive rebound by N. Vonleh,101,100
417,4,0:11.0,,Turnover by M. Leonard (lost ball),101,100
418,4,0:11.0,New Orleans full timeout,,101,100
419,4,0:11.0,New Orleans full timeout,,101,100
420,4,0:07.0,Personal take foul by P. Connaughton (drawn by J. Crawford),,101,100
421,4,0:06.0,Personal take foul by T. Quarterman (drawn by Q. Cook),,101,100
422,4,0:06.0,Q. Cook makes free throw 1 of 2,,102,100
423,4,0:06.0,Q. Cook makes free throw 2 of 2,,103,100
424,4,0:06.0,,Portland full timeout,103,100
425,4,0:06.0,,Portland full timeout,103,100
426,4,0:05.0,,Personal take foul by A. Toupane (drawn by T. Quarterman),103,100
427,4,0:05.0,,T. Quarterman misses free throw 1 of 2,103,100
428,4,0:05.0,,Offensive rebound by Team,103,100
429,4,0:05.0,,T. Quarterman misses free throw 2 of 2,103,100
430,4,0:05.0,,Offensive rebound by T. Quarterman,103,100
431,4,0:05.0,D. Motiejūnas enters the game for A. Toupane,,103,100
432,4,0:05.0,A. Ajinça enters the game for C. Diallo,,103,100
433,4,0:01.0,,Turnover by T. Quarterman (bad pass; steal by D. Motiejūnas),103,100
