,QUARTER,TIME_REMAINING,ATLANTA_ACTION,MIAMI_ACTION,ATLANTA_SCORE,MIAMI_SCORE
382,4,5:53.0,M. Dunleavy makes technical free throw,,88,105
383,4,5:53.0,,Flagrant foul type 1 by T. Prince (drawn by H. Whiteside),88,105
384,4,5:53.0,,H. Whiteside makes flagrant free throw 1 of 2,88,106
385,4,5:53.0,,R. McGruder enters the game for J. Johnson,88,105
386,4,5:53.0,M. Scott enters the game for T. Prince,,88,106
387,4,5:53.0,,H. Whiteside misses flagrant free throw 2 of 2,88,106
388,4,5:53.0,,Offensive rebound by Team,88,106
389,4,5:42.0,,H. Whiteside makes 2-pt jump shot from 6 ft (assist by T. Johnson),88,108
390,4,5:37.0,Shooting foul by T. Johnson (drawn by M. Dunleavy),,88,108
391,4,5:37.0,M. Dunleavy makes free throw 1 of 2,,89,108
392,4,5:37.0,M. Dunleavy makes free throw 2 of 2,,90,108
393,4,5:22.0,,D. Waiters makes 2-pt jump shot from 17 ft,90,110
394,4,5:10.0,M. Dunleavy misses 3-pt jump shot from 24 ft,,90,110
395,4,5:09.0,,Defensive rebound by T. Johnson,90,110
396,4,4:58.0,,Personal foul by M. Muscala (drawn by H. Whiteside),90,110
397,4,4:44.0,,H. Whiteside makes 2-pt dunk at rim (assist by W. Ellington),90,112
398,4,4:20.0,L. Patterson misses 2-pt jump shot from 7 ft (block by T. Johnson),,90,112
399,4,4:19.0,Offensive rebound by L. Patterson,,90,112
400,4,4:18.0,M. Muscala misses 2-pt jump shot from 19 ft,,90,112
401,4,4:17.0,,Defensive rebound by Team,90,112
402,4,4:17.0,K. Humphries enters the game for M. Dunleavy,,90,112
403,4,4:16.0,Loose ball foul by L. Patterson (drawn by T. Johnson),,90,112
404,4,3:58.0,,H. Whiteside makes 2-pt jump shot from 4 ft (assist by R. McGruder),90,114
405,4,3:46.0,Turnover by M. Muscala (bad pass),,90,114
406,4,3:25.0,,T. Johnson misses 2-pt jump shot from 11 ft (block by M. Scott),90,114
407,4,3:24.0,Defensive rebound by D. Bembry,,90,114
408,4,3:20.0,D. Bembry misses 2-pt layup from 1 ft (block by R. McGruder),,90,114
409,4,3:19.0,,Defensive rebound by R. McGruder,90,114
410,4,3:13.0,,T. Johnson makes 2-pt dunk from 1 ft (assist by R. McGruder),90,116
411,4,2:57.0,L. Patterson misses 2-pt jump shot from 15 ft,,90,116
412,4,2:56.0,,Defensive rebound by D. Waiters,90,116
413,4,2:50.0,,D. Waiters misses 2-pt layup from 2 ft,90,116
414,4,2:49.0,Defensive rebound by L. Patterson,,90,116
415,4,2:43.0,K. Humphries misses 2-pt dunk at rim,,90,116
416,4,2:42.0,,Defensive rebound by H. Whiteside,90,116
417,4,2:36.0,Atlanta full timeout,,90,116
418,4,2:36.0,,O. White enters the game for H. Whiteside,90,116
419,4,2:36.0,,W. Reed enters the game for D. Waiters,90,116
420,4,2:36.0,M. Dunleavy enters the game for M. Muscala,,90,116
421,4,2:27.0,,R. McGruder misses 2-pt jump shot from 20 ft,90,116
422,4,2:26.0,Defensive rebound by M. Dunleavy,,90,116
423,4,2:09.0,D. Bembry misses 2-pt layup from 2 ft,,90,116
424,4,2:08.0,Offensive rebound by M. Dunleavy,,90,116
425,4,2:00.0,M. Dunleavy misses 3-pt jump shot from 24 ft,,90,116
426,4,1:59.0,,Defensive rebound by W. Reed,90,116
427,4,1:43.0,,W. Ellington misses 3-pt jump shot from 25 ft,90,116
428,4,1:42.0,Defensive rebound by M. Dunleavy,,90,116
429,4,1:31.0,Personal foul by T. Johnson (drawn by K. Humphries),,90,116
430,4,1:31.0,K. Humphries misses free throw 1 of 2,,90,116
431,4,1:31.0,Offensive rebound by Team,,90,116
432,4,1:31.0,K. Humphries makes free throw 2 of 2,,91,116
433,4,1:10.0,,T. Johnson misses 2-pt jump shot from 7 ft,91,116
434,4,1:09.0,Defensive rebound by L. Patterson,,91,116
435,4,1:07.0,L. Patterson misses 3-pt jump shot from 25 ft,,91,116
436,4,1:06.0,Offensive rebound by M. Dunleavy,,91,116
437,4,1:01.0,M. Dunleavy makes 2-pt jump shot from 3 ft,,93,116
438,4,0:42.0,,R. McGruder misses 2-pt layup from 2 ft (block by D. Bembry),93,116
439,4,0:41.0,,Offensive rebound by Team,93,116
440,4,0:36.0,,W. Reed misses 2-pt jump shot from 17 ft (block by K. Humphries),93,116
441,4,0:35.0,Defensive rebound by D. Bembry,,93,116
442,4,0:29.0,D. Bembry misses 2-pt layup from 1 ft,,93,116
443,4,0:28.0,,Defensive rebound by W. Ellington,93,116
444,4,0:06.0,,R. McGruder misses 3-pt jump shot from 25 ft,93,116
445,4,0:04.0,Defensive rebound by K. Humphries,,93,116
