,QUARTER,TIME_REMAINING,DALLAS_ACTION,CHARLOTTE_ACTION,DALLAS_SCORE,CHARLOTTE_SCORE
383,4,6:21.0,Turnover by J. Gibson (bad pass),,71,78
384,4,6:21.0,D. Powell enters the game for S. Mejri,,71,78
385,4,6:03.0,,M. Kidd-Gilchrist misses 2-pt jump shot from 8 ft,71,78
386,4,6:02.0,Defensive rebound by J. Gibson,,71,78
387,4,5:53.0,D. Finney-Smith makes 3-pt jump shot from 26 ft (assist by J. Gibson),,74,78
388,4,5:35.0,,N. Batum misses 2-pt jump shot from 17 ft,74,78
389,4,5:34.0,Defensive rebound by D. Powell,,74,78
390,4,5:25.0,Offensive foul by H. Barnes (drawn by K. Walker),,74,78
391,4,5:25.0,Turnover by H. Barnes (offensive foul),,74,78
392,4,5:25.0,,Charlotte full timeout,74,78
393,4,5:14.0,,K. Walker misses 3-pt jump shot from 26 ft,74,78
394,4,5:12.0,Defensive rebound by H. Barnes,,74,78
395,4,4:57.0,W. Matthews makes 2-pt layup at rim (assist by H. Barnes),,76,78
396,4,4:37.0,,N. Batum makes 2-pt jump shot from 7 ft (assist by K. Walker),76,80
397,4,4:18.0,H. Barnes makes 2-pt jump shot from 10 ft,,78,80
398,4,3:51.0,,K. Walker makes 3-pt jump shot from 27 ft (assist by M. Kidd-Gilchrist),78,83
399,4,3:32.0,H. Barnes misses 2-pt jump shot from 18 ft,,78,83
400,4,3:31.0,,Defensive rebound by J. Lamb,78,83
401,4,3:24.0,,J. Lamb makes 2-pt layup from 1 ft,78,85
402,4,3:24.0,,Shooting foul by D. Powell (drawn by J. Lamb),78,85
403,4,3:24.0,Dallas full timeout,,78,85
404,4,3:24.0,,J. Lamb makes free throw 1 of 1,78,86
405,4,3:10.0,H. Barnes makes 2-pt layup at rim (assist by J. Gibson),,80,86
406,4,2:51.0,,K. Walker misses 3-pt jump shot from 24 ft,80,86
407,4,2:49.0,Defensive rebound by Team,,80,86
408,4,2:39.0,W. Matthews misses 2-pt jump shot from 9 ft,,80,86
409,4,2:37.0,Offensive rebound by D. Powell,,80,86
410,4,2:29.0,J. Gibson makes 3-pt jump shot from 26 ft (assist by D. Finney-Smith),,83,86
411,4,2:18.0,,K. Walker makes 2-pt layup at rim,83,88
412,4,1:58.0,H. Barnes makes 2-pt jump shot from 8 ft,,85,88
413,4,1:38.0,,J. Lamb misses 2-pt jump shot from 10 ft,85,88
414,4,1:35.0,Defensive rebound by H. Barnes,,85,88
415,4,1:18.0,J. Gibson misses 2-pt layup from 2 ft,,85,88
416,4,1:18.0,,Defensive rebound by Team,85,88
417,4,1:18.0,Loose ball foul by D. Powell (drawn by J. Lamb),,85,88
418,4,1:18.0,,J. Lamb makes free throw 1 of 2,85,89
419,4,1:18.0,S. Mejri enters the game for D. Powell,,85,88
420,4,1:18.0,,J. Lamb makes free throw 2 of 2,85,90
421,4,1:10.0,Personal foul by N. Batum (drawn by W. Matthews),,85,90
422,4,1:00.0,W. Matthews misses 3-pt jump shot from 25 ft,,85,90
423,4,1:00.0,,Defensive rebound by Team,85,90
424,4,0:42.0,,K. Walker makes 3-pt jump shot from 24 ft (assist by N. Batum),85,93
425,4,0:42.0,Dallas full timeout,,85,93
426,4,0:36.0,J. Gibson misses 3-pt jump shot from 26 ft,,85,93
427,4,0:35.0,,Defensive rebound by J. Lamb,85,93
428,4,0:28.0,,Turnover by J. Lamb (bad pass; steal by J. Gibson),85,93
429,4,0:24.0,J. Gibson makes 2-pt layup from 1 ft,,87,93
430,4,0:18.0,,Personal take foul by S. Mejri (drawn by M. Kidd-Gilchrist),87,93
431,4,0:18.0,,M. Kidd-Gilchrist makes free throw 1 of 2,87,94
432,4,0:18.0,,M. Kidd-Gilchrist makes free throw 2 of 2,87,95
433,4,0:18.0,Dallas full timeout,,87,95
434,4,0:13.0,W. Matthews misses 3-pt jump shot from 27 ft,,87,95
435,4,0:10.0,,Defensive rebound by N. Batum,87,95
436,4,0:10.0,,Personal take foul by J. Gibson (drawn by N. Batum),87,95
437,4,0:10.0,,N. Batum makes free throw 1 of 2,87,96
438,4,0:10.0,,N. Batum makes free throw 2 of 2,87,97
439,4,0:04.0,J. Gibson misses 2-pt jump shot from 17 ft,,87,97
440,4,0:03.0,,Defensive rebound by C. Zeller,87,97
