,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,NEW YORK_ACTION,CLEVELAND_SCORE,NEW YORK_SCORE
387,4,6:02.0,,Personal foul by I. Shumpert (drawn by K. Porziņģis),102,89
388,4,5:58.0,,Personal foul by T. Thompson (drawn by B. Jennings),102,89
389,4,5:58.0,Official timeout,,102,89
390,4,5:58.0,,B. Jennings misses free throw 1 of 2,102,89
391,4,5:58.0,,Offensive rebound by Team,102,89
392,4,5:58.0,,B. Jennings makes free throw 2 of 2,102,90
393,4,5:35.0,K. Love misses 3-pt jump shot from 24 ft,,102,90
394,4,5:33.0,,Defensive rebound by M. Kuzminskas,102,90
395,4,5:18.0,,W. Hernangómez misses 2-pt jump shot from 7 ft,102,90
396,4,5:16.0,Defensive rebound by L. James,,102,90
397,4,4:57.0,K. Korver makes 2-pt jump shot from 18 ft,,104,90
398,4,4:40.0,,K. Porziņģis makes 3-pt jump shot from 24 ft (assist by J. Holiday),104,93
399,4,4:22.0,I. Shumpert misses 3-pt jump shot from 25 ft,,104,93
400,4,4:19.0,,Defensive rebound by M. Kuzminskas,104,93
401,4,4:13.0,,B. Jennings misses 2-pt layup at rim,104,93
402,4,4:11.0,,Offensive rebound by Team,104,93
403,4,4:11.0,,New York full timeout,104,93
404,4,4:11.0,,C. Anthony enters the game for M. Kuzminskas,104,93
405,4,4:00.0,,Personal foul by L. James (drawn by K. Porziņģis),104,93
406,4,4:00.0,,K. Porziņģis misses free throw 1 of 2,104,93
407,4,4:00.0,,Offensive rebound by Team,104,93
408,4,4:00.0,,K. Porziņģis misses free throw 2 of 2,104,93
409,4,3:59.0,Defensive rebound by K. Love,,104,93
410,4,3:46.0,Turnover by K. Love (bad pass; steal by K. Porziņģis),,104,93
411,4,3:39.0,,W. Hernangómez makes 2-pt jump shot from 9 ft (assist by K. Porziņģis),104,95
412,4,3:15.0,L. James misses 2-pt jump shot from 19 ft,,104,95
413,4,3:13.0,,Defensive rebound by B. Jennings,104,95
414,4,3:10.0,,Turnover by B. Jennings (bad pass),104,95
415,4,3:10.0,,C. Lee enters the game for J. Holiday,104,95
416,4,2:48.0,L. James misses 2-pt jump shot from 20 ft,,104,95
417,4,2:46.0,,Defensive rebound by C. Lee,104,95
418,4,2:30.0,,C. Anthony misses 3-pt jump shot from 25 ft,104,95
419,4,2:29.0,Defensive rebound by K. Korver,,104,95
420,4,2:29.0,,Loose ball foul by K. Porziņģis (drawn by K. Korver),104,95
421,4,2:29.0,K. Korver makes free throw 1 of 2,,105,95
422,4,2:29.0,K. Korver makes free throw 2 of 2,,106,95
423,4,2:11.0,,K. Porziņģis misses 2-pt jump shot from 6 ft,106,95
424,4,2:09.0,Defensive rebound by I. Shumpert,,106,95
425,4,1:45.0,Turnover by Team (shot clock),,106,95
426,4,1:32.0,,W. Hernangómez makes 2-pt layup from 2 ft (assist by B. Jennings),106,97
427,4,1:24.0,Turnover by Team (turnover),,106,97
428,4,1:14.0,,C. Lee makes 2-pt layup from 1 ft (assist by W. Hernangómez),106,99
429,4,1:02.0,Turnover by L. James (lost ball; steal by C. Anthony),,106,99
430,4,1:00.0,,C. Anthony makes 2-pt dunk at rim,106,101
431,4,0:44.0,K. Love makes 3-pt jump shot from 23 ft (assist by L. James),,109,101
432,4,0:44.0,,New York full timeout,109,101
433,4,0:40.0,,C. Anthony misses 2-pt jump shot from 14 ft,109,101
434,4,0:39.0,Defensive rebound by I. Shumpert,,109,101
435,4,0:31.0,L. James makes 2-pt dunk at rim,,111,101
436,4,0:24.0,,C. Anthony misses 3-pt jump shot from 24 ft,111,101
437,4,0:23.0,,Offensive rebound by C. Lee,111,101
438,4,0:21.0,,C. Lee makes 3-pt jump shot from 25 ft,111,104
439,4,0:21.0,Cleveland full timeout,,111,104
440,4,0:21.0,C. Frye enters the game for T. Thompson,,111,104
441,4,0:21.0,,J. Holiday enters the game for K. Porziņģis,111,104
442,4,0:15.0,Turnover by L. James (lost ball),,111,104
443,4,0:15.0,,New York full timeout,111,104
444,4,0:15.0,,K. Porziņģis enters the game for W. Hernangómez,111,104
445,4,0:15.0,T. Thompson enters the game for C. Frye,,111,104
446,4,0:10.0,,J. Holiday misses 3-pt jump shot from 25 ft,111,104
447,4,0:08.0,Defensive rebound by K. Love,,111,104
