,QUARTER,TIME_REMAINING,PHOENIX_ACTION,TORONTO_ACTION,PHOENIX_SCORE,TORONTO_SCORE
379,4,7:09.0,,Offensive charge foul by E. Bledsoe (drawn by K. Lowry),95,95
380,4,7:09.0,Turnover by E. Bledsoe (offensive foul),,95,95
381,4,6:52.0,,D. DeRozan misses 2-pt jump shot from 12 ft,95,95
382,4,6:52.0,,Offensive rebound by Team,95,95
383,4,6:37.0,,D. Carroll makes 2-pt jump shot from 16 ft (assist by C. Joseph),95,97
384,4,6:24.0,Personal foul by J. Valančiūnas (drawn by E. Bledsoe),,95,97
385,4,6:24.0,E. Bledsoe makes free throw 1 of 2,,96,97
386,4,6:24.0,E. Bledsoe makes free throw 2 of 2,,97,97
387,4,6:10.0,,D. DeRozan misses 2-pt jump shot from 18 ft,97,97
388,4,6:09.0,Defensive rebound by B. Knight,,97,97
389,4,6:04.0,P. Tucker makes 2-pt layup from 2 ft (assist by B. Knight),,99,97
390,4,5:58.0,,Toronto full timeout,99,97
391,4,5:53.0,,Personal block foul by D. Booker (drawn by C. Joseph),99,97
392,4,5:37.0,,D. DeRozan misses 2-pt jump shot from 21 ft,99,97
393,4,5:37.0,,Offensive rebound by Team,99,97
394,4,5:37.0,,Turnover by Team (shot clock),99,97
395,4,5:27.0,Personal foul by D. DeRozan (drawn by P. Tucker),,99,97
396,4,5:27.0,P. Tucker makes free throw 1 of 2,,100,97
397,4,5:27.0,P. Tucker misses free throw 2 of 2,,100,97
398,4,5:27.0,,L. Nogueira enters the game for C. Joseph,100,97
399,4,5:26.0,,Defensive rebound by J. Valančiūnas,100,97
400,4,5:15.0,,K. Lowry misses 3-pt jump shot from 26 ft,100,97
401,4,5:14.0,Defensive rebound by D. Booker,,100,97
402,4,4:57.0,P. Tucker makes 2-pt hook shot from 7 ft,,102,97
403,4,4:32.0,,D. Carroll misses 3-pt jump shot from 26 ft,102,97
404,4,4:31.0,Defensive rebound by P. Tucker,,102,97
405,4,4:15.0,B. Knight misses 2-pt jump shot from 4 ft (block by J. Valančiūnas),,102,97
406,4,4:13.0,,Defensive rebound by D. Carroll,102,97
407,4,4:09.0,,Shooting foul by D. Booker (drawn by D. Carroll),102,97
408,4,4:09.0,,Technical foul by K. Lowry,102,97
409,4,4:09.0,E. Bledsoe makes technical free throw,,103,97
410,4,4:09.0,,D. Carroll makes free throw 1 of 2,103,98
411,4,4:09.0,T. Warren enters the game for D. Booker,,103,97
412,4,4:09.0,,C. Joseph enters the game for J. Valančiūnas,103,97
413,4,4:09.0,,D. Carroll makes free throw 2 of 2,103,99
414,4,3:58.0,E. Bledsoe makes 2-pt layup from 2 ft,,105,99
415,4,3:40.0,,Personal foul by P. Tucker (drawn by D. DeRozan),105,99
416,4,3:40.0,,D. DeRozan makes free throw 1 of 2,105,100
417,4,3:40.0,,D. DeRozan misses free throw 2 of 2,105,100
418,4,3:39.0,Defensive rebound by P. Tucker,,105,100
419,4,3:26.0,E. Bledsoe makes 2-pt jump shot from 11 ft,,107,100
420,4,3:07.0,,K. Lowry misses 2-pt layup from 2 ft,107,100
421,4,3:07.0,Defensive rebound by P. Tucker,,107,100
422,4,2:48.0,E. Bledsoe misses 3-pt jump shot from 26 ft,,107,100
423,4,2:48.0,,Defensive rebound by Team,107,100
424,4,2:48.0,Official timeout,,107,100
425,4,2:48.0,,T. Ross enters the game for D. Carroll,107,100
426,4,2:48.0,D. Booker enters the game for T. Warren,,107,100
427,4,2:31.0,,D. DeRozan misses 2-pt jump shot from 8 ft,107,100
428,4,2:31.0,Defensive rebound by T. Chandler,,107,100
429,4,2:08.0,P. Tucker misses 2-pt layup from 3 ft,,107,100
430,4,2:07.0,Offensive rebound by T. Chandler,,107,100
431,4,2:04.0,T. Chandler makes 2-pt dunk at rim,,109,100
432,4,1:53.0,,Turnover by C. Joseph (bad pass),109,100
433,4,1:30.0,Flagrant foul type 1 by K. Lowry (drawn by B. Knight),,109,100
434,4,1:30.0,B. Knight makes flagrant free throw 1 of 2,,110,100
435,4,1:30.0,,N. Powell enters the game for K. Lowry,109,100
436,4,1:30.0,,D. Carroll enters the game for D. DeRozan,109,100
437,4,1:30.0,B. Knight makes flagrant free throw 2 of 2,,111,100
438,4,1:12.0,E. Bledsoe makes 2-pt layup from 2 ft,,113,100
439,4,0:51.0,,N. Powell misses 3-pt jump shot from 25 ft,113,100
440,4,0:50.0,,Offensive rebound by D. Carroll,113,100
441,4,0:48.0,,D. Carroll misses 2-pt layup from 3 ft,113,100
442,4,0:47.0,Defensive rebound by E. Bledsoe,,113,100
443,4,0:37.0,T. Chandler misses 2-pt layup from 3 ft (block by D. Carroll),,113,100
444,4,0:37.0,Offensive rebound by Team,,113,100
445,4,0:28.0,Shooting foul by C. Joseph (drawn by E. Bledsoe),,113,100
446,4,0:28.0,E. Bledsoe makes free throw 1 of 2,,114,100
447,4,0:28.0,A. Williams enters the game for T. Chandler,,114,100
448,4,0:28.0,T. Ulis enters the game for D. Booker,,114,100
449,4,0:28.0,M. Chriss enters the game for P. Tucker,,114,100
450,4,0:28.0,A. Len enters the game for B. Knight,,114,100
451,4,0:28.0,T. Warren enters the game for E. Bledsoe,,115,100
452,4,0:28.0,E. Bledsoe makes free throw 2 of 2,,115,100
453,4,0:28.0,,Toronto full timeout,115,100
454,4,0:18.0,,N. Powell makes 3-pt jump shot from 25 ft (assist by T. Ross),115,103
