,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,BROOKLYN_ACTION,GOLDEN STATE_SCORE,BROOKLYN_SCORE
375,4,10:17.0,,C. LeVert makes 2-pt layup from 2 ft (assist by J. Lin),90,86
376,4,9:58.0,K. Thompson misses 3-pt jump shot from 24 ft,,90,86
377,4,9:57.0,,Defensive rebound by J. Lin,90,86
378,4,9:50.0,,J. Lin misses 2-pt jump shot from 19 ft,90,86
379,4,9:49.0,,Offensive rebound by R. Hollis-Jefferson,90,86
380,4,9:42.0,,S. Kilpatrick misses 2-pt jump shot from 18 ft,90,86
381,4,9:41.0,Defensive rebound by K. Durant,,90,86
382,4,9:32.0,K. Durant makes 2-pt layup from 2 ft,,92,86
383,4,9:22.0,,R. Hollis-Jefferson misses 2-pt layup from 2 ft,92,86
384,4,9:21.0,Defensive rebound by D. West,,92,86
385,4,9:09.0,A. Iguodala misses 3-pt jump shot from 23 ft,,92,86
386,4,9:08.0,,Defensive rebound by J. Lin,92,86
387,4,9:04.0,,J. Lin makes 2-pt jump shot from 9 ft,92,88
388,4,9:04.0,Golden State full timeout,,92,88
389,4,9:04.0,,B. Lopez enters the game for J. Hamilton,92,88
390,4,9:04.0,,B. Bogdanović enters the game for S. Kilpatrick,92,88
391,4,9:04.0,S. Curry enters the game for K. Thompson,,92,88
392,4,9:04.0,Z. Pachulia enters the game for D. West,,92,88
393,4,8:48.0,K. Durant misses 2-pt jump shot from 5 ft,,92,88
394,4,8:47.0,Offensive rebound by Z. Pachulia,,92,88
395,4,8:35.0,Shooting foul by B. Bogdanović (drawn by K. Durant),,92,88
396,4,8:35.0,K. Durant makes free throw 1 of 2,,93,88
397,4,8:35.0,K. Durant makes free throw 2 of 2,,94,88
398,4,8:18.0,,C. LeVert misses 2-pt jump shot from 17 ft,94,88
399,4,8:17.0,Defensive rebound by S. Curry,,94,88
400,4,8:07.0,S. Livingston misses 2-pt jump shot from 18 ft,,94,88
401,4,8:06.0,,Defensive rebound by Team,94,88
402,4,8:06.0,Loose ball foul by Z. Pachulia (drawn by J. Lin),,94,88
403,4,8:06.0,,J. Harris enters the game for C. LeVert,94,88
404,4,7:54.0,,Turnover by J. Lin (lost ball; steal by S. Curry),94,88
405,4,7:49.0,K. Durant makes 2-pt layup from 2 ft,,96,88
406,4,7:21.0,,B. Lopez makes 3-pt jump shot from 24 ft (assist by R. Hollis-Jefferson),96,91
407,4,6:56.0,A. Iguodala makes 3-pt jump shot from 25 ft,,99,91
408,4,6:42.0,,Turnover by J. Harris (bad pass; steal by K. Durant),99,91
409,4,6:38.0,S. Livingston makes 2-pt dunk at rim (assist by S. Curry),,101,91
410,4,6:38.0,,Brooklyn full timeout,101,91
411,4,6:38.0,,S. Kilpatrick enters the game for J. Lin,101,91
412,4,6:38.0,I. Clark enters the game for A. Iguodala,,101,91
413,4,6:30.0,,Turnover by B. Bogdanović (bad pass; steal by S. Curry),101,91
414,4,6:22.0,S. Curry misses 3-pt jump shot from 24 ft,,101,91
415,4,6:21.0,Offensive rebound by Z. Pachulia,,101,91
416,4,6:14.0,S. Livingston makes 2-pt dunk at rim (assist by S. Curry),,103,91
417,4,6:06.0,,Turnover by S. Kilpatrick (bad pass; steal by S. Curry),103,91
418,4,5:57.0,K. Durant misses 3-pt jump shot from 24 ft,,103,91
419,4,5:56.0,,Defensive rebound by J. Harris,103,91
420,4,5:44.0,,J. Harris misses 2-pt layup from 1 ft,103,91
421,4,5:43.0,Defensive rebound by S. Livingston,,103,91
422,4,5:29.0,S. Curry misses 3-pt jump shot from 25 ft,,103,91
423,4,5:28.0,,Defensive rebound by R. Hollis-Jefferson,103,91
424,4,5:24.0,,Personal foul by S. Curry (drawn by B. Lopez),103,91
425,4,5:24.0,,J. Lin enters the game for J. Harris,103,91
426,4,5:24.0,,T. Booker enters the game for R. Hollis-Jefferson,103,91
427,4,5:24.0,K. Thompson enters the game for K. Durant,,103,91
428,4,5:16.0,,Personal foul by I. Clark (drawn by J. Lin),103,91
429,4,5:09.0,,B. Bogdanović misses 3-pt jump shot from 25 ft,103,91
430,4,5:07.0,,Offensive rebound by T. Booker,103,91
431,4,5:03.0,,B. Lopez misses 3-pt jump shot from 27 ft,103,91
432,4,5:02.0,,Offensive rebound by B. Bogdanović,103,91
433,4,5:00.0,,B. Bogdanović makes 2-pt layup from 1 ft,103,93
434,4,4:44.0,K. Thompson makes 2-pt jump shot from 17 ft (assist by Z. Pachulia),,105,93
435,4,4:25.0,,S. Kilpatrick misses 3-pt jump shot from 22 ft,105,93
436,4,4:24.0,Defensive rebound by S. Livingston,,105,93
437,4,4:12.0,S. Curry makes 3-pt jump shot from 27 ft (assist by I. Clark),,108,93
438,4,3:58.0,,J. Lin makes 2-pt jump shot from 20 ft,108,95
439,4,3:35.0,I. Clark makes 2-pt jump shot from 20 ft,,110,95
440,4,3:25.0,,J. Lin misses 3-pt jump shot from 24 ft,110,95
441,4,3:24.0,Defensive rebound by K. Thompson,,110,95
442,4,3:15.0,K. Thompson misses 2-pt layup from 2 ft,,110,95
443,4,3:11.0,,Defensive rebound by J. Lin,110,95
444,4,3:10.0,,Shooting foul by S. Curry (drawn by S. Kilpatrick),110,95
445,4,3:10.0,,S. Kilpatrick makes free throw 1 of 2,110,96
446,4,3:10.0,Golden State full timeout,,110,96
447,4,3:10.0,,S. Kilpatrick misses free throw 2 of 2,110,96
448,4,3:10.0,,R. Foye enters the game for J. Lin,110,96
449,4,3:10.0,,L. Scola enters the game for B. Bogdanović,110,96
450,4,3:10.0,,S. Dinwiddie enters the game for T. Booker,110,96
451,4,3:10.0,,A. Bennett enters the game for B. Lopez,110,96
452,4,3:10.0,K. Durant enters the game for S. Livingston,,110,96
453,4,3:09.0,Defensive rebound by K. Durant,,110,96
454,4,2:53.0,I. Clark makes 2-pt layup from 2 ft (assist by Z. Pachulia),,112,96
455,4,2:36.0,,S. Kilpatrick misses 3-pt jump shot from 24 ft,112,96
456,4,2:35.0,Defensive rebound by K. Durant,,112,96
457,4,2:31.0,Golden State full timeout,,112,96
458,4,2:31.0,A. Varejão enters the game for K. Durant,,112,96
459,4,2:31.0,J. McAdoo enters the game for Z. Pachulia,,112,96
460,4,2:31.0,K. Looney enters the game for K. Thompson,,112,96
461,4,2:31.0,P. McCaw enters the game for S. Curry,,112,96
462,4,2:31.0,,C. LeVert enters the game for S. Kilpatrick,112,96
463,4,2:20.0,I. Clark misses 2-pt jump shot from 17 ft,,112,96
464,4,2:20.0,,Defensive rebound by R. Foye,112,96
465,4,2:13.0,Violation by I. Clark (kicked ball),,112,96
466,4,1:59.0,,L. Scola makes 2-pt hook shot from 11 ft,112,98
467,4,1:44.0,P. McCaw makes 3-pt jump shot from 25 ft (assist by K. Looney),,115,98
468,4,1:27.0,,Personal foul by J. McAdoo (drawn by C. LeVert),115,98
469,4,1:27.0,,C. LeVert misses free throw 1 of 2,115,98
470,4,1:27.0,,Offensive rebound by Team,115,98
471,4,1:27.0,,C. LeVert makes free throw 2 of 2,115,99
472,4,1:12.0,K. Looney misses 2-pt layup from 1 ft,,115,99
473,4,1:11.0,,Defensive rebound by L. Scola,115,99
474,4,1:01.0,,Turnover by L. Scola (bad pass),115,99
475,4,0:46.0,J. McAdoo misses 2-pt jump shot from 19 ft,,115,99
476,4,0:45.0,,Defensive rebound by Team,115,99
477,4,0:35.0,,Turnover by R. Foye (lost ball; steal by I. Clark),115,99
478,4,0:21.0,I. Clark makes 2-pt layup from 2 ft,,117,99
479,4,0:08.0,,C. LeVert makes 2-pt jump shot from 8 ft,117,101
