,QUARTER,TIME_REMAINING,BOSTON_ACTION,CHARLOTTE_ACTION,BOSTON_SCORE,CHARLOTTE_SCORE
376,4,3:48.0,,K. Walker makes free throw 2 of 3,106,106
377,4,3:48.0,,K. Walker makes free throw 3 of 3,106,107
378,4,3:35.0,A. Bradley makes 3-pt jump shot from 25 ft (assist by M. Smart),,109,107
379,4,3:13.0,,M. Kidd-Gilchrist misses 2-pt jump shot from 15 ft,109,107
380,4,3:12.0,Defensive rebound by J. Crowder,,109,107
381,4,2:55.0,A. Bradley misses 2-pt layup from 2 ft (block by M. Williams),,109,107
382,4,2:53.0,,Defensive rebound by M. Kidd-Gilchrist,109,107
383,4,2:49.0,,M. Kidd-Gilchrist makes 2-pt layup from 1 ft,109,109
384,4,2:31.0,I. Thomas misses 2-pt jump shot from 12 ft,,109,109
385,4,2:30.0,,Defensive rebound by M. Williams,109,109
386,4,2:21.0,,K. Walker misses 2-pt jump shot from 11 ft,109,109
387,4,2:20.0,Defensive rebound by J. Crowder,,109,109
388,4,2:13.0,I. Thomas makes 2-pt layup at rim,,111,109
389,4,1:52.0,,M. Kidd-Gilchrist misses 2-pt layup from 3 ft (block by M. Smart),111,109
390,4,1:52.0,Defensive rebound by M. Smart,,111,109
391,4,1:52.0,Personal foul by M. Kidd-Gilchrist (drawn by M. Smart),,111,109
392,4,1:42.0,Shooting foul by C. Zeller (drawn by I. Thomas),,111,109
393,4,1:42.0,I. Thomas makes free throw 1 of 2,,112,109
394,4,1:42.0,,J. Lamb enters the game for M. Kidd-Gilchrist,112,109
395,4,1:42.0,I. Thomas makes free throw 2 of 2,,113,109
396,4,1:33.0,,Shooting foul by A. Bradley (drawn by N. Batum),113,109
397,4,1:33.0,,N. Batum misses free throw 1 of 3,113,109
398,4,1:33.0,,Offensive rebound by Team,113,109
399,4,1:33.0,,N. Batum makes free throw 2 of 3,113,110
400,4,1:33.0,,N. Batum makes free throw 3 of 3,113,111
401,4,1:21.0,I. Thomas makes 3-pt jump shot from 24 ft,,116,111
402,4,1:21.0,,Charlotte full timeout,116,111
403,4,1:12.0,,N. Batum misses 3-pt jump shot from 28 ft,116,111
404,4,1:11.0,Defensive rebound by I. Thomas,,116,111
405,4,0:54.0,A. Bradley makes 3-pt jump shot from 25 ft (assist by I. Thomas),,119,111
406,4,0:48.0,,Charlotte full timeout,119,111
407,4,0:48.0,,B. Roberts enters the game for K. Walker,119,111
408,4,0:43.0,,Turnover by M. Williams (offensive goaltending),119,111
409,4,0:36.0,A. Bradley misses 3-pt jump shot from 24 ft,,119,111
410,4,0:34.0,,Defensive rebound by C. Zeller,119,111
411,4,0:28.0,,Shooting foul by I. Thomas (drawn by B. Roberts),119,111
412,4,0:28.0,,B. Roberts makes free throw 1 of 3,119,112
413,4,0:28.0,,B. Roberts makes free throw 2 of 3,119,113
414,4,0:28.0,,B. Roberts makes free throw 3 of 3,119,114
415,4,0:25.0,Personal foul by M. Williams (drawn by M. Smart),,119,114
416,4,0:25.0,M. Smart makes free throw 1 of 2,,120,114
417,4,0:25.0,M. Smart makes free throw 2 of 2,,121,114
418,4,0:11.0,,B. Roberts misses 2-pt jump shot from 19 ft,121,114
419,4,0:10.0,Defensive rebound by J. Crowder,,121,114
