,QUARTER,TIME_REMAINING,CHICAGO_ACTION,OKLAHOMA CITY_ACTION,CHICAGO_SCORE,OKLAHOMA CITY_SCORE
386,4,7:38.0,N. Mirotić misses 2-pt jump shot from 21 ft,,108,82
387,4,7:37.0,,Defensive rebound by S. Christon,108,82
388,4,7:28.0,,C. Payne makes 2-pt jump shot from 15 ft,108,84
389,4,7:09.0,Personal foul by A. Morrow (drawn by D. Wade),,108,84
390,4,7:09.0,,D. Sabonis enters the game for N. Collison,108,84
391,4,7:05.0,D. McDermott makes 2-pt jump shot from 18 ft (assist by D. Wade),,110,84
392,4,6:53.0,,Personal take foul by R. Rondo (drawn by C. Payne),110,84
393,4,6:53.0,,J. Huestis enters the game for A. Morrow,110,84
394,4,6:53.0,B. Portis enters the game for D. Wade,,110,84
395,4,6:53.0,J. Grant enters the game for N. Mirotić,,110,84
396,4,6:53.0,P. Zipser enters the game for R. Rondo,,110,84
397,4,6:53.0,I. Canaan enters the game for D. McDermott,,110,84
398,4,6:42.0,,C. Payne misses 2-pt layup from 1 ft,110,84
399,4,6:42.0,Defensive rebound by B. Portis,,110,84
400,4,6:25.0,J. Grant misses 2-pt jump shot from 23 ft,,110,84
401,4,6:24.0,Offensive rebound by Team,,110,84
402,4,6:24.0,,Loose ball foul by D. Sabonis (drawn by C. Felício),110,84
403,4,6:24.0,C. Felício misses free throw 1 of 2,,110,84
404,4,6:24.0,Offensive rebound by Team,,110,84
405,4,6:24.0,M. Carter-Williams enters the game for J. Grant,,110,84
406,4,6:24.0,C. Felício makes free throw 2 of 2,,111,84
407,4,6:11.0,,D. Sabonis makes 2-pt layup from 2 ft,111,86
408,4,5:45.0,P. Zipser misses 3-pt jump shot from 24 ft,,111,86
409,4,5:44.0,,Defensive rebound by D. Sabonis,111,86
410,4,5:31.0,,S. Christon misses 2-pt layup from 2 ft,111,86
411,4,5:31.0,,Offensive rebound by Team,111,86
412,4,5:29.0,,J. Grant misses 3-pt jump shot from 23 ft,111,86
413,4,5:28.0,Defensive rebound by I. Canaan,,111,86
414,4,5:23.0,Shooting block foul by S. Christon (drawn by M. Carter-Williams),,111,86
415,4,5:23.0,M. Carter-Williams makes free throw 1 of 2,,112,86
416,4,5:23.0,M. Carter-Williams makes free throw 2 of 2,,113,86
417,4,5:01.0,,J. Huestis makes 2-pt jump shot from 19 ft (assist by C. Payne),113,88
418,4,4:44.0,M. Carter-Williams misses 3-pt jump shot from 24 ft,,113,88
419,4,4:43.0,,Defensive rebound by J. Huestis,113,88
420,4,4:28.0,,D. Sabonis misses 3-pt jump shot from 25 ft,113,88
421,4,4:26.0,,Offensive rebound by J. Huestis,113,88
422,4,4:22.0,,C. Payne misses 2-pt jump shot from 16 ft,113,88
423,4,4:21.0,Defensive rebound by C. Felício,,113,88
424,4,4:09.0,Shooting foul by J. Grant (drawn by C. Felício),,113,88
425,4,4:09.0,C. Felício makes free throw 1 of 2,,114,88
426,4,4:09.0,C. Felício misses free throw 2 of 2,,114,88
427,4,4:07.0,,Defensive rebound by D. Sabonis,114,88
428,4,3:50.0,,D. Sabonis misses 2-pt jump shot from 19 ft,114,88
429,4,3:49.0,Defensive rebound by M. Carter-Williams,,114,88
430,4,3:43.0,M. Carter-Williams makes 2-pt layup from 2 ft,,116,88
431,4,3:23.0,,Personal foul by B. Portis (drawn by J. Grant),116,88
432,4,3:23.0,J. Grant enters the game for C. Felício,,116,88
433,4,3:11.0,,J. Huestis misses 3-pt jump shot from 24 ft,116,88
434,4,3:11.0,Defensive rebound by J. Grant,,116,88
435,4,2:58.0,I. Canaan misses 2-pt jump shot from 4 ft (block by J. Huestis),,116,88
436,4,2:57.0,,Defensive rebound by S. Christon,116,88
437,4,2:51.0,,S. Christon makes 2-pt layup from 2 ft,116,90
438,4,2:38.0,B. Portis makes 2-pt jump shot from 20 ft,,118,90
439,4,2:23.0,Chicago full timeout,,118,90
440,4,2:17.0,,J. Grant makes 2-pt jump shot from 5 ft,118,92
441,4,2:00.0,B. Portis misses 2-pt jump shot from 11 ft,,118,92
442,4,1:59.0,,Defensive rebound by J. Huestis,118,92
443,4,1:39.0,,D. Sabonis misses 2-pt jump shot from 14 ft,118,92
444,4,1:38.0,Defensive rebound by M. Carter-Williams,,118,92
445,4,1:33.0,M. Carter-Williams makes 2-pt layup from 1 ft,,120,92
446,4,1:22.0,,J. Huestis makes 3-pt jump shot from 23 ft (assist by C. Payne),120,95
447,4,1:09.0,J. Grant makes 3-pt jump shot from 22 ft (assist by M. Carter-Williams),,123,95
448,4,1:00.0,,C. Payne misses 2-pt jump shot from 13 ft,123,95
449,4,1:00.0,,Offensive rebound by J. Huestis,123,95
450,4,0:56.0,,Turnover by S. Christon (lost ball),123,95
451,4,0:48.0,I. Canaan makes 3-pt jump shot from 28 ft,,126,95
452,4,0:34.0,,C. Payne makes 3-pt jump shot from 26 ft (assist by J. Huestis),126,98
453,4,0:22.0,M. Carter-Williams makes 2-pt layup from 1 ft (assist by I. Canaan),,128,98
454,4,0:17.0,,J. Huestis makes 2-pt dunk at rim (assist by C. Payne),128,100
