,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,BOSTON_ACTION,NEW ORLEANS_SCORE,BOSTON_SCORE
386,4,6:44.0,,I. Thomas makes 2-pt jump shot from 8 ft (assist by T. Rozier),89,105
387,4,6:32.0,A. Davis misses 2-pt jump shot from 5 ft,,89,105
388,4,6:30.0,,Defensive rebound by G. Green,89,105
389,4,6:17.0,,K. Olynyk misses 2-pt jump shot from 17 ft,89,105
390,4,6:13.0,,Offensive rebound by T. Rozier,89,105
391,4,6:13.0,,T. Rozier makes 2-pt layup from 1 ft,89,107
392,4,5:57.0,L. Galloway makes 3-pt jump shot from 24 ft (assist by A. Davis),,92,107
393,4,5:37.0,,K. Olynyk misses 2-pt layup from 2 ft (block by A. Davis),92,107
394,4,5:35.0,Defensive rebound by A. Davis,,92,107
395,4,5:31.0,Shooting foul by I. Thomas (drawn by L. Galloway),,92,107
396,4,5:31.0,,Boston full timeout,92,107
397,4,5:31.0,L. Galloway makes free throw 1 of 3,,93,107
398,4,5:31.0,L. Galloway misses free throw 2 of 3,,93,107
399,4,5:31.0,Offensive rebound by Team,,93,107
400,4,5:31.0,D. Cunningham enters the game for T. Jones,,92,107
401,4,5:31.0,,M. Smart enters the game for T. Rozier,92,107
402,4,5:31.0,,J. Crowder enters the game for G. Green,92,107
403,4,5:31.0,L. Galloway makes free throw 3 of 3,,94,107
404,4,5:17.0,,I. Thomas makes 2-pt layup at rim (assist by A. Horford),94,109
405,4,4:57.0,A. Davis makes 2-pt hook shot from 2 ft (assist by T. Evans),,96,109
406,4,4:45.0,,A. Horford misses 3-pt jump shot from 26 ft,96,109
407,4,4:44.0,Defensive rebound by L. Galloway,,96,109
408,4,4:33.0,L. Galloway makes 3-pt jump shot from 26 ft (assist by T. Evans),,99,109
409,4,4:08.0,,Personal foul by L. Galloway (drawn by M. Smart),99,109
410,4,4:08.0,,A. Johnson enters the game for K. Olynyk,99,109
411,4,4:08.0,J. Holiday enters the game for T. Evans,,99,109
412,4,4:01.0,,I. Thomas makes 3-pt jump shot from 26 ft (assist by A. Horford),99,112
413,4,3:54.0,Turnover by J. Holiday (lost ball),,99,112
414,4,3:41.0,,I. Thomas makes 3-pt jump shot from 30 ft (assist by M. Smart),99,115
415,4,3:18.0,A. Davis misses 2-pt jump shot from 17 ft,,99,115
416,4,3:17.0,Offensive rebound by D. Cunningham,,99,115
417,4,3:13.0,E. Moore misses 3-pt jump shot from 27 ft,,99,115
418,4,3:12.0,Offensive rebound by A. Davis,,99,115
419,4,3:09.0,A. Davis misses 2-pt layup from 1 ft,,99,115
420,4,3:07.0,Offensive rebound by A. Davis,,99,115
421,4,3:07.0,A. Davis makes 2-pt layup at rim,,101,115
422,4,2:52.0,,Turnover by M. Smart (bad pass; steal by D. Cunningham),101,115
423,4,2:44.0,D. Cunningham misses 3-pt jump shot from 28 ft,,101,115
424,4,2:43.0,,Defensive rebound by J. Crowder,101,115
425,4,2:24.0,,A. Horford misses 2-pt jump shot from 14 ft,101,115
426,4,2:23.0,Defensive rebound by L. Galloway,,101,115
427,4,2:23.0,New Orleans full timeout,,101,115
428,4,2:08.0,A. Davis makes 3-pt jump shot from 27 ft (assist by L. Galloway),,104,115
429,4,1:40.0,,A. Horford misses 3-pt jump shot from 26 ft,104,115
430,4,1:39.0,Defensive rebound by A. Davis,,104,115
431,4,1:37.0,New Orleans full timeout,,104,115
432,4,1:23.0,A. Davis makes 2-pt jump shot from 12 ft,,106,115
433,4,1:03.0,,I. Thomas misses 3-pt jump shot from 25 ft (block by J. Holiday),106,115
434,4,1:01.0,Defensive rebound by L. Galloway,,106,115
435,4,0:54.0,J. Holiday misses 2-pt layup from 1 ft (block by A. Horford),,106,115
436,4,0:52.0,Offensive rebound by E. Moore,,106,115
437,4,0:51.0,E. Moore makes 2-pt jump shot from 8 ft,,108,115
438,4,0:30.0,,Personal foul by E. Moore (drawn by I. Thomas),108,115
439,4,0:30.0,,K. Olynyk enters the game for A. Johnson,108,115
440,4,0:28.0,,Personal take foul by L. Galloway (drawn by I. Thomas),108,115
441,4,0:28.0,,I. Thomas makes free throw 1 of 2,108,116
442,4,0:28.0,,I. Thomas makes free throw 2 of 2,108,117
443,4,0:28.0,New Orleans full timeout,,108,117
444,4,0:22.0,L. Galloway misses 3-pt jump shot from 25 ft,,108,117
445,4,0:21.0,,Defensive rebound by M. Smart,108,117
