,QUARTER,TIME_REMAINING,INDIANA_ACTION,ORLANDO_ACTION,INDIANA_SCORE,ORLANDO_SCORE
388,4,3:39.0,,A. Gordon misses 2-pt jump shot from 20 ft,118,103
389,4,3:38.0,Defensive rebound by J. Teague,,118,103
390,4,3:31.0,Offensive foul by M. Turner (drawn by T. Ross),,118,103
391,4,3:31.0,Turnover by M. Turner (offensive foul),,118,103
392,4,3:16.0,,T. Ross makes 2-pt jump shot from 22 ft (assist by E. Payton),118,105
393,4,2:59.0,J. Teague makes 2-pt layup from 2 ft,,120,105
394,4,2:46.0,,T. Ross makes 3-pt jump shot from 25 ft (assist by N. Vučević),120,108
395,4,2:31.0,M. Turner makes 2-pt jump shot from 10 ft (assist by J. Teague),,122,108
396,4,2:31.0,,Orlando full timeout,122,108
397,4,2:10.0,,A. Gordon misses 3-pt jump shot from 28 ft,122,108
398,4,2:09.0,Defensive rebound by M. Turner,,122,108
399,4,1:56.0,Turnover by J. Teague (bad pass),,122,108
400,4,1:49.0,,E. Fournier misses 2-pt layup from 2 ft (block by T. Young),122,108
401,4,1:49.0,,Offensive rebound by Team,122,108
402,4,1:46.0,,N. Vučević makes 2-pt jump shot from 17 ft (assist by E. Fournier),122,110
403,4,1:24.0,M. Turner makes 3-pt jump shot from 25 ft (assist by P. George),,125,110
404,4,1:24.0,,Orlando full timeout,125,110
405,4,1:24.0,,M. Hezonja enters the game for T. Ross,125,110
406,4,1:24.0,,M. Georges-Hunt enters the game for A. Gordon,125,110
407,4,1:24.0,,D. Rudež enters the game for N. Vučević,125,110
408,4,1:24.0,,P. Garino enters the game for E. Fournier,125,110
409,4,1:24.0,,B. Biyombo enters the game for E. Payton,125,110
410,4,1:24.0,J. Young enters the game for P. George,,125,110
411,4,1:24.0,A. Brooks enters the game for T. Young,,125,110
412,4,1:24.0,K. Séraphin enters the game for M. Turner,,125,110
413,4,1:24.0,R. Christmas enters the game for M. Ellis,,125,110
414,4,1:24.0,C. Miles enters the game for J. Teague,,125,110
415,4,1:04.0,,M. Hezonja misses 3-pt jump shot from 27 ft,125,110
416,4,1:02.0,Defensive rebound by J. Young,,125,110
417,4,0:55.0,J. Young makes 2-pt jump shot from 20 ft,,127,110
418,4,0:33.0,,M. Hezonja makes 2-pt jump shot from 4 ft (assist by D. Rudež),127,112
419,4,0:07.0,C. Miles misses 3-pt jump shot from 25 ft,,127,112
420,4,0:06.0,,Defensive rebound by B. Biyombo,127,112
